entry_id,year_from,year_to,poll,entry_name,christian,islamic,chinese,buddhist
1024,1200.0,1368.0,Religious Group (v6),Universal Salvation Ritual,False,False,True,True
1028,1100.0,1250.0,Religious Group (v6),German Pietists (Hasidei Ashkenaz),False,False,False,False
1029,-325.0,-278.0,Religious Text (v1.0),Zigao 子羔,False,False,True,False
1030,-325.0,-278.0,Religious Text (v1.0),The Way of Tang and Yu (Tang yu zhi dao 唐虞之道),False,False,True,False
1031,300.0,600.0,Religious Group (v6),Eastern Roman Manichaeism,True,False,False,False
1034,-325.0,-278.0,Religious Text (v1.0),Rongchengshi 容成氏,False,False,True,False
1037,-1100.0,-650.0,Religious Group (v6),Third Intermediate Period in Ancient Egypt,False,False,False,False
1038,1644.0,1911.0,Religious Group (v6),Sino-Muslims in Qing China,False,False,True,False
1041,1600.0,2021.0,Religious Group (v6),Korean Catholicism,True,True,False,False
1042,1078.0,1271.0,Religious Text (v1.0),Zichiji 資持記,False,False,False,False
1043,1500.0,2020.0,Religious Group (v6),Islam in Aceh,False,True,False,False
1044,-141.0,-87.0,Religious Group (v6),Han Imperial Cult under Emperor Wu,False,False,True,False
1051,-1960.0,-1550.0,Religious Group (v6),Religion at Tell el-Dab'a (ancient Avaris) in Ancient Egypt,False,False,False,False
1058,1780.0,1920.0,Religious Text (v1.0),Syŏnggyŏng chikhae kwang-ik,False,False,False,False
1069,-1504.0,-1069.0,Religious Group (v6),Religion at Deir el-Medina,False,False,False,False
1071,2001.0,2021.0,Religious Group (v6),Digital Shinto Communities,False,False,False,False
1074,-139.0,140.0,Religious Text (v1.0),Chuci zhangju,False,False,True,False
1075,402.0,406.0,Religious Text (v1.0),Dazhidu lun 大智度論,False,False,True,True
1076,1560.0,1687.0,Religious Group (v6),Inquisitors of Goa's Santo Ofício,True,False,False,False
1077,-325.0,-278.0,Religious Text (v1.0),The Cherished Instruction (Baoxun 保訓),False,False,True,False
1078,-1352.0,-1336.0,Religious Text (v1.0),Hymns to the Aten,False,False,False,False
1083,1625.0,2021.0,Religious Group (v6),Drukpa Kagyü School (Bhutan),False,False,False,True
1087,969.0,1400.0,Religious Group (v6),The Bogomils,True,False,False,False
1095,1947.0,1958.0,Religious Group (v6),Punjabi (West),False,True,False,False
1098,-1200.0,300.0,Religious Text (v1.0),Shuzi gua excavated material,False,False,True,False
1101,1710.0,1730.0,Religious Group (v6),Natchez,False,False,False,False
1108,0.0,600.0,Religious Group (v6),Early Christianity and Monasticism in Egypt,True,True,False,False
1109,960.0,1279.0,Religious Group (v6),Chan Buddhism in the Song,False,False,True,False
1117,-1145.0,-1139.0,Religious Text (v1.0),Ancient Egyptian Book of the Earth – Tomb of Ramesses VI,False,False,False,False
1120,-551.0,220.0,Religious Text (v1.0),Liji 禮記,False,False,True,False
1124,-2000.0,-1840.0,Religious Text (v1.0),The ancient Egyptian Book of Two Ways,False,False,False,False
1125,-1292.0,-1070.0,Religious Group (v6),Ancient Egypt - the Ramesside Period,False,False,False,False
1127,1890.0,2021.0,Religious Group (v6),Anglican Church of Korea,True,True,False,False
1129,-700.0,476.0,Religious Group (v6),Ancient Thessalians,False,False,False,False
1133,-305.0,284.0,Religious Group (v6),Religion in Greco-Roman Egypt,False,False,False,False
1134,600.0,2021.0,Religious Group (v6),Tiantai,False,False,True,False
1136,1910.0,1951.0,Religious Group (v6),The Fellowship of Goodness 同善社 (Tongshanshe),False,False,True,True
1140,220.0,589.0,Religious Group (v6),Early Medieval Confucianism,False,False,True,False
1144,-1554.0,2021.0,Religious Text (v1.0),The Yijing 易經 (The Classic of Changes),False,False,True,False
1149,618.0,906.0,Religious Group (v6),Christianity in Tang China,False,False,True,False
1158,200.0,500.0,Religious Text (v1.0),Early Daoist text—Commands and Admonitions for the Families of the Great Dao (Dadaojia lingjie大道家令戒),False,False,True,False
1160,1075.0,1078.0,Religious Text (v1.0),Wuzhen pian 悟真篇,False,False,False,False
1162,400.0,1400.0,Religious Group (v6),Lingbao dafa,False,False,True,False
1172,500.0,700.0,Religious Group (v6),Twofold Mystery (Chongxuan 重玄),False,False,True,False
1175,-1500.0,-300.0,Religious Group (v6),Religion in Northern Hejaz,False,False,False,False
1176,-700.0,1911.0,Religious Text (v1.0),Shijing 詩經 (Classic/Book of Odes/Songs),False,False,True,False
1178,1997.0,2021.0,Religious Group (v6),Modern Mystery School (MMS),False,False,False,False
1180,1600.0,2020.0,Religious Group (v6),Batak Traditional Religions,False,False,False,False
1183,-2100.0,-2000.0,Religious Group (v6),Religion at Nippur in the Ur III period,False,False,False,False
1187,-850.0,-700.0,Religious Group (v6),Sanctuary at Tell Damiyah,False,False,False,False
1189,-920.0,-713.0,Religious Group (v6),Yādiya/Sam'al,False,False,False,False
1190,-850.0,-580.0,Religious Group (v6),Ancient state of Urartu,False,False,False,False
1191,-300.0,300.0,Religious Group (v6),Religion in Greco-Roman Alexandria,False,False,False,False
1192,1945.0,2021.0,Religious Group (v6),Kaharingan,False,False,False,False
1196,1910.0,1940.0,Religious Group (v6),K’iche’ (Quiché),False,False,False,False
1203,-586.0,100.0,Religious Text (v1.0),Book(s) of Daniel,False,True,False,False
1207,1550.0,2021.0,Religious Text (v1.0),Female alchemy Tradition,False,False,False,False
1210,1920.0,1950.0,Religious Group (v6),Mende,False,False,False,False
1218,1870.0,2021.0,Religious Group (v6),Yiguan Dao/I-Kuan Tao 一貫道,False,False,False,False
1219,-2.0,7.0,Religious Text (v1.0),Chunqiu fanlu,False,False,True,False
1223,1885.0,1910.0,Religious Group (v6),Toda,False,False,False,False
1224,400.0,500.0,Religious Text (v1.0),Duren jing,False,False,False,False
1227,-900.0,360.0,Religious Group (v6),Polytheistic Pre-Islamic South Arabia,False,False,False,False
1229,1950.0,2021.0,Religious Group (v6),Three Self Patriotic Movement (TSPM),True,False,True,False
1231,1100.0,2021.0,Religious Group (v6),"Shenxiao 神霄 (""Divine Empyrean"") Daoism",False,False,True,False
1232,-1300.0,200.0,Religious Text (v1.0),Book of Nut,False,False,False,False
1234,1880.0,1910.0,Religious Group (v6),Ashanti,False,False,False,False
1240,1900.0,1935.0,Religious Group (v6),Azande,False,False,False,False
1241,1837.0,1866.0,Religious Group (v6),Taiping 太平 Movement,False,False,True,False
1243,1636.0,1900.0,Religious Text (v1.0),Shengjing zhijie,True,False,False,False
1246,1895.0,1925.0,Religious Group (v6),Shilluk,False,False,False,False
1247,1885.0,1885.0,Religious Group (v6),Exovedate,True,True,False,False
1248,-1972.0,-1718.0,Religious Group (v6),Religion in the Old Assyrian Period,False,False,False,False
1250,850.0,1350.0,Religious Group (v6),Hanbalism,False,True,False,False
1251,1880.0,1910.0,Religious Group (v6),Tsonga,False,False,False,False
1253,-200.0,50.0,Religious Text (v1.0),Damascus Document,False,True,False,False
1255,361.0,599.0,Religious Text (v1.0),Julian Romance,True,True,False,False
1257,-1000.0,-500.0,Religious Group (v6),Ammonite Religion,False,False,False,False
1258,-1000.0,-586.0,Religious Group (v6),Religion in Judah,False,True,False,False
1259,1200.0,1900.0,Religious Group (v6),"The LuWang School, the School of Lu Xiangshan and Wang Yangming",False,False,False,False
1260,850.0,1250.0,Religious Text (v1.0),Qiṣṣat Dhī al-Qarnayn,False,True,False,False
1263,-500.0,-399.0,Religious Group (v6),Judean/Yehudite Colony at Elephantine (Persian period),False,True,False,False
1265,-400.0,200.0,Religious Text (v1.0),Mozi 墨子,False,False,True,False
1268,360.0,570.0,Religious Group (v6),Monotheistic Pre-Islamic South Arabia,False,False,False,False
1269,266.0,664.0,Religious Text (v1.0),Ji shenzhou sanbao gantong lu 集神州三寶感通錄,False,False,True,True
1270,-551.0,1911.0,Religious Text (v1.0),The Zhuangzi,False,False,True,False
1279,1593.0,2004.0,Religious Group (v6),Mandarese Muslims,False,True,False,False
1283,1500.0,2002.0,Religious Group (v6),Butonese Muslims,False,True,False,False
1284,-1200.0,-330.0,Religious Group (v6),Religion of Phoenicia,False,False,False,False
1288,1510.0,1650.0,Religious Group (v6),Bailadeiras of Goa,False,False,False,False
1289,1500.0,2004.0,Religious Group (v6),Buginese Muslims,False,True,False,False
1290,-100.0,50.0,Religious Text (v1.0),4QInstruction,False,False,False,False
1293,-2000.0,2022.0,Religious Group (v6),The Zapotec or Ben 'Zaa (The Cloud People),True,False,False,False
1294,-649.0,-539.0,Religious Text (v1.0),The Autobiography of Adad-guppi,False,False,False,False
1295,311.0,600.0,Religious Group (v6),Donatism,True,False,False,False
1297,56.0,907.0,Religious Text (v1.0),Chen-Wei Texts,False,False,True,False
1299,1940.0,1965.0,Religious Group (v6),Russians (of Viriatino Village),True,False,False,False
1300,1990.0,2022.0,Religious Group (v6),"Enlace de Agentes de Pastoral Indígena (EAPI, Network of Indigenous Ministry Agents)",True,False,False,False
1304,1875.0,2022.0,Religious Group (v6),Peyote Religion (Peyotism) and the Native American Church,True,False,False,False
1307,1845.0,2022.0,Religious Group (v6),Southern Baptists,True,False,False,False
1308,275.0,530.0,Religious Group (v6),Jews and Jewish-Sympathizers in South Arabia,False,True,False,False
1309,315.0,500.0,Religious Group (v6),Circumcellions,True,False,False,False
1311,1870.0,2022.0,Religious Group (v6),Jehovah's Witnesses,True,False,False,False
1312,1400.0,2022.0,Religious Group (v6),Bishnoi,False,False,False,False
1321,1853.0,2022.0,Religious Group (v6),Mourides (Muridiyya),False,False,False,False
1322,361.0,363.0,Religious Group (v6),Pagans under the Emperor Julian,False,False,False,False
1323,1910.0,1935.0,Religious Group (v6),Luguru,False,False,False,False
1324,150.0,2022.0,Religious Text (v1.0),Taiping jing,False,False,True,False
1326,-820.0,-580.0,Religious Text (v1.0),Meher Kapısı inscription (Urartian text),False,False,False,False
1333,150.0,600.0,Religious Group (v6),Cult of Thecla,False,False,False,False
1334,1980.0,2022.0,Religious Group (v6),No-debt Movement in US Evangelicalism,True,False,False,False
1335,1575.0,1700.0,Religious Group (v6),Congregation of the Oratory,True,False,False,False
1337,-1200.0,-600.0,Religious Group (v6),Tell Afis (Syria),False,False,False,False
1338,390.0,500.0,Religious Text (v1.0),The Sayings of the Desert Fathers,True,False,False,False
1340,1957.0,2023.0,Religious Group (v6),International Sivananda Yoga Vedanta Centers,False,False,False,False
1341,1960.0,2022.0,Religious Group (v6),Muslim Students Association of the United States and Canada,False,True,False,False
1342,50.0,62.0,Religious Text (v1.0),Pauline Epistles,True,True,False,False
1344,1840.0,1920.0,Religious Group (v6),Tibetan Nonsectarianism (ris med),False,False,False,True
1347,500.0,1500.0,Religious Text (v1.0),"The Praise of the Bees, Exultet Hymn",True,False,False,False
1348,2012.0,2022.0,Religious Group (v6),Disability-focused Christianity for Palestinians,True,True,False,False
1349,1124.0,1991.0,Religious Group (v6),The Dingxiang Wang Cult,False,False,True,False
1352,2.0,21.0,Religious Group (v6),Śākadvīpīya Brāhmaṇas,False,False,False,False
1356,419.0,420.0,Religious Text (v1.0),The Lausiac History,True,False,False,False
1357,100.0,400.0,Religious Group (v6),Encratites,True,False,False,False
1367,70.0,601.0,Religious Text (v1.0),Targums,False,False,False,False
1370,1935.0,1960.0,Religious Group (v6),Teda,False,True,False,False
1371,1979.0,2022.0,Religious Group (v6),Twelver Shi'ism in post-revolutionary Iran,False,True,False,False
1374,1560.0,1620.0,Religious Group (v6),The Reformed Church (Early Orthodoxy),True,True,False,False
1375,-1900.0,-130.0,Religious Text (v1.0),Epic of Gilgamesh,False,False,False,False
1376,1900.0,2022.0,Religious Group (v6),African Initiated Churches,True,False,False,False
1386,1807.0,1950.0,Religious Group (v6),Liumen (Liu School),False,False,True,False
1387,-247.0,-239.0,Religious Text (v1.0),Spring and Autumn annals of Master Lü,False,False,True,False
1389,200.0,1200.0,Religious Text (v1.0),Writ of the Three Sovereigns,False,False,True,False
1390,1855.0,1880.0,Religious Group (v6),Eastern Apache,False,False,False,False
1392,360.0,900.0,Religious Group (v6),Messalians,True,False,False,False
1393,579.0,650.0,Religious Text (v1.0),The Ladder of Divine Ascent,True,False,False,False
1396,-304.0,-30.0,Religious Group (v6),Ptolemaic Egypt - Egyptian Religion,False,False,False,False
1399,-1550.0,-1350.0,Religious Group (v6),Religion in the Mittani Empire,False,False,False,False
1401,485.0,528.0,Religious Text (v1.0),"The ""On the Divine Names"" of Pseudo Denys the Areopagite",True,False,False,False
1404,-300.0,450.0,Religious Group (v6),Religion in Nabataea,False,False,False,False
1406,750.0,1700.0,Religious Text (v1.0),Barlaam and Ioasaph,True,False,False,True
1409,-1500.0,-400.0,Religious Group (v6),Formative Olmec,False,False,False,False
1412,1838.0,2022.0,Religious Group (v6),Tenrikyo,False,False,False,False
1415,350.0,398.0,Religious Group (v6),Anomeans,True,False,False,False
1418,-800.0,-200.0,Religious Text (v1.0),Book of Jonah,False,True,False,False
1419,-1550.0,-1425.0,Religious Group (v6),Ancient Egyptian Religion in the Early 18th Dynasty,False,False,False,False
1420,1785.0,1810.0,Religious Group (v6),Creek,False,False,False,False
1421,-340.0,140.0,Religious Text (v1.0),Tian wen 天問,False,False,True,False
1422,726.0,730.0,Religious Text (v1.0),Defense of Icon Veneration by John of Damascus,True,False,False,False
1424,420.0,430.0,Religious Text (v1.0),Santian neijie jing 三天內解經,False,False,True,False
1426,1580.0,1740.0,Religious Group (v6),Early Missionary Christianity in China,True,False,True,False
1427,100.0,199.0,Religious Text (v1.0),The Chaldaean Oracles,False,False,False,False
1429,-2300.0,1700.0,Religious Text (v1.0),Enheduana's Exaltation of Inana,False,False,False,False
1431,412.0,485.0,Religious Text (v1.0),Elements of Theology,False,False,False,False
1432,312.0,324.0,Religious Text (v1.0),Preparation for the Gospel-Demonstration of the Gospel,True,False,False,False
1434,1912.0,1937.0,Religious Group (v6),Kuna,False,False,False,False
1441,1325.0,1521.0,Religious Group (v6),Mexica (Aztec) Religion,False,False,False,False
1450,1855.0,1880.0,Religious Group (v6),Tehuelche,False,False,False,False
1452,100.0,350.0,Religious Text (v1.0),Soushen ji 搜神記,False,False,True,False
1454,1337.0,1351.0,Religious Group (v6),Hesychastic Controversy,True,False,False,False
1458,1935.0,1960.0,Religious Group (v6),Mbuti,False,False,False,False
1466,1800.0,1980.0,Religious Group (v6),Islamic modernists,False,True,False,False
1468,325.0,451.0,Religious Group (v6),Eastern Christianity From Nicaea to Chalcedon,True,False,False,False
1469,300.0,1532.0,Religious Group (v6),Huamachuco Religion,False,False,False,False
1471,-593.0,-100.0,Religious Text (v1.0),Book of Ezekiel,False,True,False,False
1484,-2500.0,50.0,Religious Text (v1.0),Mesopotamian Exorcistic Texts,False,False,False,False
1488,1869.0,1894.0,Religious Group (v6),Botocudo,False,False,False,False
1508,1936.0,1955.0,Religious Text (v1.0),Zaytuna Magazine/ المجلة الزيتونية,False,True,False,False
1511,1804.0,1903.0,Religious Group (v6),Sokoto,False,True,False,False
1513,1927.0,1930.0,Religious Text (v1.0),Imrā’atu-nā fī l-šarīʻa wa-l-muŷtamaʻ / امرأتنا في الشريعة والمجتمع,False,True,False,False
1517,1936.0,1962.0,Religious Group (v6),Tunisian Women's Associations,False,True,False,False
1520,995.0,1066.0,Religious Text (v1.0),Kitāb al-Khilāf fῑ al-Aḥkām by Al-Shaykh al-Ṭūsī,False,True,False,False
1521,1256.0,1400.0,Religious Group (v6),Order of the Hermits of St Augustine (Augustinian friars),True,False,False,False
1522,1781.0,2022.0,Religious Group (v6),Tijaniyya Tariqa الطريقة التجانية,False,True,False,False
1523,1936.0,2022.0,Religious Text (v1.0),Tafsīr al-taḥrīr wa al-tanwīr,False,True,False,False
1525,-400.0,-300.0,Religious Text (v1.0),Changsha Zidanku Chu bo shu 長沙子彈庫楚帛書 1 (Chu Silk Manuscript),False,False,True,False
1529,720.0,743.0,Religious Group (v6),Byzantine Iconoclasts (726-787 CE),True,False,False,False
1534,100.0,2022.0,Religious Text (v1.0),Shorter Sukhāvatīvyūha Sūtra,False,False,True,True
1535,1921.0,1956.0,Religious Group (v6),الجمعية الخيرية الإسلامية بمدينة سوق الأربعاء,False,True,False,False
1539,1947.0,2022.0,Religious Text (v1.0),Maqāṣid al-šarī῾a al-islāmiyya,False,True,False,False
1540,1100.0,1400.0,Religious Text (v1.0),The Sanskrit Yasna,False,False,False,False
1542,1913.0,2022.0,Religious Group (v6),Umbanda,True,False,False,False
1544,1596.0,2022.0,Religious Group (v6),Ukrainian Greek Catholic Church,True,False,False,False
1546,-150.0,-25.0,Religious Text (v1.0),4QPseudo Ezekiel,False,False,False,False
1549,1150.0,1250.0,Religious Text (v1.0),Slaying of Husayn Texts,False,True,False,False
1551,-1970.0,-1850.0,Religious Text (v1.0),Donation Texts from Ur during the Isin-Larsa Period,False,False,False,False
1552,1911.0,2022.0,Religious Text (v1.0),The Key of Ilme Kṣnum to Understand the Zoroastrian Religion,False,False,False,False
1554,1942.0,1950.0,Religious Text (v1.0),"Mustafa Sabri, Mawqif al-ʿAql",False,True,False,False
1555,1970.0,2022.0,Religious Group (v6),Al-Ahbash الأحباش,False,True,False,False
1558,150.0,200.0,Religious Text (v1.0),Acts of Paul and Thecla,True,False,False,False
1559,1650.0,1850.0,Religious Text (v1.0),Al-manhaj al-farîd fî ma'rifat 'ilm al-tawhîd.,False,True,False,False
1560,1036.0,2022.0,Religious Text (v1.0),‘Ara’is al-Majalis fi Qasas al-Anbiya' عَرَائِسُ الْمَجَالِسِ فِي قَصَصِ الْأَنْبِيَاءِ,False,True,False,False
1570,9.0,21.0,Religious Group (v6),Tamil Muslims,False,True,False,False
1573,767.0,820.0,Religious Text (v1.0),Al-Risala (The Message) الرسالة,False,True,False,False
1574,-2000.0,-1800.0,Religious Group (v6),Household religion at Ur,False,False,False,False
1575,1905.0,1956.0,Religious Text (v1.0),L’esprit libéral du Coran,False,True,False,False
1576,-760.0,-100.0,Religious Text (v1.0),Book of Amos,False,True,False,False
1581,-620.0,200.0,Religious Text (v1.0),Book of Jeremiah,False,True,False,False
1582,-300.0,500.0,Religious Group (v6),Cult of Bona Dea,False,False,False,False
1584,1890.0,1956.0,Religious Text (v1.0),Tafattuq al-aḥkām,False,True,False,False
1585,1004.0,1004.0,Religious Text (v1.0),Jingde chuandeng lu 景德傳燈錄,False,False,True,True
1588,1951.0,2023.0,Religious Text (v1.0),In the Shade of the Qur'an في ظلال القرآن,False,True,False,False
1589,2.0,21.0,Religious Text (v1.0),Peshitta,True,True,False,False
1595,-335.0,-275.0,Religious Text (v1.0),The Five Yi Yin Texts,False,False,True,False
1606,990.0,2022.0,Religious Text (v1.0),Kitab Sara'ir wa Asrar an-Nutaqa' كتاب سرائر وأسرار النّطقاء,False,True,False,False
1607,897.0,1700.0,Religious Group (v6),Zaydism and the state in Yemen,False,True,False,False
1615,-300.0,400.0,Religious Group (v6),Teuchitlan Tradition,False,False,False,False
1618,1766.0,1828.0,Religious Text (v1.0),Diya'u al-Ta'aweel fee Ma'ani al-Tanzeel (The Bright interpretation of the meanings of the Qur'an),False,True,False,False
1624,-900.0,-612.0,Religious Group (v6),Neo-Assyrian Healers (āšipu/mašmaššu-exorcists),False,False,False,False
1626,-800.0,-400.0,Religious Group (v6),The Cult of Maritime Hera,False,False,False,False
1628,1100.0,2023.0,Religious Text (v1.0),Bad' al-Khalq wa Qasas al-Anbiya' of Kisa'i كتاب بدء الخلق وقصص الأنبياء للكسائي,False,True,False,False
1639,1703.0,1762.0,Religious Text (v1.0),Hujjat Allāh al-Bāligha,False,True,False,False
1650,1332.0,1406.0,Religious Text (v1.0),"كتاب"" المقدّمة ""لابن  خلدون livre  Mou qaddîma d'Abd Al Rahman Ibn Khaldoun",False,True,False,False
1652,874.0,936.0,Religious Text (v1.0),Le Livre de al-'Ibana 'an 'Usul al-Diyana de al-Ash'ari كتاب الإبانة عن أصول الديانة للأشعري,False,True,False,False
1653,341.0,399.0,Religious Group (v6),Visigothic Homoian Christianity,True,True,False,False
1654,1981.0,2023.0,Religious Group (v6),Le Parti du Mouvement de La Nahda حزب حركة النهضة,False,True,False,False
1657,420.0,430.0,Religious Text (v1.0),The Institutes of John Cassian,True,False,False,False
1659,420.0,430.0,Religious Text (v1.0),The Conferences of John Cassian,True,False,False,False
1661,-1300.0,-300.0,Religious Text (v1.0),Ludlul Bel Nemeqi,False,False,False,False
1664,50.0,110.0,Religious Text (v1.0),The Didache,True,False,False,False
1667,1850.0,1951.0,Religious Group (v6),Medérsiens,False,True,False,False
1674,1833.0,2023.0,Religious Text (v1.0),New Hampshire Declaration of Faith,False,False,False,False
1677,-1650.0,-1180.0,Religious Group (v6),Royal Hittite Religion,False,False,False,False
1683,-800.0,-400.0,Religious Text (v1.0),Book of Leviticus,False,True,False,False
1684,347.0,414.0,Religious Text (v1.0),The Lives of the Philosophers and Sophists,False,False,False,False
1686,1924.0,2023.0,Religious Text (v1.0),L'islam et les origines de la gouvernance Ali Abdel Razek الإسلام وأصول الحكم علي عبد الرازق,False,True,False,False
1688,200.0,800.0,Religious Group (v6),Arianism,False,True,False,False
1689,1516.0,1919.0,Religious Group (v6),The Isma'ilis in the Ottoman Empire,False,True,False,False
1690,843.0,1054.0,Religious Group (v6),Christianity in Byzantium: between the end of Iconoclasm and the Schism,True,False,False,False
1694,1054.0,1204.0,Religious Group (v6),Christianity in Byzantium: Between the Schism and the Fourth Crusade,True,False,False,False
1695,-230.0,1911.0,Religious Text (v1.0),"Xiaojing ""Classic of Filial Piety""",False,False,True,False
1697,450.0,1450.0,Religious Group (v6),Stylite Monks,True,False,False,False
1700,-800.0,-500.0,Religious Text (v1.0),The Book of Hosea,True,False,False,False
1701,1120.0,2023.0,Religious Group (v6),The Premonstratensian Order in the Middle Ages,True,False,False,False
1703,1265.0,1310.0,Religious Group (v6),Arsenites,True,False,False,False
1705,1088.0,1148.0,Religious Text (v1.0),The Historia Compostellana,False,True,False,False
1708,708.0,2023.0,Religious Group (v6),الإباضية  Al-Ibadia,False,True,False,False
1709,1115.0,1269.0,Religious Group (v6),Almohads (al-Muwaḥḥidūn),False,True,False,False
1714,2019.0,2022.0,Religious Group (v6),Syncretic Polytheism in Curious Pastimes LARP,True,False,False,False
1721,-890.0,750.0,Religious Text (v1.0),Tell Fekheriyeh Inscription,False,False,False,False
1735,1127.0,2023.0,Religious Text (v1.0),كتاب الملل والنحل لعبد الكريم ابو الفتح الشهرستاني,True,True,False,False
1736,1754.0,1817.0,Religious Text (v1.0),Ihya'u Sunnah wa Ikhmadul Bid'ah,False,True,False,False
1737,661.0,2023.0,Religious Group (v6),الإمامية Al-Imamia,False,True,False,False
1741,1891.0,2023.0,Religious Group (v6),Methodism in Zimbabwe or Methodist Church in Zimbabwe,True,False,False,False
1759,1195.0,2023.0,Religious Group (v6),الطريقة الشاذلية = Attarika Achadoulia,False,True,False,False
1763,1400.0,2009.0,Religious Text (v1.0),Uḍḍīśatantra,False,False,False,False
1771,1781.0,1837.0,Religious Text (v1.0),إنفاق الميسور في تاريخ بلاد التكرار,False,True,False,False
1774,-1557.0,1864.0,Religious Group (v6),إباضية جزيرة جربة,False,False,False,False
1776,1881.0,1939.0,Religious Group (v6),الطريقة القادرية في البلاد التونسية,False,False,False,False
1777,-1881.0,1939.0,Religious Group (v6),الطريقة التّيجانية بالبلاد التونسية,False,True,False,False
1778,300.0,990.0,Religious Text (v1.0),Le Conflit d'Adam et Eve contre Satan ou The first and the Second hidden book of Adam and Eve صراع آدم وحوّاء ضدّ الشيطان,True,False,False,False
1779,-1956.0,2023.0,Religious Group (v6),المذهب المالكي بالبلاد التونسية,False,True,False,False
1780,1881.0,1939.0,Religious Group (v6),الطريقة الشاذلية في تونس,False,False,False,False
1781,1969.0,2023.0,Religious Group (v6),المذهب الشيعي في تونس,False,False,False,False
1785,1197.0,1197.0,Religious Text (v1.0),Carmen de Incendio,True,False,False,False
1787,1190.0,1200.0,Religious Text (v1.0),Ekphrasis of the Church of the Holy Apostles,True,False,False,False
1791,1100.0,1200.0,Religious Group (v6),"الطريقة القادرية في بغداد: فترة التأسيس ق12 Attarika Al Qadiria à Bagdad: la période fondatrice, le XIIe siècle",False,True,False,False
1795,1965.0,2023.0,Religious Text (v1.0),‘Adhwā‘ Al-Bayān fi ‘Idhāḥ Al-Qur‘ān bi Al-Qur‘ān: أضواء البيان في إيضاح القرآن بالقرآن,False,True,False,False
1803,1766.0,1828.0,Religious Text (v1.0),مفتاح التفسير,False,True,False,False
1805,1744.0,1819.0,Religious Group (v6),Wahhabisme الوهّابيّة,False,True,False,False
1806,1800.0,1900.0,Religious Group (v6),Sango Religious group in Oyo,False,False,False,False
1808,1793.0,1864.0,Religious Group (v6),'yan Taru (Women Cadre of the Nana Asma'u),False,True,False,False
1810,-1200.0,-1046.0,Religious Text (v1.0),Shang Oracle Bone Inscriptions,False,False,True,False
1811,1793.0,1864.0,Religious Text (v1.0),كتاب قصيدة المرثية (Kitab Qasidat al-Marsiyyah).,False,True,False,False
1816,365.0,2023.0,Religious Text (v1.0),The Zhen'gao,False,False,True,False
1818,1403.0,1445.0,Religious Text (v1.0),(Urjuzat al-Wildan) أرجوزة الولدان,False,True,False,False
1820,1980.0,2019.0,Religious Group (v6),"Cherubim and Seraphim Church Unification, Campus Fellowship",True,False,False,False
1829,1986.0,2019.0,Religious Group (v6),Cherubim and Seraphim Unification Church of Nigeria (C&SUCN),True,False,False,False
1835,1948.0,2023.0,Religious Group (v6),"The Cherubim and Seraphim Church of Zion, Ugbonla",False,False,False,False
1845,1018.0,1536.0,Religious Group (v6),Benedictine Order in Denmark,True,False,False,False
1847,-300.0,200.0,Religious Text (v1.0),Arthaśāstra,False,False,False,False
1852,1987.0,1997.0,Religious Text (v1.0),The Communion Letters by Whitley and Anne Strieber,False,False,False,False
1855,-1700.0,-600.0,Religious Text (v1.0),Atra-Hasīs,False,False,False,False
1858,185.0,373.0,Religious Group (v6),Christianity in Alexandria: From Origen to Athanasius,True,False,False,False
1869,1930.0,2015.0,Religious Group (v6),IFA RELIGIOUS GROUP IN ILE- IFE,False,False,False,False
1871,-1900.0,-1600.0,Religious Text (v1.0),Inana's descent to the nether world,False,False,False,False
1872,1947.0,2023.0,Religious Group (v6),"The Holy Apostles Community, Ayetoro",False,False,False,False
1875,1440.0,1505.0,Religious Text (v1.0),"Jalal al-Din al-Suyuti, Perfect Guide to Qur'anic Studies (al-Itqan fi 'Ulum al-Qur'an)",False,True,False,False
1882,512.0,518.0,Religious Text (v1.0),The Life of Severus,True,False,False,False
1897,1951.0,2023.0,Religious Group (v6),"The Episcopal Church of Cherubim and Seraphim, Zion Pepe",False,False,False,False
1898,-1300.0,-610.0,Religious Text (v1.0),Shurpu Incantation Series,False,False,False,False
1903,750.0,1258.0,Religious Group (v6),The 'Abbāsids,True,True,False,True
1904,1800.0,2000.0,Religious Group (v6),الطريقة القادرية في تونس القرن  19 و20   =  L'ordre Qadiri en Tunisie aux XIXe et XXe siècles,False,True,False,False
1905,-1514.0,1575.0,Religious Text (v1.0),(A brief introduction to the Islamic jurisprudence on the Maliki school of law)مختصر الأخضري في مذهب الإمام مالك,False,True,False,False
1906,1872.0,1895.0,Religious Text (v1.0),"(Acceptable means of praising the Prophet, may God bless him and grant him peace)الوسائل المتقبلة في مدح النبي صلى الله عليه و سلم",False,True,False,False
1907,-1425.0,1505.0,Religious Text (v1.0),A treatise on the rulings of the people of Dhimma (رسالة في أحكام اهل الذمة),False,True,False,False
1908,1100.0,1300.0,Religious Group (v6),"Buddhist Traders in the Chinese Quarter in Hakata, Japan",False,False,True,True
1921,-340.0,-240.0,Religious Text (v1.0),Zhouxun 周訓,False,False,True,False
1924,-700.0,-300.0,Religious Text (v1.0),The Deuteronomistic History,False,False,False,False
1928,-1793.0,1864.0,Religious Group (v6),(The gathering of the Messenger of God does not falter)وجمع رسول الله لا يتشعث,False,True,False,False
