entry_id,entry_name,max_dim,max_dim_value,num_not_answered
2248,الدولة المرادية في تونس,dim4,0.95,0
1338,The Sayings of the Desert Fathers,dim4,0.93,3
483,Northern Irish Roman Catholics,dim4,0.92,2
839,19th century German Protestantism,dim4,0.91,0
961,Romanian Orthodox Church,dim4,0.91,0
974,"Greek Chalcedonian Christians, Nicaea",dim4,0.91,0
984,Calvinism (Early/Reformation),dim4,0.91,0
914,Tariqa Shadhiliyya,dim4,0.89,0
892,Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,dim4,0.88,0
975,Neo-Charismatic Movement - Third Wave Charismatic Movement,dim4,0.88,0
1334,No-debt Movement in US Evangelicalism,dim4,0.88,0
1356,The Lausiac History,dim4,0.88,0
1972,Shepherding Movement,dim4,0.88,0
958,Society of Jesus,dim4,0.87,1
1172,Twofold Mystery (Chongxuan 重玄),dim4,0.86,1
1180,Batak Traditional Religions,dim4,0.85,0
184,Chinese Buddhism (Northern Wei),dim4,0.85,1
263,Irish Catholicism,dim4,0.84,0
661,Congregation of Savigny,dim4,0.84,0
885,Contemporary West African Vodun,dim4,0.84,0
942,African Methodist Episcopal Church,dim4,0.84,0
2003,Nigerian Baptist Convention,dim4,0.84,0
442,Donatism,dim4,0.84,4
342,Jesus Associations and the Synoptic Gospels,dim4,0.83,8
1012,Inhabitants of Medieval Kurgus,dim4,0.8,2
1087,The Bogomils,dim4,0.79,5
534,Roman Imperial Cult,dim4,0.78,7
564,Tribal Christianity (and allied castes) in the Himalayas,dim4,0.74,0
1997,Hundred and eighty precepts of Lord Lao,dim4,0.73,4
899,Nahdlatul Ulama (NU),dim4,0.69,1
857,Wesleyanism,dim4,0.68,0
925,Rabbinic Judaism (Babylonia),dim4,0.66,0
1653,Visigothic Homoian Christianity,dim4,0.65,6
526,Hmong Christianity,dim4,0.59,0
395,International Society for Krishna Consciousness (ISKCON),dim4,0.59,3
940,Julio-Claudian Imperial Cult,dim4,0.58,1
1192,Kaharingan,dim4,0.58,2
935,Nigerian Pentecostalism,dim4,0.56,0
1136,The Fellowship of Goodness 同善社 (Tongshanshe),dim4,0.55,16
855,Middle-Class Migrant Muslims in the UAE,dim4,0.54,0
888,Céli Dé monks,dim4,0.54,0
972,Nestorian Christianity,dim4,0.54,0
1374,The Reformed Church (Early Orthodoxy),dim4,0.54,0
1829,Cherubim and Seraphim Unification Church of Nigeria (C&SUCN),dim4,0.54,0
2046,L'Interprétation du Coran Intitulé Tafsir al-Manar تفسير المنار,dim4,0.54,0
2078,"L'Interprétation du Coran ""Clés de l'Invisible"" تفسير ""مفاتيح الغيب""",dim4,0.54,0
1241,Taiping 太平 Movement,dim4,0.48,4
196,Pauline Christianity (ca. 45-60 CE),dim4,0.45,7
1307,Southern Baptists,dim4,0.41,3
598,Masai,dim4,0.26,16
1434,Kuna,dim4,0.26,16
660,Iban,dim4,0.26,18
662,Goajiro,dim4,0.26,18
481,Huichol,dim4,0.23,19
577,Ganda,dim4,0.23,19
1488,Botocudo,dim4,0.23,19
190,Sri Lankan Buddhism (1948-Present),dim4,0.19,19
209,Ancient Egypt,dim4,0.19,19
245,Warring States Confucian Thought,dim4,0.19,19
249,Tyva Republic (Animism-Totemism-Shamanism),dim4,0.19,19
478,Early Indian Buddhism,dim4,0.19,19
608,Kurd,dim4,0.19,19
637,Yahgan,dim4,0.19,19
783,Upper Egypt: Archaic/Early Dynastic Period,dim4,0.19,19
784,Upper Egypt: Old Kingdom,dim4,0.19,19
785,Upper Egypt: First Intermediate Period,dim4,0.19,19
786,Upper Egypt: Middle Kingdom,dim4,0.19,19
787,Upper Egypt: Second Intermediate Period,dim4,0.19,19
809,British Isles III: Pre-Theodosian Roman Britain Continued,dim4,0.19,19
810,British Isles IV: Pre-Theodosian Roman Britain Continued,dim4,0.19,19
814,British Isles VI: Christian Roman Britain,dim4,0.19,19
815,British Isles VII: Christian Roman Britain,dim4,0.19,19
816,British Paganism.,dim4,0.19,19
817,Early Medieval British Christianity,dim4,0.19,19
828,Italy: The Franciscan Order,dim4,0.19,19
902,British Isles: Christian,dim4,0.19,19
904,Euboea/Central Macedonia: Nicaean-Chalcedonian Christianity,dim4,0.19,19
911,Italy: Roman Catholic Christianity,dim4,0.19,19
922,British Isles: Mixed Roman and British Polytheism,dim4,0.19,19
923,British Isles: Introduction of Early Christianity through the End of Columban/Irish Christianity,dim4,0.19,19
955,British Isles: Augustinian/Roman Christianity,dim4,0.19,19
1210,Mende,dim4,0.19,19
1921,Zhouxun 周訓,dim4,0.19,19
300,Israelite Religion,dim5,1.0,0
472,Karma Kagyu or Kamtsang Kagyu,dim5,1.0,0
520,Cham Ahiér,dim5,1.0,0
973,The Sarna religion of the Oraons of Jharkhand,dim5,1.0,0
983,Tibetan and Himalayan Mundane and Landscape Cults,dim5,1.0,0
993,Pontifex Maximus and Pontifices (Pontifical College),dim5,1.0,0
1535,الجمعية الخيرية الإسلامية بمدينة سوق الأربعاء,dim5,1.0,0
1659,The Conferences of John Cassian,dim5,1.0,0
1759,الطريقة الشاذلية = Attarika Achadoulia,dim5,1.0,0
1791,"الطريقة القادرية في بغداد: فترة التأسيس ق12 Attarika Al Qadiria à Bagdad: la période fondatrice, le XIIe siècle",dim5,1.0,0
1904,الطريقة القادرية في تونس القرن  19 و20   =  L'ordre Qadiri en Tunisie aux XIXe et XXe siècles,dim5,1.0,0
1905,(A brief introduction to the Islamic jurisprudence on the Maliki school of law)مختصر الأخضري في مذهب الإمام مالك,dim5,1.0,0
2101,"Le livre Fasl al-Maqal d'Ibn Rushd concernant le lien entre la sagesse et la charia""فصل المقال فيما بين الحكمة والشريعة من اتّصال",dim5,1.0,0
2111,Tsinburbura Traditional Religion,dim5,1.0,0
2124,إراءة عرائس شموس فلك الحقائق العرفانية بأصابع حق ماهية التربية بالطريقة التجانية,dim5,1.0,0
2231,جواهر المعاني وبلوغ الأماني,dim5,1.0,0
2236,الرّسالة المفصّلة لأحوال المتعلّمين وأحكام المعلّمين والمتعلّمين لأبي الحسن  علي القابسي,dim5,1.0,0
2238,XX ــــــــ    ـق  XVIII   الطريقة التجانية في الجزائر :ق,dim5,1.0,0
2256,الطريقة الرحمانية في الجزائر  ق18-ق20,dim5,1.0,0
2258,"Livre  des Règle  de conduite des maîtres كتاب "" آداب المعلّمين  "" محمد ابن سحنون""R",dim5,1.0,0
2264,The Puritans,dim5,1.0,0
2278,الطريقة القادرية البودشيشية في المغرب الأقصى,dim5,1.0,0
2290,الطريقة القادرية في مصر ق13م-ق21م,dim5,1.0,0
176,Qumran Movement,dim5,1.0,1
1735,كتاب الملل والنحل لعبد الكريم ابو الفتح الشهرستاني,dim5,1.0,1
1069,Religion at Deir el-Medina,dim5,1.0,2
1098,Shuzi gua excavated material,dim5,1.0,2
1683,Book of Leviticus,dim5,1.0,2
1785,Carmen de Incendio,dim5,1.0,2
633,Mādhva,dim5,1.0,3
1357,Encratites,dim5,1.0,3
2285,Enki and Ninḫursaĝa,dim5,1.0,4
1871,Inana's descent to the nether world,dim5,0.99,1
1737,الإمامية Al-Imamia,dim5,0.98,0
2280,Enki and Ninmaḫ,dim5,0.98,6
1297,Chen-Wei Texts,dim5,0.97,0
2039,Psalm 109,dim5,0.97,0
2092,Interpretation of Imam Ibn Arafaتفسير الامام ابن عرفة الورغمّي,dim5,0.96,0
1441,Mexica (Aztec) Religion,dim5,0.96,2
476,Cham Bani,dim5,0.94,0
2170,Liber Pontificalis,dim5,0.88,1
479,Mesopotamian city-state cults of the Early Dynastic periods,dim5,0.78,11
1555,Al-Ahbash الأحباش,dim5,0.71,0
976,Mising Community,dim5,0.68,3
1255,Julian Romance,dim5,0.65,13
751,Buddhism in the Mekong Delta,dim5,0.6,0
1816,The Zhen'gao,dim5,0.56,8
435,Mongol Religion,dim5,0.53,11
1183,Religion at Nippur in the Ur III period,dim5,0.5,12
1309,Circumcellions,dim5,0.49,3
354,Priests and Scholars of Hellenistic Uruk,dim5,0.44,13
1284,Religion of Phoenicia,dim5,0.34,13
