entry_id,entry_name,max_dim,max_dim_value,num_not_answered
1983,Early Byzantine Asceticism,dim6,0.47,5
1419,Ancient Egyptian Religion in the Early 18th Dynasty,dim6,0.47,6
195,Shakta Religion,dim6,0.47,9
406,Daoism,dim6,0.47,9
1584,Tafattuq al-aḥkām,dim6,0.46,6
982,The Samaritans (Persian to early Roman periods),dim6,0.45,6
1037,Third Intermediate Period in Ancient Egypt,dim6,0.45,7
934,Mongolian Buddhism during the Revolutionary Period,dim6,0.45,9
178,Ancestral Cult of the Han,dim6,0.44,9
1517,Tunisian Women's Associations,dim6,0.43,5
189,Israelite Religion,dim6,0.43,8
1253,Damascus Document,dim6,0.4,9
1418,Book of Jonah,dim6,0.39,12
926,Ladakhi Buddhism,dim6,0.38,0
1162,Lingbao dafa,dim6,0.38,13
255,Talismanic Religion,dim6,0.37,11
1234,Ashanti,dim6,0.37,13
186,Buddhism (Late Ming),dim6,0.36,12
717,Igbo,dim6,0.36,13
600,Riffians,dim6,0.33,13
240,Late Medieval Chinese State Religion,dim6,0.33,14
374,Non-dual Śaiva Tantra,dim6,0.32,14
682,Lakher,dim6,0.3,15
1268,Monotheistic Pre-Islamic South Arabia,dim6,0.3,15
588,Nyakyusa,dim6,0.29,14
635,Ifugao,dim6,0.29,17
578,Gond,dim6,0.28,15
1196,K’iche’ (Quiché),dim6,0.28,15
1674,New Hampshire Declaration of Faith,dim6,0.27,19
1399,Religion in the Mittani Empire,dim6,0.26,14
650,Manus,dim6,0.26,15
1251,Tsonga,dim6,0.26,16
744,Rwala Bedouin,dim6,0.25,14
574,Konso,dim6,0.25,15
674,Aymara,dim6,0.25,15
722,Gros Ventre,dim6,0.25,16
729,Kikuyu,dim6,0.25,17
794,Omaha,dim6,0.24,13
565,Fellahin,dim6,0.24,15
685,Badjau,dim6,0.24,17
598,Masai,dim6,0.23,16
1434,Kuna,dim6,0.23,16
1615,Teuchitlan Tradition,dim6,0.23,16
609,Tallensi,dim6,0.22,16
1404,Religion in Nabataea,dim6,0.21,15
250,"Tiantai Buddhism (Song Dynasty, Liangzhe Circuit)",dim6,0.21,18
493,Krishna Worship in North India - Modern Period,dim6,0.21,18
613,Maori,dim6,0.21,18
657,Trukese,dim6,0.21,18
671,Mbau Fijians,dim6,0.21,18
679,Santal,dim6,0.21,18
757,Kiribati,dim6,0.21,18
325,Religion at Mawangdui,dim6,0.21,19
203,Pre-imperial Chu Religion,dim6,0.2,19
481,Huichol,dim6,0.2,19
577,Ganda,dim6,0.2,19
625,Copper Inuit,dim6,0.2,19
1231,"Shenxiao 神霄 (""Divine Empyrean"") Daoism",dim6,0.19,16
1125,Ancient Egypt - the Ramesside Period,dim6,0.19,17
571,Abkhaz,dim6,0.18,18
1263,Judean/Yehudite Colony at Elephantine (Persian period),dim6,0.18,18
621,Haitians,dim6,0.17,19
