entry_id_to,region_id_to,entry_id_from,region_id_from,overlap_start,christian_tradition_from,christian_tradition_to
1333,1487,1357,1517,150,True,False
1333,1487,948,1094,150,True,False
1333,1487,859,6,150,True,False
1333,1487,933,1080,150,True,False
858,1024,738,944,165,False,True
858,1024,937,872,165,False,True
858,1024,492,737,165,False,True
858,1024,993,872,165,False,True
858,1024,863,132,165,False,True
858,1024,423,6,165,False,True
858,1024,201,6,165,False,True
858,1024,816,992,165,False,True
858,1024,882,1040,165,False,True
858,1024,2190,44,165,False,True
858,1024,970,132,165,False,True
858,1024,1133,1287,165,False,True
858,1024,1404,1560,165,False,True
858,1024,1191,1335,165,False,True
858,1024,1582,132,165,False,True
858,1024,1004,1158,165,False,True
858,1024,922,992,165,False,True
858,1024,810,992,165,True,True
858,1024,809,992,165,False,True
858,1024,534,132,165,False,True
858,1024,1108,1254,165,True,True
858,1024,2080,2282,165,False,True
858,1024,1427,1584,165,False,True
858,1024,893,1048,165,True,True
858,1024,287,132,165,False,True
858,1024,199,132,165,False,True
858,1024,1357,1517,165,True,True
858,1024,859,6,165,True,True
858,1024,933,1080,165,True,True
858,1024,1333,1487,165,False,True
858,1024,1558,1495,165,True,True
858,1024,986,1144,165,False,True
1858,2015,738,944,185,False,True
1858,2015,492,737,185,False,True
1858,2015,863,132,185,False,True
1858,2015,970,132,185,False,True
1858,2015,1133,1287,185,False,True
1858,2015,1191,1335,185,False,True
1858,2015,1582,132,185,False,True
1858,2015,534,132,185,False,True
1858,2015,1108,1254,185,True,True
1858,2015,287,132,185,False,True
1858,2015,199,132,185,False,True
1858,2015,1357,1517,185,True,True
1858,2015,933,1080,185,True,True
1858,2015,1333,1487,185,False,True
1858,2015,1558,1495,185,True,True
1858,2015,858,1024,185,True,True
1031,1177,738,944,300,False,True
1031,1177,2338,476,300,False,True
1031,1177,422,50,300,False,True
1031,1177,2009,2108,300,False,True
1031,1177,1721,1926,300,False,True
1031,1177,492,737,300,False,True
1031,1177,1129,1274,300,False,True
1031,1177,863,132,300,False,True
1031,1177,1993,2099,300,False,True
1031,1177,423,6,300,False,True
1031,1177,201,6,300,False,True
1031,1177,882,1040,300,False,True
1031,1177,2190,44,300,False,True
1031,1177,970,132,300,False,True
1031,1177,1404,1560,300,False,True
1031,1177,1582,132,300,False,True
1031,1177,534,132,300,False,True
1031,1177,1108,1254,300,True,True
1031,1177,1985,2094,300,True,True
1031,1177,2080,2282,300,False,True
1031,1177,1367,1521,300,False,True
1031,1177,893,1048,300,True,True
1031,1177,287,132,300,False,True
1031,1177,199,132,300,False,True
1031,1177,1357,1517,300,True,True
1031,1177,948,1094,300,True,True
1031,1177,859,6,300,True,True
1031,1177,933,1080,300,True,True
1031,1177,1333,1487,300,False,True
1031,1177,986,1144,300,False,True
1031,1177,858,1024,300,True,True
1031,1177,2118,2262,300,False,True
1031,1177,1858,2015,300,True,True
1778,1973,738,944,300,False,True
1778,1973,2338,476,300,False,True
1778,1973,492,737,300,False,True
1778,1973,1227,1376,300,False,True
1778,1973,863,132,300,False,True
1778,1973,423,6,300,False,True
1778,1973,201,6,300,False,True
1778,1973,2190,44,300,False,True
1778,1973,970,132,300,False,True
1778,1973,1404,1560,300,False,True
1778,1973,1582,132,300,False,True
1778,1973,534,132,300,False,True
1778,1973,1108,1254,300,True,True
1778,1973,1985,2094,300,True,True
1778,1973,2080,2282,300,False,True
1778,1973,1367,1521,300,False,True
1778,1973,893,1048,300,True,True
1778,1973,287,132,300,False,True
1778,1973,199,132,300,False,True
1778,1973,1357,1517,300,True,True
1778,1973,859,6,300,True,True
1778,1973,933,1080,300,True,True
1778,1973,1333,1487,300,False,True
1778,1973,986,1144,300,False,True
1778,1973,858,1024,300,True,True
1778,1973,925,1073,300,False,True
1778,1973,2118,2262,300,False,True
1778,1973,2160,2228,300,False,True
1778,1973,1858,2015,300,True,True
1778,1973,1308,1458,300,False,True
1778,1973,843,1012,300,True,True
1778,1973,1031,1177,300,True,True
479,476,230,494,-2900,False,False
1484,1631,230,494,-2500,False,False
1484,1631,479,476,-2500,False,False
681,904,230,494,-2350,False,False
681,904,479,476,-2350,False,False
681,904,1484,1631,-2350,False,False
1429,1586,230,494,-2300,False,False
1429,1586,479,476,-2300,False,False
1429,1586,1484,1631,-2300,False,False
1429,1586,681,904,-2300,False,False
1183,1936,230,494,-2100,False,False
1183,1936,1484,1631,-2100,False,False
1183,1936,1429,1586,-2100,False,False
1574,1328,230,494,-2000,False,False
1574,1328,1484,1631,-2000,False,False
1574,1328,1429,1586,-2000,False,False
1574,1328,1183,1936,-2000,False,False
1248,1394,230,494,-1972,False,False
1248,1394,1484,1631,-1972,False,False
1551,1586,230,494,-1970,False,False
1551,1586,1484,1631,-1970,False,False
1551,1586,1574,1328,-1970,False,False
2285,476,230,494,-1900,False,False
2285,476,1484,1631,-1900,False,False
2285,476,1429,1586,-1900,False,False
2285,476,1574,1328,-1900,False,False
2285,476,1551,1586,-1900,False,False
2285,476,1375,1531,-1900,False,False
2285,476,1248,1394,-1900,False,False
1375,1531,230,494,-1900,False,False
1375,1531,1484,1631,-1900,False,False
1375,1531,1574,1328,-1900,False,False
1375,1531,1871,476,-1900,False,False
1871,476,230,494,-1900,False,False
1871,476,1484,1631,-1900,False,False
1871,476,1429,1586,-1900,False,False
1871,476,1574,1328,-1900,False,False
1871,476,1551,1586,-1900,False,False
1871,476,1248,1394,-1900,False,False
2280,476,230,494,-1900,False,False
2280,476,1484,1631,-1900,False,False
2280,476,1429,1586,-1900,False,False
2280,476,1574,1328,-1900,False,False
2280,476,1551,1586,-1900,False,False
2280,476,1375,1531,-1900,False,False
2280,476,1248,1394,-1900,False,False
2055,476,230,494,-1800,False,False
2055,476,1484,1631,-1800,False,False
2055,476,1429,1586,-1800,False,False
2055,476,1574,1328,-1800,False,False
2055,476,1375,1531,-1800,False,False
2055,476,1248,1394,-1800,False,False
1855,1631,230,494,-1700,False,False
1855,1631,1429,1586,-1700,False,False
1855,1631,1375,1531,-1700,False,False
1855,1631,1871,476,-1700,False,False
1855,1631,2055,476,-1700,False,False
1855,1631,2280,476,-1700,False,False
1855,1631,2285,476,-1700,False,False
1677,1884,230,494,-1650,False,False
1677,1884,1484,1631,-1650,False,False
1677,1884,1855,1631,-1650,False,False
938,1084,230,494,-1600,False,False
938,1084,1677,1884,-1600,False,False
2295,476,230,494,-1600,False,False
2295,476,1484,1631,-1600,False,False
2295,476,1375,1531,-1600,False,False
2295,476,1855,1631,-1600,False,False
1399,1554,230,494,-1550,False,False
1399,1554,1484,1631,-1550,False,False
1399,1554,2055,476,-1550,False,False
1399,1554,1855,1631,-1550,False,False
1399,1554,1677,1884,-1550,False,False
1399,1554,2295,476,-1550,False,False
1399,1554,938,1084,-1550,False,False
788,984,230,494,-1500,False,False
788,984,938,1084,-1500,False,False
788,984,1399,1554,-1500,False,False
2342,1084,230,494,-1350,False,False
2342,1084,1677,1884,-1350,False,False
2342,1084,1399,1554,-1350,False,False
2342,1084,788,984,-1350,False,False
1661,1631,230,494,-1300,False,False
1661,1631,1375,1531,-1300,False,False
1661,1631,2055,476,-1300,False,False
1661,1631,1677,1884,-1300,False,False
1661,1631,2295,476,-1300,False,False
1898,2025,230,494,-1300,False,False
1898,2025,1484,1631,-1300,False,False
1898,2025,1375,1531,-1300,False,False
1898,2025,2055,476,-1300,False,False
1898,2025,1855,1631,-1300,False,False
1898,2025,1677,1884,-1300,False,False
1898,2025,2295,476,-1300,False,False
1898,2025,1661,1631,-1300,False,False
1337,1488,230,494,-1200,False,False
1337,1488,1484,1631,-1200,False,False
1337,1488,1855,1631,-1200,False,False
1337,1488,1661,1631,-1200,False,False
2338,476,230,494,-1200,False,False
2338,476,1484,1631,-1200,False,False
2338,476,1375,1531,-1200,False,False
2338,476,1855,1631,-1200,False,False
2338,476,1661,1631,-1200,False,False
2338,476,1898,2025,-1200,False,False
1189,1333,230,494,-920,False,False
1624,582,230,494,-900,False,False
1624,582,1484,1631,-900,False,False
1624,582,1375,1531,-900,False,False
1624,582,2055,476,-900,False,False
1624,582,1855,1631,-900,False,False
1624,582,2295,476,-900,False,False
1624,582,1661,1631,-900,False,False
1624,582,1898,2025,-900,False,False
1624,582,2338,476,-900,False,False
308,582,230,494,-900,False,False
308,582,1484,1631,-900,False,False
308,582,1375,1531,-900,False,False
308,582,2055,476,-900,False,False
308,582,1855,1631,-900,False,False
308,582,2295,476,-900,False,False
308,582,1661,1631,-900,False,False
308,582,1898,2025,-900,False,False
308,582,2338,476,-900,False,False
1721,1926,230,494,-890,False,False
1721,1926,1484,1631,-890,False,False
1721,1926,1855,1631,-890,False,False
1721,1926,1661,1631,-890,False,False
1721,1926,1898,2025,-890,False,False
1721,1926,308,582,-890,False,False
1721,1926,1624,582,-890,False,False
2191,2253,230,494,-700,False,False
2191,2253,1484,1631,-700,False,False
2191,2253,1855,1631,-700,False,False
2191,2253,1661,1631,-700,False,False
2191,2253,492,737,-700,False,False
1294,1445,230,494,-649,False,False
1294,1445,1484,1631,-649,False,False
1294,1445,1855,1631,-649,False,False
1294,1445,1661,1631,-649,False,False
1294,1445,1898,2025,-649,False,False
1294,1445,308,582,-649,False,False
1294,1445,1624,582,-649,False,False
1294,1445,492,737,-649,False,False
354,640,1484,1631,-330,False,False
354,640,1375,1531,-330,False,False
354,640,1661,1631,-330,False,False
354,640,2338,476,-330,False,False
354,640,492,737,-330,False,False
354,640,1471,1629,-330,False,False
354,640,424,548,-330,False,False
174,352,1484,1631,50,False,True
174,352,2338,476,50,False,True
174,352,1721,1926,50,False,True
174,352,492,737,50,False,True
174,352,863,132,50,False,True
174,352,1203,1349,50,False,True
174,352,423,6,50,False,True
174,352,201,6,50,False,True
174,352,2190,44,50,False,True
174,352,970,132,50,False,True
174,352,1404,1560,50,False,True
174,352,1582,132,50,False,True
174,352,848,485,50,False,True
174,352,456,485,50,False,True
174,352,900,485,50,False,True
174,352,2208,44,50,True,True
174,352,940,132,50,False,True
174,352,534,132,50,False,True
174,352,927,485,50,False,True
174,352,1342,1495,50,True,True
174,352,2080,2282,50,False,True
174,352,342,6,50,True,True
174,352,355,6,50,True,True
2057,2249,1677,1884,-1400,False,False
1257,1403,2348,2424,-1000,False,False
1187,1331,2348,2424,-850,False,False
1187,1331,189,44,-850,False,False
1187,1331,300,44,-850,False,False
1187,1331,2039,2240,-850,True,False
1187,1331,2187,1795,-850,False,False
1098,1240,299,7,-1200,False,False
1098,1240,187,7,-1200,False,False
1098,1240,1810,7,-1200,False,False
1098,1240,23,7,-1200,False,False
2277,82,299,7,-1046,False,False
2277,82,187,7,-1046,False,False
2277,82,1810,7,-1046,False,False
2277,82,23,7,-1046,False,False
2277,82,1098,1240,-1046,False,False
2277,82,202,79,-1046,False,False
202,79,299,7,-1046,False,False
202,79,187,7,-1046,False,False
202,79,1810,7,-1046,False,False
202,79,23,7,-1046,False,False
202,79,1098,1240,-1046,False,False
203,78,1098,1240,-790,False,False
203,78,2277,82,-790,False,False
1176,809,1098,1240,-700,False,False
1176,809,203,78,-700,False,False
597,467,1098,1240,-600,False,False
597,467,203,78,-600,False,False
597,467,1176,809,-600,False,False
1120,1263,1098,1240,-551,False,False
1120,1263,203,78,-551,False,False
1120,1263,1176,809,-551,False,False
1120,1263,597,467,-551,False,False
1270,1417,1098,1240,-551,False,False
1270,1417,203,78,-551,False,False
1270,1417,1176,809,-551,False,False
1270,1417,597,467,-551,False,False
1270,1417,1120,1263,-551,False,False
212,467,1098,1240,-481,False,False
212,467,203,78,-481,False,False
212,467,1176,809,-481,False,False
212,467,1120,1263,-481,False,False
212,467,1270,1417,-481,False,False
918,10,1098,1240,-475,False,False
918,10,203,78,-475,False,False
918,10,1176,809,-475,False,False
918,10,597,467,-475,False,False
918,10,1120,1263,-475,False,False
918,10,1270,1417,-475,False,False
918,10,212,467,-475,False,False
245,81,1098,1240,-450,False,False
245,81,203,78,-450,False,False
245,81,1176,809,-450,False,False
245,81,597,467,-450,False,False
245,81,1120,1263,-450,False,False
245,81,1270,1417,-450,False,False
245,81,212,467,-450,False,False
245,81,918,10,-450,False,False
607,467,1098,1240,-400,False,False
607,467,203,78,-400,False,False
607,467,1176,809,-400,False,False
607,467,1120,1263,-400,False,False
607,467,1270,1417,-400,False,False
607,467,918,10,-400,False,False
607,467,245,81,-400,False,False
1265,467,1098,1240,-400,False,False
1265,467,203,78,-400,False,False
1265,467,1176,809,-400,False,False
1265,467,1120,1263,-400,False,False
1265,467,1270,1417,-400,False,False
1265,467,918,10,-400,False,False
1265,467,245,81,-400,False,False
180,10,1098,1240,-350,False,False
180,10,203,78,-350,False,False
180,10,1176,809,-350,False,False
180,10,597,467,-350,False,False
180,10,1120,1263,-350,False,False
180,10,1270,1417,-350,False,False
180,10,212,467,-350,False,False
180,10,245,81,-350,False,False
180,10,607,467,-350,False,False
180,10,1265,467,-350,False,False
180,10,1525,1688,-350,False,False
1421,1272,1098,1240,-340,False,False
1421,1272,203,78,-340,False,False
1421,1272,1176,809,-340,False,False
1421,1272,597,467,-340,False,False
1421,1272,1120,1263,-340,False,False
1421,1272,1270,1417,-340,False,False
1421,1272,212,467,-340,False,False
1421,1272,918,10,-340,False,False
1421,1272,245,81,-340,False,False
1421,1272,607,467,-340,False,False
1421,1272,1265,467,-340,False,False
1421,1272,1525,1688,-340,False,False
1421,1272,180,10,-340,False,False
1421,1272,1921,2041,-340,False,False
1921,2041,1098,1240,-340,False,False
1921,2041,203,78,-340,False,False
1921,2041,1176,809,-340,False,False
1921,2041,597,467,-340,False,False
1921,2041,1120,1263,-340,False,False
1921,2041,1270,1417,-340,False,False
1921,2041,212,467,-340,False,False
1921,2041,918,10,-340,False,False
1921,2041,245,81,-340,False,False
1921,2041,607,467,-340,False,False
1921,2041,1265,467,-340,False,False
1921,2041,1525,1688,-340,False,False
1921,2041,180,10,-340,False,False
1595,1813,1098,1240,-335,False,False
1595,1813,203,78,-335,False,False
1595,1813,1176,809,-335,False,False
1595,1813,597,467,-335,False,False
1595,1813,1120,1263,-335,False,False
1595,1813,1270,1417,-335,False,False
1595,1813,212,467,-335,False,False
1595,1813,918,10,-335,False,False
1595,1813,245,81,-335,False,False
1595,1813,607,467,-335,False,False
1595,1813,1265,467,-335,False,False
1595,1813,1525,1688,-335,False,False
1595,1813,180,10,-335,False,False
1595,1813,1921,2041,-335,False,False
1595,1813,1421,1272,-335,False,False
1030,1175,1098,1240,-325,False,False
1030,1175,203,78,-325,False,False
1030,1175,1176,809,-325,False,False
1030,1175,597,467,-325,False,False
1030,1175,1120,1263,-325,False,False
1030,1175,212,467,-325,False,False
1030,1175,918,10,-325,False,False
1030,1175,245,81,-325,False,False
1030,1175,607,467,-325,False,False
1030,1175,1265,467,-325,False,False
1030,1175,180,10,-325,False,False
1030,1175,1921,2041,-325,False,False
1030,1175,1421,1272,-325,False,False
1030,1175,1595,1813,-325,False,False
1029,1174,1098,1240,-325,False,False
1029,1174,1176,809,-325,False,False
1029,1174,597,467,-325,False,False
1029,1174,1120,1263,-325,False,False
1029,1174,212,467,-325,False,False
1029,1174,918,10,-325,False,False
1029,1174,245,81,-325,False,False
1029,1174,607,467,-325,False,False
1029,1174,1265,467,-325,False,False
1029,1174,180,10,-325,False,False
1029,1174,1921,2041,-325,False,False
1029,1174,1421,1272,-325,False,False
1029,1174,1595,1813,-325,False,False
1034,1179,1098,1240,-325,False,False
1034,1179,1176,809,-325,False,False
1034,1179,597,467,-325,False,False
1034,1179,1120,1263,-325,False,False
1034,1179,212,467,-325,False,False
1034,1179,918,10,-325,False,False
1034,1179,245,81,-325,False,False
1034,1179,607,467,-325,False,False
1034,1179,1265,467,-325,False,False
1034,1179,180,10,-325,False,False
1034,1179,1921,2041,-325,False,False
1034,1179,1421,1272,-325,False,False
1034,1179,1595,1813,-325,False,False
1034,1179,1029,1174,-325,False,False
2112,467,1098,1240,-323,False,False
2112,467,203,78,-323,False,False
2112,467,1176,809,-323,False,False
2112,467,1120,1263,-323,False,False
2112,467,1270,1417,-323,False,False
2112,467,918,10,-323,False,False
2112,467,245,81,-323,False,False
2112,467,1525,1688,-323,False,False
2112,467,180,10,-323,False,False
2112,467,1921,2041,-323,False,False
2112,467,1421,1272,-323,False,False
2112,467,1595,1813,-323,False,False
2112,467,1029,1174,-323,False,False
2112,467,1077,1214,-323,False,False
2112,467,1034,1179,-323,False,False
2112,467,1030,1175,-323,False,False
1387,1546,1098,1240,-247,False,False
1387,1546,203,78,-247,False,False
1387,1546,1176,809,-247,False,False
1387,1546,597,467,-247,False,False
1387,1546,1120,1263,-247,False,False
1387,1546,1270,1417,-247,False,False
1387,1546,212,467,-247,False,False
1387,1546,918,10,-247,False,False
1387,1546,245,81,-247,False,False
1387,1546,607,467,-247,False,False
1387,1546,1265,467,-247,False,False
1387,1546,180,10,-247,False,False
1387,1546,1921,2041,-247,False,False
1387,1546,1421,1272,-247,False,False
1695,1898,1098,1240,-230,False,False
1695,1898,203,78,-230,False,False
1695,1898,1176,809,-230,False,False
1695,1898,597,467,-230,False,False
1695,1898,1120,1263,-230,False,False
1695,1898,1270,1417,-230,False,False
1695,1898,212,467,-230,False,False
1695,1898,918,10,-230,False,False
1695,1898,245,81,-230,False,False
1695,1898,607,467,-230,False,False
1695,1898,1265,467,-230,False,False
1695,1898,180,10,-230,False,False
1695,1898,1421,1272,-230,False,False
204,104,1098,1240,-206,False,False
204,104,1176,809,-206,False,False
204,104,597,467,-206,False,False
204,104,1120,1263,-206,False,False
204,104,775,492,-206,False,False
204,104,1270,1417,-206,False,False
204,104,212,467,-206,False,False
204,104,918,10,-206,False,False
204,104,607,467,-206,False,False
204,104,1265,467,-206,False,False
204,104,180,10,-206,False,False
204,104,1421,1272,-206,False,False
204,104,1695,1898,-206,False,False
204,104,2296,598,-206,False,False
178,104,1098,1240,-206,False,False
178,104,1176,809,-206,False,False
178,104,597,467,-206,False,False
178,104,1120,1263,-206,False,False
178,104,775,492,-206,False,False
178,104,1270,1417,-206,False,False
178,104,212,467,-206,False,False
178,104,918,10,-206,False,False
178,104,607,467,-206,False,False
178,104,1265,467,-206,False,False
178,104,180,10,-206,False,False
178,104,1421,1272,-206,False,False
178,104,1695,1898,-206,False,False
178,104,2296,598,-206,False,False
255,130,1098,1240,-200,False,False
255,130,1176,809,-200,False,False
255,130,597,467,-200,False,False
255,130,1120,1263,-200,False,False
255,130,1270,1417,-200,False,False
255,130,918,10,-200,False,False
255,130,607,467,-200,False,False
255,130,1265,467,-200,False,False
255,130,180,10,-200,False,False
255,130,1421,1272,-200,False,False
255,130,1695,1898,-200,False,False
255,130,2296,598,-200,False,False
255,130,204,104,-200,False,False
255,130,178,104,-200,False,False
2325,501,1098,1240,-200,False,False
2325,501,1176,809,-200,False,False
2325,501,597,467,-200,False,False
2325,501,1120,1263,-200,False,False
2325,501,1270,1417,-200,False,False
2325,501,918,10,-200,False,False
2325,501,607,467,-200,False,False
2325,501,1265,467,-200,False,False
2325,501,180,10,-200,False,False
2325,501,1421,1272,-200,False,False
2325,501,1695,1898,-200,False,False
2325,501,2296,598,-200,False,False
2325,501,204,104,-200,False,False
2325,501,178,104,-200,False,False
2325,501,255,130,-200,False,False
1044,89,1098,1240,-141,False,False
1044,89,1176,809,-141,False,False
1044,89,1120,1263,-141,False,False
1044,89,775,492,-141,False,False
1044,89,1270,1417,-141,False,False
1044,89,918,10,-141,False,False
1044,89,1265,467,-141,False,False
1044,89,180,10,-141,False,False
1044,89,1421,1272,-141,False,False
1044,89,478,726,-141,False,False
1044,89,1695,1898,-141,False,False
1044,89,204,104,-141,False,False
1044,89,178,104,-141,False,False
1044,89,255,130,-141,False,False
1044,89,2325,501,-141,False,False
1074,1272,1098,1240,-139,False,False
1074,1272,1176,809,-139,False,False
1074,1272,1120,1263,-139,False,False
1074,1272,1270,1417,-139,False,False
1074,1272,918,10,-139,False,False
1074,1272,1265,467,-139,False,False
1074,1272,180,10,-139,False,False
1074,1272,1695,1898,-139,False,False
1074,1272,204,104,-139,False,False
1074,1272,178,104,-139,False,False
1074,1272,255,130,-139,False,False
1074,1272,2325,501,-139,False,False
1074,1272,1044,89,-139,False,False
1219,1367,1098,1240,-2,False,False
1219,1367,1176,809,-2,False,False
1219,1367,1120,1263,-2,False,False
1219,1367,1270,1417,-2,False,False
1219,1367,918,10,-2,False,False
1219,1367,1265,467,-2,False,False
1219,1367,180,10,-2,False,False
1219,1367,1421,1272,-2,False,False
1219,1367,1695,1898,-2,False,False
1219,1367,204,104,-2,False,False
1219,1367,178,104,-2,False,False
1219,1367,255,130,-2,False,False
1219,1367,2325,501,-2,False,False
1219,1367,1074,1272,-2,False,False
1297,1272,1098,1240,56,False,False
1297,1272,1176,809,56,False,False
1297,1272,1120,1263,56,False,False
1297,1272,1270,1417,56,False,False
1297,1272,918,10,56,False,False
1297,1272,1265,467,56,False,False
1297,1272,180,10,56,False,False
1297,1272,1695,1898,56,False,False
1297,1272,204,104,56,False,False
1297,1272,178,104,56,False,False
1297,1272,255,130,56,False,False
1297,1272,2325,501,56,False,False
1534,1722,1098,1240,100,False,False
1534,1722,1176,809,100,False,False
1534,1722,1120,1263,100,False,False
1534,1722,775,492,100,False,False
1534,1722,1270,1417,100,False,False
1534,1722,918,10,100,False,False
1534,1722,1265,467,100,False,False
1534,1722,180,10,100,False,False
1534,1722,1421,1272,100,False,False
1534,1722,1695,1898,100,False,False
1534,1722,204,104,100,False,False
1534,1722,178,104,100,False,False
1534,1722,255,130,100,False,False
1534,1722,2325,501,100,False,False
1534,1722,1074,1272,100,False,False
1534,1722,1847,2011,100,False,False
1534,1722,1297,1272,100,False,False
1452,103,1098,1240,100,False,False
1452,103,1176,809,100,False,False
1452,103,1120,1263,100,False,False
1452,103,1270,1417,100,False,False
1452,103,918,10,100,False,False
1452,103,1265,467,100,False,False
1452,103,180,10,100,False,False
1452,103,1421,1272,100,False,False
1452,103,1695,1898,100,False,False
1452,103,204,104,100,False,False
1452,103,178,104,100,False,False
1452,103,255,130,100,False,False
1452,103,2325,501,100,False,False
1452,103,1074,1272,100,False,False
1452,103,1534,1722,100,False,False
1452,103,1297,1272,100,False,False
406,45,1098,1240,142,False,False
406,45,1176,809,142,False,False
406,45,1120,1263,142,False,False
406,45,1270,1417,142,False,False
406,45,918,10,142,False,False
406,45,1265,467,142,False,False
406,45,180,10,142,False,False
406,45,1695,1898,142,False,False
406,45,204,104,142,False,False
406,45,178,104,142,False,False
406,45,255,130,142,False,False
406,45,2325,501,142,False,False
406,45,1534,1722,142,False,False
406,45,1297,1272,142,False,False
406,45,1452,103,142,False,False
1324,1132,1098,1240,150,False,False
1324,1132,1176,809,150,False,False
1324,1132,1120,1263,150,False,False
1324,1132,775,492,150,False,False
1324,1132,1270,1417,150,False,False
1324,1132,918,10,150,False,False
1324,1132,1265,467,150,False,False
1324,1132,180,10,150,False,False
1324,1132,1695,1898,150,False,False
1324,1132,204,104,150,False,False
1324,1132,178,104,150,False,False
1324,1132,255,130,150,False,False
1324,1132,2325,501,150,False,False
1324,1132,1534,1722,150,False,False
1324,1132,1297,1272,150,False,False
1324,1132,1452,103,150,False,False
1324,1132,406,45,150,False,False
1158,1304,1098,1240,200,False,False
1158,1304,1176,809,200,False,False
1158,1304,1120,1263,200,False,False
1158,1304,1270,1417,200,False,False
1158,1304,918,10,200,False,False
1158,1304,1265,467,200,False,False
1158,1304,180,10,200,False,False
1158,1304,1695,1898,200,False,False
1158,1304,204,104,200,False,False
1158,1304,178,104,200,False,False
1158,1304,255,130,200,False,False
1158,1304,2325,501,200,False,False
1158,1304,1534,1722,200,False,False
1158,1304,1297,1272,200,False,False
1158,1304,406,45,200,False,False
1158,1304,294,574,200,False,False
1158,1304,1324,1132,200,False,False
1158,1304,1389,1544,200,False,False
294,574,1098,1240,200,False,False
294,574,1176,809,200,False,False
294,574,1120,1263,200,False,False
294,574,1270,1417,200,False,False
294,574,918,10,200,False,False
294,574,1265,467,200,False,False
294,574,180,10,200,False,False
294,574,1695,1898,200,False,False
294,574,204,104,200,False,False
294,574,178,104,200,False,False
294,574,255,130,200,False,False
294,574,2325,501,200,False,False
294,574,1534,1722,200,False,False
294,574,1297,1272,200,False,False
294,574,1452,103,200,False,False
294,574,406,45,200,False,False
294,574,1324,1132,200,False,False
294,574,1389,1544,200,False,False
1389,1544,1098,1240,200,False,False
1389,1544,1176,809,200,False,False
1389,1544,1120,1263,200,False,False
1389,1544,1270,1417,200,False,False
1389,1544,918,10,200,False,False
1389,1544,1265,467,200,False,False
1389,1544,180,10,200,False,False
1389,1544,1695,1898,200,False,False
1389,1544,204,104,200,False,False
1389,1544,178,104,200,False,False
1389,1544,255,130,200,False,False
1389,1544,2325,501,200,False,False
1389,1544,1534,1722,200,False,False
1389,1544,1297,1272,200,False,False
1389,1544,1452,103,200,False,False
1389,1544,406,45,200,False,False
1389,1544,1324,1132,200,False,False
1140,1373,1098,1240,220,False,False
1140,1373,1176,809,220,False,False
1140,1373,1120,1263,220,False,False
1140,1373,1270,1417,220,False,False
1140,1373,918,10,220,False,False
1140,1373,1695,1898,220,False,False
1140,1373,204,104,220,False,False
1140,1373,178,104,220,False,False
1140,1373,255,130,220,False,False
1140,1373,2325,501,220,False,False
1140,1373,1534,1722,220,False,False
1140,1373,1297,1272,220,False,False
1140,1373,1452,103,220,False,False
1140,1373,406,45,220,False,False
1140,1373,294,574,220,False,False
1140,1373,1324,1132,220,False,False
1140,1373,1389,1544,220,False,False
1140,1373,1158,1304,220,False,False
1140,1373,2294,138,220,False,False
2294,138,1098,1240,220,False,False
2294,138,1176,809,220,False,False
2294,138,1120,1263,220,False,False
2294,138,918,10,220,False,False
2294,138,1695,1898,220,False,False
2294,138,204,104,220,False,False
2294,138,178,104,220,False,False
2294,138,255,130,220,False,False
2294,138,2325,501,220,False,False
2294,138,1534,1722,220,False,False
2294,138,1297,1272,220,False,False
2294,138,1452,103,220,False,False
2294,138,406,45,220,False,False
2294,138,294,574,220,False,False
2294,138,1324,1132,220,False,False
2294,138,1389,1544,220,False,False
1269,1416,1098,1240,266,False,False
1269,1416,1176,809,266,False,False
1269,1416,1120,1263,266,False,False
1269,1416,1270,1417,266,False,False
1269,1416,1695,1898,266,False,False
1269,1416,255,130,266,False,False
1269,1416,2325,501,266,False,False
1269,1416,1534,1722,266,False,False
1269,1416,1297,1272,266,False,False
1269,1416,1452,103,266,False,False
1269,1416,406,45,266,False,False
1269,1416,294,574,266,False,False
1269,1416,1324,1132,266,False,False
1269,1416,1389,1544,266,False,False
1269,1416,1158,1304,266,False,False
1269,1416,2294,138,266,False,False
1269,1416,1140,1373,266,False,False
1997,1481,1098,1240,300,False,False
1997,1481,1176,809,300,False,False
1997,1481,1120,1263,300,False,False
1997,1481,1270,1417,300,False,False
1997,1481,1695,1898,300,False,False
1997,1481,255,130,300,False,False
1997,1481,2325,501,300,False,False
1997,1481,1534,1722,300,False,False
1997,1481,1297,1272,300,False,False
1997,1481,406,45,300,False,False
1997,1481,294,574,300,False,False
1997,1481,1324,1132,300,False,False
1997,1481,1389,1544,300,False,False
1997,1481,1140,1373,300,False,False
1997,1481,1269,1416,300,False,False
925,1073,2338,476,220,False,False
925,1073,492,737,220,False,False
925,1073,2080,2282,220,False,False
925,1073,1367,1521,220,False,False
925,1073,933,1080,220,True,False
2160,2228,2338,476,250,False,False
2160,2228,492,737,250,False,False
2160,2228,2080,2282,250,False,False
2160,2228,1367,1521,250,False,False
2160,2228,933,1080,250,True,False
2160,2228,925,1073,250,False,False
843,1012,2338,476,300,False,True
843,1012,1721,1926,300,False,True
843,1012,492,737,300,False,True
843,1012,863,132,300,False,True
843,1012,423,6,300,False,True
843,1012,201,6,300,False,True
843,1012,970,132,300,False,True
