entry_id,year_from,year_to,poll,entry_name,dim0,dim1,dim2,dim3,dim4,dim5,dim6
646,1889.0,2018.0,Religious Group (v6),Lakota Religious Traditions,2.338145205492636e-35,6.351250981203372e-112,1.4166878516999472e-65,3.080890936243473e-48,0.0009596426351436216,0.9990403573648564,1.1431538558165718e-149
650,1918.0,1945.0,Religious Group (v6),Manus,0.13615117940193264,0.21054460078052217,0.2054389063041876,0.17123837760973804,0.01262178534980277,9.763960553336234e-16,0.26400515055381596
654,1198.0,1250.0,Religious Group (v6),12th-13th c Cistercians,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
657,1912.0,1949.0,Religious Group (v6),Trukese,0.12341209718452349,0.11582638307865975,0.19945346677011028,0.2061728505484334,0.12578066857696218,0.015239008099674293,0.2141155257416367
660,1941.0,1966.0,Religious Group (v6),Iban,0.17365281354714385,0.2015061590952161,0.12463259690528017,0.22051441489261595,0.06025585808497634,0.0003583520107547284,0.21907980546401273
661,1113.0,1147.0,Religious Group (v6),Congregation of Savigny,0.03067140221624556,0.8394077630102421,0.004726169080600194,0.12519463167151976,3.3953231912606086e-08,8.338786320359686e-101,6.81604344722978e-11
662,1922.0,1947.0,Religious Group (v6),Goajiro,0.17365281354714385,0.2015061590952161,0.12463259690528017,0.22051441489261595,0.06025585808497634,0.0003583520107547284,0.21907980546401273
671,1820.0,1840.0,Religious Group (v6),Mbau Fijians,0.09607176239983437,0.12138992376727173,0.19173168649709516,0.20582610831578385,0.1563671968308221,0.0227872138719517,0.20582610831724107
674,1915.0,1940.0,Religious Group (v6),Aymara,0.09834857747477208,0.21011933058290264,0.20796361984939288,0.20420651104693796,0.03117968356236497,6.561422442958926e-05,0.24811666325919982
675,1885.0,1910.0,Religious Group (v6),Chukchee,0.10374404850756827,0.16609763434963531,0.16609763434948008,0.16609763434842167,0.158034094820788,0.07553650268302217,0.1643924509410845
676,1198.0,1500.0,Religious Group (v6),"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",0.006888946537743701,0.28400820129318616,0.009128714030038352,0.03278771843544665,4.951386210941618e-09,7.254738122444208e-102,0.6671864147521989
679,1915.0,1940.0,Religious Group (v6),Santal,0.12341209718452349,0.11582638307865975,0.19945346677011028,0.2061728505484334,0.12578066857696218,0.015239008099674293,0.2141155257416367
680,1850.0,2019.0,Religious Group (v6),Gujarati Mata Worshipers,0.12959245763054528,0.20312103937815104,0.0596762066041516,0.35631680939585186,2.5593599403274553e-06,7.906189912443312e-90,0.2512909276313598
681,-2350.0,-2150.0,Religious Group (v6),Sargonic Empire,0.23205744490715136,0.1571899298531944,0.07518915939123816,0.44757738923781726,0.00488234519756414,4.562008522947065e-40,0.0831037314130347
682,1905.0,1935.0,Religious Group (v6),Lakher,0.07844795473827822,0.15491508446592595,0.2084853857537954,0.221523976149574,0.03908736660620168,3.3255943199893845e-14,0.29754023228619164
684,1615.0,1640.0,Religious Group (v6),Huron,0.1364283785661726,0.17343214463438622,0.17001931117162322,0.1734321446337485,0.1529544025452557,0.022081954413532303,0.1716516640352815
685,1940.0,1966.0,Religious Group (v6),Badjau,0.10972382753077002,0.23086774943607263,0.1804309701219884,0.1854668596312942,0.053641333942708244,3.7669480062363575e-13,0.23986925933678982
686,1915.0,1945.0,Religious Group (v6),Popoluca,0.0335022858422717,0.10068623398590029,7.563217094984631e-12,0.045123594518166686,0.2823596980596963,0.5383281875784793,7.922251493721687e-12
688,1866.0,2019.0,Religious Group (v6),Darul Uloom Deoband,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
690,1880.0,2019.0,Religious Group (v6),Ahl-e-Sunnat wa Jamaat,0.019326879995334646,0.9764950982196907,0.004178017550433206,1.4764460947179568e-12,4.206836861328425e-09,1.4964888803800334e-101,2.622810332981084e-11
712,1880.0,1934.0,Religious Group (v6),Huichol,0.10374404850756827,0.16609763434963531,0.16609763434948008,0.16609763434842167,0.158034094820788,0.07553650268302217,0.1643924509410845
714,550.0,850.0,Religious Group (v6),Tamil Śaiva Bhakti,1.5240007605829583e-24,7.841398407657605e-49,0.0009414560320628471,6.8312205905124945e-28,0.9990585439679371,6.823924736418138e-28,4.759847891121934e-66
717,1910.0,1940.0,Religious Group (v6),Igbo,0.06362445006565993,0.16869473259199663,0.18754296067276516,0.2178668968567785,0.00402298200025559,2.626170694459957e-39,0.3582479778125442
721,1910.0,1940.0,Religious Group (v6),Semang,0.006028067938650484,9.003086223192754e-23,1.1327009514522095e-11,1.1968884678885953e-12,0.9766737647042495,0.017298167344416897,1.59237877980248e-13
722,1835.0,1885.0,Religious Group (v6),Gros Ventre,0.13089830205313605,0.13588756475625782,0.23399889697928017,0.19963193779260194,0.048382867254580006,2.419449559765184e-15,0.25120043116414154
729,1895.0,1930.0,Religious Group (v6),Kikuyu,0.1659749494893024,0.21649658995272572,0.1844682874123268,0.1592790838333575,0.026000773375581935,1.2710087987995576e-14,0.24778031593669295
738,-3000.0,300.0,Religious Group (v6),Ancient Egyptian,0.04480104123939818,1.9902535983590835e-14,0.0014356531328551753,0.9507630964914917,0.0030002091362340993,7.956957355584546e-66,9.842699338079321e-16
739,1885.0,1910.0,Religious Group (v6),Lakalai,9.263105810737402e-29,6.98634003582099e-51,4.269098302955667e-37,6.72736832860723e-29,0.06692949718734247,0.9330705028126575,6.025916114901001e-87
744,1887.0,1915.0,Religious Group (v6),Rwala Bedouin,0.1679880810403362,0.2086632815727486,0.13793702372339292,0.2238178292755027,0.014260311550804235,7.63517599238474e-28,0.2473334728372155
745,1860.0,1885.0,Religious Group (v6),Buka,7.167538826998878e-37,3.189235385562589e-123,7.294755073321097e-57,1.8585224813284638e-70,7.580608411917557e-05,0.9999241939158808,9.343372425893525e-153
749,1800.0,2020.0,Religious Group (v6),Korean shamanism,0.007737712287513099,6.529504224899339e-38,9.70917327303182e-16,3.4287530492708955e-06,0.9922588589594368,4.722174157763682e-25,5.17726590236424e-50
751,2020.0,2025.0,Religious Group (v6),Buddhism in the Mekong Delta,2.2633010338699316e-27,4.974400724201312e-70,7.450853040444347e-25,1.818961445312688e-36,1.0,1.3569243439566261e-45,2.2967595586087337e-82
757,1795.0,1820.0,Religious Group (v6),Kiribati,0.12341209718452349,0.11582638307865975,0.19945346677011028,0.2061728505484334,0.12578066857696218,0.015239008099674293,0.2141155257416367
763,1810.0,1835.0,Religious Group (v6),Moriori,0.46215991611988044,0.014682908723281953,0.032264617430561325,0.39970425573720136,0.09118763091741922,1.7396205056746863e-15,6.710716539544098e-07
771,1762.0,2020.0,Religious Group (v6),Muscular Christianity,0.9999999180089924,3.996011242761039e-12,1.0753230402078766e-12,1.42409223303784e-10,8.181489580742938e-08,3.497641936019113e-89,2.8631267470256162e-11
775,-900.0,2020.0,Religious Group (v6),Jainism,0.014018007202539057,2.4007383195723146e-25,3.29383748166999e-14,0.9716236322402172,0.014358360557210794,1.4175529290464358e-63,9.601990047098844e-27
781,381.0,500.0,Religious Group (v6),Syria,0.03460331467830236,0.08307398666780633,6.240243290880333e-12,0.03723048068262651,0.24071126730054201,0.6043809506578783,6.6042751254482384e-12
783,-3150.0,-2686.0,Religious Group (v6),Upper Egypt: Archaic/Early Dynastic Period,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
784,-2686.0,-2181.0,Religious Group (v6),Upper Egypt: Old Kingdom,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
785,-2181.0,-2055.0,Religious Group (v6),Upper Egypt: First Intermediate Period,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
786,-2055.0,-1650.0,Religious Group (v6),Upper Egypt: Middle Kingdom,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
787,-1650.0,-1550.0,Religious Group (v6),Upper Egypt: Second Intermediate Period,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
788,-1500.0,-1200.0,Religious Group (v6),The Late Bronze Age City-State of Ugarit,1.2622728391544405e-35,1.571504195456363e-111,1.7880206212345062e-65,3.4248534681464805e-59,0.0014769802871645752,0.9985230197128354,3.71312959932604e-151
794,1840.0,1880.0,Religious Group (v6),Omaha,0.13247741373010205,0.22665958842242917,0.16504804892471442,0.20485412938126607,0.027975115757452554,8.704118746778662e-17,0.24298570378403578
802,1945.0,2020.0,Religious Group (v6),Chinese Nunnery in Myanmar,0.0005386980467751691,4.232585775448756e-17,1.657409160208149e-16,1.2974256526067874e-24,0.13075903970077413,0.8687022622524505,1.461751356709247e-54
809,-43.0,380.0,Religious Group (v6),British Isles III: Pre-Theodosian Roman Britain Continued,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
810,-43.0,380.0,Religious Group (v6),British Isles IV: Pre-Theodosian Roman Britain Continued,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
814,380.0,500.0,Religious Group (v6),British Isles VI: Christian Roman Britain,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
815,380.0,500.0,Religious Group (v6),British Isles VII: Christian Roman Britain,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
816,-500.0,350.0,Religious Group (v6),British Paganism.,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
817,350.0,650.0,Religious Group (v6),Early Medieval British Christianity,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
828,1209.0,1312.0,Religious Group (v6),Italy: The Franciscan Order,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
839,1788.0,1914.0,Religious Group (v6),19th century German Protestantism,0.13344822503551187,0.061732158170821394,0.0014055089562311548,0.8034137160685976,3.9176153191962426e-07,5.0449688641071285e-89,7.306079227611641e-12
841,1073.0,2020.0,Religious Group (v6),Sa skya,0.9970317289356888,1.1805533002152407e-11,1.3015777530200205e-11,1.3803939458940294e-10,0.002968270901450603,1.901578562546419e-82,7.812255846549571e-22
842,1730.0,2020.0,Religious Group (v6),American Evangelicalism,0.07500855957200919,0.014359183210962459,0.00040505302572581937,0.910221808793472,5.3953977817740834e-06,2.3114663273401657e-77,4.872093441687442e-14
843,300.0,900.0,Religious Group (v6),Bnay Qyāmā and Bnāt Qyāmā,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
849,1750.0,1850.0,Religious Group (v6),"""Gaiwiio Religion,"" ""Longhouse Religion,"" or ""The Way of Handsome Lake"" of the Seneca Tribe",0.11045069482870445,7.0147016006277494e-12,0.10099606096928775,0.7884394115700647,0.00011383261662635338,1.730692228429949e-88,8.302110299282277e-12
851,1899.0,2020.0,Religious Group (v6),Sikhism in the United States,0.9999999108004393,3.0978435217049184e-24,6.03088210151234e-25,1.8919188098867566e-32,8.919956074575914e-08,2.001228666971874e-87,3.7507045316520353e-25
852,-500.0,900.0,Religious Group (v6),Pre-Christian Religion / Paganism in Ireland,0.12143568356526366,0.0889912757181998,0.3358232574140227,0.36989047262420793,0.004085367275583107,5.981903163611159e-52,0.07977394340272279
854,-400.0,900.0,Religious Group (v6),pre-Christian Irish,4.213930283288599e-28,4.322511762709262e-82,1.4145912537228393e-25,2.3303644675549936e-41,1.0,1.8152024981336722e-32,2.3877320930082116e-98
855,1900.0,2020.0,Religious Group (v6),Middle-Class Migrant Muslims in the UAE,0.07530406881675439,0.06242205103125258,0.010219195315558724,0.5710695011866543,9.981487070290128e-08,1.1927273386091215e-90,0.28098508383490933
857,1738.0,2020.0,Religious Group (v6),Wesleyanism,0.9998345997005688,2.0120186576628204e-12,0.0001634430280390315,3.645726394508517e-15,1.957269376534669e-06,6.922285995808162e-76,1.1756469292362495e-33
859,135.0,400.0,Religious Group (v6),Valentinians,3.162018683256091e-30,7.332808755244259e-85,3.1100309458337313e-38,6.731938085002286e-28,1.0,1.3128512771081013e-23,3.6800413496260776e-92
860,1704.0,1706.0,Religious Group (v6),Kimpa Vita,0.9763459025284692,8.140373244189323e-26,1.4591399554050397e-14,4.519972892682089e-15,0.023654097471511693,5.023112387982941e-60,9.13845381803479e-51
869,855.0,1279.0,Religious Group (v6),Sichuan Esoteric Buddhist Cult,0.01517578995879732,0.28953654196608863,0.015311099824556253,0.04698075674890098,1.2661168058081478e-07,6.198270025290423e-101,0.632995684889976
870,1990.0,2020.0,Religious Group (v6),Postsocialist Mongolian Buddhism,0.3082507730237928,0.09654745465542747,0.03858988355201134,0.46307480356147196,0.01905918392371898,1.6120838174239906e-18,0.07447790128357741
873,1962.0,1993.0,Religious Group (v6),The Branch Davidians,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
879,1860.0,2020.0,Religious Group (v6),Free Methodist Church,0.9999999960731506,1.1379690555807401e-21,1.149486607547228e-24,2.497063591040019e-32,3.9268494395606136e-09,5.8456814465462246e-98,6.292956970276584e-33
880,1870.0,2015.0,Religious Group (v6),Egyptian Salafism (inluding North Africa and West Asia),0.05847481759081959,0.8652321885322815,0.0762927311425596,2.0488853769072453e-11,2.625405579732162e-07,1.4112442667472452e-98,1.7329264025736735e-10
883,1949.0,2020.0,Religious Group (v6),Catholics in the People's Republic of China (PRC),0.13815595930766542,5.6723867115876464e-11,2.3716729869146553e-12,1.5574567510613575e-11,9.11270829218965e-09,2.2540506646007016e-101,0.8618440315049563
884,1907.0,2022.0,Religious Group (v6),Sub Saharan Africa Pentecostalism,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
885,-1960.0,2022.0,Religious Group (v6),Contemporary West African Vodun,0.03067140221624556,0.8394077630102421,0.004726169080600194,0.12519463167151976,3.3953231912606086e-08,8.338786320359686e-101,6.81604344722978e-11
886,1990.0,2020.0,Religious Group (v6),Pushtimarg (The Path of Grace) in the UK and Gujarat,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
887,1990.0,2020.0,Religious Group (v6),Postsocialist Mongolian Shamanism,0.3028370028142848,0.09941477577247895,0.039735947820824145,0.47057326211719147,0.01074922319882905,1.267196803597431e-29,0.07668978827639163
888,780.0,900.0,Religious Group (v6),Céli Dé monks,0.07530406881675439,0.06242205103125258,0.010219195315558724,0.5710695011866543,9.981487070290128e-08,1.1927273386091215e-90,0.28098508383490933
891,1956.0,2020.0,Religious Group (v6),Peruvian Mormons,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
892,1960.0,2020.0,Religious Group (v6),Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,0.03423160429909879,0.9651940534021387,0.0005743257940490633,2.0760557639321343e-12,1.6502637328225726e-08,6.326477308132562e-100,6.816150037681614e-22
894,1968.0,2020.0,Religious Group (v6),Universal Fellowship of Metropolitan Community Churches,0.9999341119474541,1.0656631603409202e-20,2.825138067252713e-23,1.606088398545591e-10,6.588789193705206e-05,1.3020574432042653e-93,7.108026247595955e-42
896,800.0,1571.0,Religious Group (v6),Sannō Shintō,2.0910872873152892e-14,4.3508066688775505e-58,8.58305210503176e-35,1.427644584841177e-17,0.999999999999979,1.0023792986006852e-36,2.411976471296044e-79
899,1926.0,2020.0,Religious Group (v6),Nahdlatul Ulama (NU),0.1999313990030251,6.897535984364009e-12,8.969409621186936e-13,0.7997213144042771,0.00034728658473229853,1.4907033719353276e-54,1.7099226232278953e-13
902,300.0,500.0,Religious Group (v6),British Isles: Christian,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
904,397.0,500.0,Religious Group (v6),Euboea/Central Macedonia: Nicaean-Chalcedonian Christianity,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
906,1963.0,2020.0,Religious Group (v6),The Church of England,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
908,1980.0,2020.0,Religious Group (v6),Sino-Christian Theology,0.20393913449466303,0.7785302512831703,0.01752940321497802,5.881297136277874e-12,1.210995025459876e-06,8.579126563164297e-99,6.282032011964146e-12
910,1968.0,1998.0,Religious Group (v6),Christian Base Community movement,0.9869860371680598,1.0250766189341327e-11,0.012915253517622701,6.697108736742497e-05,3.173821669924243e-05,4.248136993959155e-87,1.8662325424694167e-22
911,1260.0,1302.0,Religious Group (v6),Italy: Roman Catholic Christianity,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
914,1258.0,2020.0,Religious Group (v6),Tariqa Shadhiliyya,0.02111211327053632,5.6387757159361866e-33,5.45695772417098e-23,0.9787311217987285,0.0001567649307353178,3.9664233636787835e-85,1.595972782531048e-32
915,2000.0,2020.0,Religious Group (v6),Protestantism welcoming People with Disabilities,0.9999998186819908,2.230004426128206e-12,8.34567496775615e-14,1.1305609761164234e-10,1.8120263971235894e-07,8.348304118646833e-88,4.200947782972178e-22
918,-475.0,220.0,Religious Group (v6),Fangshi,0.010975181409130846,0.004390087486556798,3.164915007862561e-12,0.038658314790513335,0.9369511792956703,0.00902523701495403,9.948059411808028e-15
919,1995.0,2020.0,Religious Group (v6),Catholicism in contemporary Croatia,0.9999926504503395,3.4808091433168836e-13,5.425054046112219e-14,5.3830441620849365e-11,7.349495347460626e-06,3.181986849293505e-87,8.004376284030238e-14
921,1900.0,2020.0,Religious Group (v6),Bhils,3.558621030844264e-12,4.0547216264229164e-35,7.518988009310917e-13,5.1074863820688706e-11,0.9999999999446146,3.231794787059561e-60,1.2263105653994133e-45
922,-50.0,400.0,Religious Group (v6),British Isles: Mixed Roman and British Polytheism,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
923,200.0,700.0,Religious Group (v6),British Isles: Introduction of Early Christianity through the End of Columban/Irish Christianity,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
925,220.0,650.0,Religious Group (v6),Rabbinic Judaism (Babylonia),0.3342969196421463,1.362707987035855e-13,4.8171510847568765e-14,0.6655367071004252,0.00016637325724409139,9.19001309070439e-86,7.43897095494559e-24
926,842.0,2020.0,Religious Group (v6),Ladakhi Buddhism,0.07110582967382174,0.31341105486754356,0.08410321524279317,0.14909251778090873,6.74232527180377e-07,4.759480533050417e-101,0.38228670820240557
927,0.0,74.0,Religious Group (v6),Zealots,0.1546805544729596,0.2888953822092382,0.07377152957321018,0.21455718785565656,5.5032362179522346e-05,3.244510353514932e-66,0.26804031352675595
928,1860.0,1910.0,Religious Group (v6),The Ghost Dance Movement and the Lakota Sioux,0.012922473336192163,4.890013364098318e-48,1.3786939335306107e-27,2.9530000917843776e-26,0.9870775266638079,2.4459045242606585e-35,1.807020851240479e-81
929,1143.0,2020.0,Religious Group (v6),Drikung Kagyu,3.296968571420704e-30,1.8280961712023963e-81,8.687722267284228e-46,9.486557603351619e-39,1.0,1.2934885525503e-33,3.7238605915202075e-95
931,1580.0,2020.0,Religious Group (v6),The Society of Jesus (Jesuits) in Britain,0.007770896354705289,0.992229088699241,2.924999364167236e-13,6.404524877192533e-13,1.4945120860388077e-08,2.5506940176711124e-100,1.9433276820378928e-21
933,144.0,1000.0,Religious Group (v6),Marcionites,0.19900443648216345,3.3570162045024645e-14,1.4702828475150703e-14,0.7985688553113088,0.002426708206479418,4.459411717361385e-74,5.253835302298638e-26
934,1911.0,1940.0,Religious Group (v6),Mongolian Buddhism during the Revolutionary Period,0.06321493741023991,0.23089412928035036,0.013923230843478266,0.24087045819971767,0.00011827655554170479,4.501391141167116e-31,0.45097896771067203
935,1910.0,2020.0,Religious Group (v6),Nigerian Pentecostalism,0.029008228030002064,0.5887104388933334,0.029529391997230897,0.3006265489886456,3.5525497105008256e-07,2.6933854801790686e-90,0.052125036835816874
937,-800.0,394.0,Religious Group (v6),Vestal Virgins,0.3639396030496625,0.6121486443462967,0.02345877639620178,2.8620023687547237e-11,0.00045297617903284547,3.316156837614611e-76,1.8617007320543542e-13
940,-31.0,68.0,Religious Group (v6),Julio-Claudian Imperial Cult,0.028780646953987507,0.522794817012035,0.028600051800852504,0.3735313494749548,4.335895436681904e-06,6.564969612512515e-79,0.04628879886273355
941,1600.0,1700.0,Religious Group (v6),Chan Buddhists in early Qing period,0.9671147683133051,4.049702083243084e-12,0.03234766344461733,0.00011000415612108814,0.00042756407986949,3.7633531938045725e-64,2.0373145898377854e-12
942,1816.0,2020.0,Religious Group (v6),African Methodist Episcopal Church,0.03067140221624556,0.8394077630102421,0.004726169080600194,0.12519463167151976,3.3953231912606086e-08,8.338786320359686e-101,6.81604344722978e-11
943,1752.0,2020.0,Religious Group (v6),Moravian Missionaries in Nunatsiavut,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
944,1620.0,1700.0,Religious Group (v6),Mohyla's Ukrainian Church,0.01100719907775092,0.2848511178353055,0.030080769942499114,0.07376378277899984,4.554033985770107e-06,1.7694055669837434e-56,0.6002925763314589
946,700.0,1959.0,Religious Group (v6),Nyingma (rnying ma),0.9016017952283744,2.179492358575899e-25,1.906535502113801e-15,2.1208782470802753e-15,0.0983982047716217,1.094940432130405e-38,8.840429816251878e-53
948,120.0,300.0,Religious Group (v6),Christianity in Ephesus,0.02894309526488612,0.23836974931539673,0.010733220629829945,0.18092275089039164,9.140404273060959e-07,9.253465760527287e-65,0.5410302698590683
950,1652.0,2020.0,Religious Group (v6),The Religious Society of Friends,0.9999999958808298,1.979262295804199e-21,1.360272480947429e-22,2.1169665720772213e-21,4.071303278584919e-09,3.6028543090949386e-100,4.786684907697077e-11
952,1980.0,2020.0,Religious Group (v6),Ethiopian Jews,0.9987300598832763,3.236843607781548e-13,0.0012531934810148665,1.8706933290303442e-15,1.6746635383332772e-05,1.7023726398793788e-76,2.8410713779462343e-24
953,1975.0,2020.0,Religious Group (v6),Sachchai,0.9999999255039227,1.0227729691501884e-22,6.847912635940303e-25,1.0183194828590048e-32,7.449607727036905e-08,3.435130215377793e-97,2.233812696684887e-34
955,600.0,800.0,Religious Group (v6),British Isles: Augustinian/Roman Christianity,0.16082305358738683,0.15277881366859403,0.1665658533832681,0.1603870465592636,0.12661717708492157,0.06626220233335818,0.16656585338320767
957,-800.0,-300.0,Religious Group (v6),Spartan Religion,0.1312884004788551,0.03890700089862161,0.26461333716796887,0.22357389251693968,0.3082609728658188,0.0031465164901261977,0.03020987958166975
958,1540.0,1773.0,Religious Group (v6),Society of Jesus,0.06194027281276723,0.6028073584953325,0.0037158898281804504,0.3315363360010706,1.4281300325381105e-07,1.5348837826330607e-89,4.9646075814538657e-11
960,1000.0,2020.0,Religious Group (v6),Bön (Bon),0.9947071358528257,2.0991620252889644e-21,1.4399281124209002e-21,3.298589271850153e-11,0.005292864114188575,2.0220044667505087e-83,3.9106392491364445e-32
961,1885.0,2020.0,Religious Group (v6),Romanian Orthodox Church,0.13344822503551187,0.061732158170821394,0.0014055089562311548,0.8034137160685976,3.9176153191962426e-07,5.0449688641071285e-89,7.306079227611641e-12
963,1119.0,1312.0,Religious Group (v6),The Knights Templar,7.6238363098074e-13,4.729490739771409e-12,0.9266786930611267,0.07331684820812137,4.458725259416035e-06,9.227704009833999e-78,5.989140492637495e-16
965,323.0,548.0,Religious Group (v6),Pachomian Monasticism,0.00479326596316286,0.23506707896521348,0.009516660844866087,0.024644935551975517,2.3957794441050854e-09,5.459813198854001e-103,0.7259780562790026
966,1318.0,2020.0,Religious Group (v6),"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",0.012409859357816848,0.2164179227201477,0.009592548782493254,0.08366984476952505,1.2919012437716455e-08,1.288386857226812e-91,0.6779098114510048
968,1683.0,2021.0,Religious Group (v6),"Anabaptist Mennonites in North America, 1683-2021",0.9999997763107341,9.67458460815187e-22,1.899195282997491e-13,3.6481440338076796e-15,2.2368907226654693e-07,1.04912469919766e-87,2.1939651149886175e-22
970,-323.0,500.0,Religious Group (v6),Cult of Isis (Mysteries of Isis),0.006224313951444508,0.24025450233686785,0.010760436001105718,0.04400559688551919,2.760351379820383e-07,2.371272982823721e-69,0.6987548747899248
971,500.0,2020.0,Religious Group (v6),Gāṇapatya,0.15201331951589772,1.1706485662489164e-46,1.862318499070952e-24,1.1810492314215936e-05,0.8479748699917881,2.3175293135110564e-39,1.5081102661559562e-51
972,431.0,1500.0,Religious Group (v6),Nestorian Christianity,0.07530406881675439,0.06242205103125258,0.010219195315558724,0.5710695011866543,9.981487070290128e-08,1.1927273386091215e-90,0.28098508383490933
973,1845.0,2019.0,Religious Group (v6),The Sarna religion of the Oraons of Jharkhand,1.7737230315295812e-26,4.721279320664674e-56,3.053781924277484e-11,4.286537084581295e-25,0.9999999999694622,2.3417991740352265e-49,2.153259997395564e-49
974,1204.0,1261.0,Religious Group (v6),"Greek Chalcedonian Christians, Nicaea",0.13344822503551187,0.061732158170821394,0.0014055089562311548,0.8034137160685976,3.9176153191962426e-07,5.0449688641071285e-89,7.306079227611641e-12
975,1980.0,2020.0,Religious Group (v6),Neo-Charismatic Movement - Third Wave Charismatic Movement,0.03423160429909879,0.9651940534021387,0.0005743257940490633,2.0760557639321343e-12,1.6502637328225726e-08,6.326477308132562e-100,6.816150037681614e-22
976,1187.0,2019.0,Religious Group (v6),Mising Community,0.8370747072759697,3.3813658359714913e-13,0.07710627768584734,9.551187380616925e-21,0.08581901503784475,2.0184702602577324e-59,3.3113153877427733e-34
977,1200.0,2020.0,Religious Group (v6),Chishti Sufis,0.2282879582130712,0.01700792825752986,0.018455915239289727,0.7060053776772957,5.740490400439829e-06,2.1247792914103597e-89,0.03023708012241304
978,1500.0,2020.0,Religious Group (v6),Indonesian Catholicism,0.05249036506189111,0.9430918503322198,0.004417760778023538,5.258251843319137e-12,2.379691522893427e-08,3.7044565640180415e-90,2.5691994633852598e-11
980,1175.0,1333.0,Religious Group (v6),Pure Land Buddhist Schools in Early Medieval Japan,0.9989469060029323,1.339788524442157e-13,0.000642676842181154,3.771436964638015e-15,0.00041041715474866413,1.3879696586363844e-64,3.3713949910404436e-26
982,-500.0,100.0,Religious Group (v6),The Samaritans (Persian to early Roman periods),0.056501711137981955,0.2132003438667869,0.017225581019847825,0.2626411476741145,9.240409470873011e-05,2.576379022105416e-65,0.4503388122065602
983,600.0,2020.0,Religious Group (v6),Tibetan and Himalayan Mundane and Landscape Cults,7.15082949712263e-25,2.9470686528585625e-23,0.9999852059162694,3.1983108150943677e-13,1.4794083410912216e-05,1.1858344323738291e-76,1.1613441454718609e-24
