entry_id,entry_name,poll_id,poll_name,description,year_from,year_to,region_id,expert_id,expert_name,editor_id,editor_name,date_created,date_modified,data_source,dim0,dim1,dim2,dim3,dim4,dim5
661,Congregation of Savigny,43,Religious Group (v6),"The Congregation of Savigny grew out of Vital of Mortain's (c. 1060-1122 CE) foundation of a monastery at Savigny in 1113 CE. Vital of Mortain was an itinerant preacher and hermit who retired into the forest near Savigny around 1109 and by 1113 had established a monastery there for his followers. Under Savigny's second abbot, Geoffrey, the congregation experienced rapid expansion and notoriety. In 1147 abbot Serlo of Savigny oversaw the incorporation of the congregation into the Cistercian order.",1113,1147,887,631,Jacob Doss,39,Janine Larmon Peterson,2019-02-02 00:04:19.117 +0100,2019-04-19 21:16:29.015 +0200,Database of Religious History (DRH),2.4690455538128456e-11,5.679652426543156e-72,0.0018465896726241953,0.043335201830717276,0.9548180136354346,1.9483653358715362e-07
662,Goajiro,43,Religious Group (v6),"The Goajiro traditionally occupied the Guajira Peninsula, which is divided by the Colombia-Venezuela border. The Goajiro live in autonomous clan-based settlements, which are led by male elders. Religious beliefs are present, but ""the Guajiro are little inclined to religious practices. They do not appeal to their divinities directly, and their rites few"" (Perrin, Abate, Beierle, and Doyon, 2012). Shamans are present, and are closely connected to the supernatural realm through contact with their protector spirits. Shamans play a role as healers, ritual leaders, and protectors of the community's well-being. This entry focuses on the Goajiro living on the Guajira Peninsula around the time of 1947.",1922,1947,888,577,Emily Pitek,1,M. Willis Monroe,2019-02-06 16:57:16.454 +0100,2019-02-26 18:44:35.120 +0100,eHRAF,0.2766236353585845,0.0012672154177790157,0.12017552930727285,0.2293445986185745,0.27909446468732224,0.0934945566104668
671,Mbau Fijians,43,Religious Group (v6),"The Mbau Fijians are the native inhabitants of Fiji's Bau Island. This entry focuses on the Bau chiefdom around the time of 1840, prior to the 1874 cession of Fiji to Great Britain. This focal time also occurs prior to substantial Christian influence, which began in 1854 following the chief of Bau's conversion to Christianity. Traditional Mbau Fijian religious beliefs involve a supreme god, ancestral spirits/ghosts of the deceased, and various deities. Priests are the means of connecting to and communicating with the realm of the supernatural. Priests lead religious practices and hold positions of great influence, working closely with chiefs. Because religious beliefs are bound up with the functioning of society, this entry considers the religious group to be coterminous with society at large.",1820,1840,895,577,Emily Pitek,1,M. Willis Monroe,2019-03-21 16:14:16.879 +0100,2019-06-20 18:04:11.047 +0200,eHRAF,0.23065043331016705,0.028014686480689797,0.2217519367838205,0.20837802468145367,0.1396469929256848,0.17155792581818424
674,Aymara,43,Religious Group (v6),"The Aymara are located on the Bolivian and Peruvian altiplano near Lake Titicaca. This entry focuses specifically on the ayllu (the Aymara’s largest political unit, roughly comparable to a village or town) near Chucuito, Peru around the time of 1940. Since 1820, the Aymara have been under rule by the Bolivian and Peruvian Republics. Historically, the Aymara have faced pressure by dominant groups, beginning with their conquest by the Inca around 1430, and later the Spanish Conquest in the 1530’s. With the Spaniards came missionaries and the Aymara soon had contact with First Dominicans, Jesuits, Catholics, and Protestants. Spanish Catholicism was particularly influential, and has been incorporated into the Aymara’s traditional beliefs.  Consequently, the Aymara have a variety of supernatural beings, including Christian deities (God/Christ, the Virgin, and Saints), as well as aboriginal deities (guardians, place spirits, physiographical and meteorological spirits, and demons).  Further, there are several types of religious specialists (see Tschopik, 1951:219d). The paqo (magician) is selected by God, communicates with supernatural beings, practices divination, and leads private rituals and public ceremonies. This entry considers the Aymara religious group to be coterminous with the society itself.",1915,1940,898,577,Emily Pitek,1,M. Willis Monroe,2019-03-28 18:37:11.966 +0100,2019-04-10 21:40:47.056 +0200,eHRAF,0.30245130098242023,0.00016417842195786195,0.24005484071522706,0.18708284463234204,0.21624739187326303,0.05399944337478973
675,Chukchee,43,Religious Group (v6),"The Chukchee are indigenous to what is now known as the Chukota Autonomous Okrug of Russia (established 1930), the Lower Kolyma District of the Yakut Republic, and the northern Koryak Autonomous Okrug. The Chukchee are divided into two economic-cultural groups: the nomadic reindeer herders, and the sedentary coastal-dwellers. This entry focuses on the reindeer division of the Chukchee around the time of 1900, and considers the Chukchee religious group to be coterminous with the society at large. Religious beliefs were bound up with the functioning of society as a whole; religious ceremonies, for example, overlap with subsistence, economic, and social activities.  The religious beliefs center on shamanism. Shamans serve to communicate with spirits, perform divining rituals, produce incantations, lead ceremonies, and act as healers. A variety of supernatural beings are present.",1885,1910,899,577,Emily Pitek,1,M. Willis Monroe,2019-04-08 16:53:12.532 +0200,2019-04-12 21:27:03.356 +0200,eHRAF,0.19931881060858433,0.08137499114110301,0.19931881060861242,0.1926551773874893,0.14137798873671506,0.185954221517496
676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",43,Religious Group (v6),"The Order of the Holy Trinity for the Redemption of Captives (Trinitarian Order) was founded in France in 1198 during the pontificate of Innocent III. Most famously, the order's rule states that one third of all its income should be reserved for the redemption of Christian captives, with the other two thirds being reserved for poor relief and the sustenance of the brothers, respectively.",1198,1500,900,624,Hazel J. Hunter Blair,39,Janine Larmon Peterson,2019-04-10 19:52:54.888 +0200,2019-06-07 12:51:26.322 +0200,Database of Religious History (DRH),0.7786896282135247,5.1941975349544265e-73,0.004385489606509601,0.026260774131673357,0.1906640769180968,3.113019553304585e-08
679,Santal,43,Religious Group (v6),"The largest of South Asia's tribal populations, the Santals live in the Indian states of Bihar, West Bengal, and Orissa (Carrin-Bouez and Beierle, 1998). Christian missionaries arrived in the region around the mid-1800's, but found little success in conversion attempts. The Santal religion is primarily concerned with numerous spirits/deities known as Bongas, which are of various classes (such as clan, village, family, and specific places). A high god is present but otiose. The village priest (Ato Naeke) and his assistant (Kudam Naeke) are responsible for communicating with the supernatural realm, as well leading communal religious ceremonies. In addition to the Ato Naeke and Nudam Naeke are other practitioners, such as the hunt-priest (Dehri), herbalist/medicine man, Bonga-doctor (Ojha), and witch detector (Jan guru) (Biswas, 1956:107). Religious practitioners (mainly the village priest) typically work with the village headmen. Because the Santal religious beliefs and practices are bound up with many aspects of society, this entry considers the Santal religious group to be coterminous with the society at large. This entry focuses specifically on the Bankura and Birbhum districts of Bengal, around the time of 1940.",1915,1940,903,577,Emily Pitek,1,M. Willis Monroe,2019-04-29 18:17:48.656 +0200,2019-05-20 19:15:42.606 +0200,eHRAF,0.2288549081262953,0.02059854803483342,0.21688306146790112,0.20707689763989948,0.17408018701279113,0.15250639771827956
680,Gujarati Mata Worshipers,43,Religious Group (v6),"Gujarati Mata worshipers are devotees of various Matas or ""mother"" goddesses based in the state of Gujarat, India. Goddesses bearing the title Mata include Bahuchara, Khodiyar, Meladi, Hadkai, Jogani, Momai, and Hinglaj, among many, many others. Mata devotees have typically belonged to lower-caste and Dalit groups, though middle-caste groups such as Rajputs also hold Matas in high esteem as clan goddesses. Mata worship has traditionally taken place at small shrines in rural areas and villages, though Mata temples have recently grown in size and number in urban areas, particularly since the liberalization of India's economy in 1990. The number of Mata adherents is difficult to calculate, as individual religious affiliation is often plural in Gujarati Hinduism, though the figure is likely growing, as a gaining preference for a Brahmin-styled ritual repertoire at Mata sites has drawn in some upper-caste devotees.",1850,2019,677,651,Darry Dinnell,40,Stephen Christopher,2019-05-21 23:21:05.227 +0200,2019-05-22 21:42:25.894 +0200,Database of Religious History (DRH),0.19194318639578292,1.0381982652837258e-60,0.03810218039986982,0.6094281589261739,0.16051918633332626,7.2879448471787535e-06
681,Sargonic Empire,43,Religious Group (v6),This entry describes the religious practices and beliefs of the people living in ancient Mesopotamia during the period of Sargonic hegemony.,-2350,-2150,904,652,Nicholas Kraus,4,Karen Sonik,2019-05-22 15:17:21.353 +0200,2019-07-24 07:53:36.883 +0200,Database of Religious History (DRH),0.07159411106399692,2.7459611530141595e-20,0.06974294033697855,0.7004618611930914,0.14808532509261,0.010115762313323166
682,Lakher,43,Religious Group (v6),"The Lakher, who refer to themselves as the Mara, “inhabit the south-eastern corner of the Lushai Hills district, south of the Haka sub-division of the Chin Hills, and the extreme north of the Arakan Hill Tracts” (Parry, 1932:1). This area is located primarily in the Indian state of Mizoram, but also extends into Burma and Bangladesh. The Lakher are comprised of six groups: the Tlongsai, Hawthai, Zeuhnang, Sabeu, Lialai, and Heima. These groups are further subdivided into clans, but the village (led by a chief or bei) is the primary social, political, and religious unit. This entry focuses around the time of 1930; just six years after the Lakhers came under British rule. At this time, Lakher customs remained largely unchanged by foreign influence (British government and Christian Missionaries), and traditional religious beliefs were still held by the majority of the Lakher population. The Lakher’s supreme high god is known as Khazangpa, who is believed to have created the world and holds control over all its inhabitants. Other supernatural beings include zang (tutelary deities/guardian spirits), leurahripas (demons/evil spirits), and ancestral spirits. No official religious practitioners are present; the heads of households perform most rites and sacrifices. Mediums (zhazanghneipa) have special communication with spirits, and typically use this communication for medicinal purposes (such as finding out what sacrifices to prescribe a woman hoping to increase her fertility, for example). Ceremonies are present, and accompany most major life-cycle events. Also present is a yearly cycle of rites/feasts associated primarily with agriculture and the propitiation of supernatural beings.  Zhazangpina is the most important sacrificial rite, which is performed by the head of a household in hopes of pleasing Zhazangpa, who will in turn bless the household with good health and prosperity. The Lakher’s religious beliefs are bound up with the functioning of society as a whole, so this entry considers the religious group to be coterminous with the society at large.",1905,1935,910,577,Emily Pitek,1,M. Willis Monroe,2019-06-25 18:03:44.221 +0200,2019-07-18 18:19:35.598 +0200,eHRAF,0.31780082711053376,2.9241194972785393e-14,0.266200344182952,0.18896363982037365,0.17931937111168517,0.04771581777442607
684,Huron,43,Religious Group (v6),"This entry is based upon ethnographic materials that reconstruct the Huron society prior to cultural changes as a result of outside influence. Reconstruction is made possible from accounts written by European traders and Jesuit missionaries during early contacts with the Huron. This entry focuses on the Bear (Attignawantan) and Cord (Attigneenongnahac) subtribes around the time of 1634, which were located between Lake Simcoe and the Georgian Bay in what is now Ontario, Canada. These two subtribes are the largest and oldest of the four Huron subtribes (the other two being the Tahontaenrat and Arendahronon). At the focal time of 1634, the village was the primary unit of daily life, encompassing social, economic, and religious importance. The village was led by a council of elders, a war chief, and a general chief. However, this varied by village and sometimes several chiefs were present. Leaders acted as a council, with no chief outranking others, and holding their position on the basis of ability, experience, success, courage, etc. Religion did not have its own distinct sphere in Huron society, rather, it was a part of all Huron beliefs and practices; “to them, their religion and way of life were one and the same” (Trigger, 1976:75). Consequently, this entry considers the religious group to be coterminous with the society. The Huron did not have religious specialists (e.g. a shaman or priest position), rather, chiefs often held ritual offices and duties in addition to their secular roles. The religion did not have a well-defined pantheon of supernatural beings, but the most important deity is the sky, serving as a present but otiose high god. Also present are previously human spirits, but these beings are not discussed in extensive ethnographic details. Non-human supernatural beings include Iouskeha and Aataentsic (two of the most important, best-personified, and most described beings), as well as  “… animate spirits [that] resided in the earth, the rivers, lakes, certain rocks, and the sky and had control over journeying, trading, war feasts, disease, and other matters"" (Tooker, 1964:80). Religious observances (e.g. taboos, superstitions) were associated with almost all aspects of Huron life, such as subsistence strategies and life cycle events. Four types of feasts were held, including singing (celebratory) feasts, thanksgiving feasts, curing feasts, and farewell feasts.",1615,1640,907,577,Emily Pitek,1,M. Willis Monroe,2019-07-07 20:45:13.534 +0200,2019-08-13 19:10:29.301 +0200,eHRAF,0.20674995590964065,0.031335365609772306,0.20436085575277435,0.2020499126488463,0.16951914871546658,0.18598476136349978
685,Badjau,43,Religious Group (v6),"The Badjau of Tawi-Tawi Island (also known as the Sama Dilaut) is a subculture of the larger Samal culture. The Badjau group is distinguished by their nomadic, boat-dwelling lifestyle, which consequently allowed for the preservation of their indigenous religious beliefs (which differ from the Islamic beliefs of the land-dwellers). This entry focuses specifically around the time of 1963, “when the traditional culture of these people was still intact” (Nimmo, 1990:4). At this time, Badjau religious beliefs were not distinguished from other aspects of life; this entry therefore considers the religious group to be coterminous with the society at large. Badjau supernatural beings include an otiose high god (Tuhan), non-human spirits (saitan), ancestral spirits (ummagged), vengeful ghosts (pangguah), and a variety of other ghouls/monsters. Religious practitioners known as djin (shamans) communicate with spirits, officiate rites of passage, and serve as ritual leaders. Magic is also present, and include the practices of anting-anting (the wearing of protective amulents), and kabolan (spells and formulas used to being about desired ends such as weather changes). The most important social unit of the Badjau is the nuclear family, which will occasionally come together at moorages to form family alliance units that cooperate for work activities and religious ceremonies. In addition to family alliances, the Badjau recognize about seven localized kin groups (comprised of related family alliance units that regularly moor together). Localized kin groups are led by a headman, and usually contain at least one djin. Social organization among the Badjau is fluid and constantly changing as families move from moorage to moorage.",1940,1966,908,577,Emily Pitek,1,M. Willis Monroe,2019-07-11 21:42:06.348 +0200,2019-10-30 19:45:24.709 +0100,eHRAF,0.2850543089836576,2.914011934269529e-13,0.2519508313763643,0.1873179576410506,0.21145145633598175,0.06422544566265433
686,Popoluca,43,Religious Group (v6),"The Popoluca are a group of people who live in eastern Veracruz and Oaxaca, Mexico. Linguistically, there are four groups of Popoluca: the Sierra, Texistepec, Oluta, and Sayula. This entry focuses on the Sierra Popoluca (the largest of the four groups) living specifically in the town and environs of Soteapan, Veracruz around the time of 1950. This region has a long history of cultural contact with outsiders beginning with the Spanish arrival in the sixteenth century. With the Spanish came Catholic missionaries, who built churches, preached, and converted natives. Consequently, the Popoluca are now nominally Catholic. However, Catholic ideas and practices (including the Christian God and rites such as baptism and marriage) have been blended with indigenous beliefs. Elements of former religion can be seen in the variety of supernatural beings as well as rites and ceremonies associated with agricultural and subsistence practices. Priests occasionally visit the area, but no full-time religious leaders are present otherwise. Magical practitioners known as nawats/nawals are present and practice malevolent magic--these individuals can be described as magical practitioners. Religion does not exist within its own distinct sphere of life, but rather pervades all aspects of Popoluca life; this entry considers the religious group to be coterminous with Popoluca society.",1915,1945,909,577,Emily Pitek,1,M. Willis Monroe,2019-07-17 19:14:27.672 +0200,2019-10-30 18:49:24.721 +0100,eHRAF,0.049730235718177834,0.5823942753852915,0.06853141956956484,0.0738950600415006,0.014268945704753516,0.21118006358071165
688,Darul Uloom Deoband,43,Religious Group (v6),"The Darul Uloom Deoband is an Islamic seminary (madrasa) founded in north India committed to the reformation of Islam in the region. Students, graduates, and intellectually-aligned scholars have been referred to as ""Deobandis."" The network of seminaries have expanded across the world, prominently in the United Kingdom, Malaysia, and South Africa.",1866,2019,496,650,Quinn Clark,24,Travis Chilcott,2019-07-23 13:38:46.516 +0200,2019-11-15 23:34:08.851 +0100,Database of Religious History (DRH),0.8527440355917622,2.8674842168970805e-74,0.00462694232809502,0.024636973609870817,0.11799203290876434,1.5561507560591646e-08
690,Ahl-e-Sunnat wa Jamaat,43,Religious Group (v6),"The Ahl-e-Sunnat wa Jamaat (often, Ahl-e-Sunnat) is an Islamic reformist group based in north India that formed at the beginning of the 20th Century and remains a strong presence in South Asia. The group is often referred to as ""Barelvis"" because Ahmad Raza Khan Barelvi, a scholar considered the founder of the movement, was from the north Indian city of Bareilly.",1880,2019,496,650,Quinn Clark,24,Travis Chilcott,2019-07-26 09:55:53.485 +0200,2019-11-12 17:33:43.022 +0100,Database of Religious History (DRH),0.5587080659157942,8.594907856740952e-73,0.004509775783308875,0.03263008543615103,0.40415202468935363,4.817539230559312e-08
712,Huichol,43,Religious Group (v6),"The Huichol are native inhabitants of what are now the Mexican States of Jalisco, Nayarit, Zacatecas, and Durango. In 1722 the Huichol were conquered by the Spanish, after which Franciscan Missionaries arrived and nominally converted the Huichol to Christianity before leaving the area in the mid 1800’s (Lumholtz, 1973:22). Missionaries left a varying degree of Christian influence across Huichol communities, but at the time this entry focuses on (around 1890) native beliefs were still held and traditional customs and ceremonies were still practiced; the Huichol religion would become more syncretic with Christianity in the 20th century. To the Huichol, religion does not constitute a separate sphere of life; there is no distinction between sacred and everyday life. As such, this entry considers the Huichol religious group to be coterminous with the society itself. Religious practitioners known as shamans are trained in healing, divining, and priestly activities, and communicate with the supernatural. In addition to the spirits of the dead, the Huichol pantheon contains a variety of deities representing personified natural phenomenon such as fire, air, earth, and water. Fire (also known as Grandfather) is said to be the greatest and oldest, existing before the sun (Father). Fire is associated with deer and peyote. The Huichol “petition the deities for sun and rain for the crops, successful deer hunts, fertility, good health, and protection from the dangers of the natural and supernatural worlds” (Schaefer, 2016). The Huichol have an annual cycle of feasts and ceremonies associated with the propitiation of gods, and connected to the agricultural cycle and environmental phenomenon such as rain. Most importantly is the annual journey to sacred (known to the Huichol as híkul͂i), peyote land, where the plant is harvested and later utilized in rituals and to communicate with the gods.",1880,1934,925,577,Emily Pitek,1,M. Willis Monroe,2019-09-11 23:19:55.667 +0200,2019-10-03 21:18:46.018 +0200,Database of Religious History (DRH),0.19931881060858433,0.08137499114110301,0.19931881060861242,0.1926551773874893,0.14137798873671506,0.185954221517496
714,Tamil Śaiva Bhakti,43,Religious Group (v6),"Tamil-speaking devotees of Śiva, defined by their collective commitment to a canonical body of literature (poems collected in the Tirumuṟai), a group of canonical group of 63 figures (the nāyanmār, or 'leaders'), and pilgrimage to a group of Śaiva temples in south-east India, notably in the Kaveri river delta.",550,850,480,355,Will Sweetman,24,Travis Chilcott,2019-09-27 00:56:00.284 +0200,2019-09-27 06:04:09.543 +0200,Database of Religious History (DRH),5.97914979785019e-57,4.6221396426819996e-08,6.784874706031708e-05,1.7146368609303985e-17,3.2437561976183194e-27,0.9999321050315433
717,Igbo,43,Religious Group (v6),"The Igbo (spelled “Ibo” by British colonialists; Amadiume, 2003) live across Nigeria, and are united by shared linguistic and cultural traditions. There is no central political authority among the Igbo; the largest social unit is the village-group, bound together by ties but each village is functionally independent. In fact, there is “no individual of outstanding power or authority either directly in things spiritual or indirectly in things secular (Green, 1964:49).” Although there are not official religious leaders among the Igbo, there are two types of religious practitioners: priests and dibeas. Hereditary priests observe taboos and lead ceremonies, but are otherwise viewed as “ordinary” members of the community (Green, 1964:53). A dibea, on the other hand, undergoes training and initiation rites to become a specialist in the professions of diviner and/or doctor-magician. Various types of supernatural beings are present. There is belief in a supreme high god who is largely viewed as an otiose creator deity overseeing the world from above, and is not typically worshipped directly. Additionally present are the spirits of deceased humans, and ancestor worship appears to be the concern/responsibility of individual households and families. Several non-human spirits are also present, including village and village-group deities. Larger-scale rituals/ceremonies/celebrations are present, such as the annual rites surrounding the worship of the village-group deity. It is important to note the presence of Christian influence among the Igbo, beginning with the arrival of missionaries in the mid 1800’s. The religious realm of Igbo life is not distinct, but is bound in the functioning of the society as a whole. Consequently, this entry considers the religious group to be coterminous with the society. This entry focuses specifically on the Eastern Isu-Ana division, Owerri, or Southern Igbo, around the time of 1935.",1910,1940,927,577,Emily Pitek,1,M. Willis Monroe,2019-10-03 22:17:27.702 +0200,2019-10-15 18:35:44.170 +0200,eHRAF,0.3580838022756169,4.342855319279143e-29,0.2507053049152714,0.12321041710422077,0.2632825292190679,0.004717946485822864
721,Semang,43,Religious Group (v6),"The Semang are native inhabitants of the Malay Peninsula. The Semang have little formal social organization or administrative units; the individual family is the primary social unit, followed by the local group (sub-tribe/group). These subgroups do not possess a higher level of jurisdictional hierarchy. “At least nine distinct cultural-linguistic subgroups still exist: Kensiu of eastern Kedah (near Baling) and southern Thailand (Yala Province); Kintak of northwestern Perak (near Gerik); Jahai of northestern Perak and northwestern Kelantan; Lanòh of northwestern Perak (near Gerik); Mendriq of central Kelantan; Batèk Dè' of southeastern Kelantan and northern Pahang; Batèk Nòng of central Pahang (near Jerantut); Mintil of north-central Pahang (near Cegar Perah); and Mos (or Chong) of the Pattalung-Trang area in southern peninsular Thailand” (Endicott and Abate, 2009). This entry focuses specifically on the Jahai (alt. sp. Jahay) around the time of 1925, and uses the terms Jahai and Semang interchangeably. The Semang do not possess a formal leadership office, either religious or secular. However, a religious specialist is present, and is called hala’. The hala’ has the special abilities of communicating with the supernatural realm, and serves as medicine-man. An individual becomes hala’ either through a dream, hereditary transmission, or taking possession of the Ćebu stone (which has ritual importance). The term Orang hidop refers to supernatural beings, and is best translated as “the immortals”. The orang hidop include spirits of the dead--who linger for several days but ultimately travel to the realm of the dead--as well as other, non-human beings. Of primary importance is the supreme high god Karei, god of thunder, followed by Ta Pen’n. Also present are Karei’s wife Manoij, their sons and daughter, Karei’s servants, and the Ćenoi (celestial spirit-beings closely related to the hala’). The Semang’s most important religious ritual is the blood sacrifice ceremony, during which individuals must draw and sacrifice their own blood in order to appease Karei either after breaking a taboo, or during thunderstorms to prevent further catastrophes. For the Semang, religious aspects of life are not differentiated from the secular. Consequently, this entry considers the religious group to be coterminous with the society itself.",1910,1940,929,577,Emily Pitek,1,M. Willis Monroe,2019-10-15 19:09:13.941 +0200,2020-01-09 16:43:45.393 +0100,eHRAF,3.280675694161247e-14,0.0708630481547639,1.2143583728994883e-11,2.7250121998175533e-12,9.987454328227013e-13,0.9291369518293361
722,Gros Ventre,43,Religious Group (v6),"The Gros Ventre are native to the plains of North America. The name “Gros Ventre” is a French interpretation of their sign language, and translates to “large belly”. This Algonkian-speaking, historically nomadic people refer to themselves as A’ani, meaning “white-Clay People”, and are also known by the Blackfoot name Atsina. In the late 1880’s the Gros Ventre, along with the Assiniboin, were relocated to Fort Belknap Reservation in northern Montana. This entry focuses around the time of 1835-1885, with tribal territory centering around the Milk River, and the Belknap Reservation representing a small portion of Gros Ventre held land. Principal ethnographic authorities use fieldwork, informant accounts, and primary documents to reconstruct Gros Ventre life prior to 1885, which marked the end of the buffalo era and the beginning of consistent missionary contact. The Gros Ventre were traditionally comprised of about 12 bands, each led by a respective chief who was distinguished in war and recognized as the band’s leader. Each band also had a Flat Pipe and a Feathered Pipe Keeper, both of whom served as religious leaders while also possessing political influence. The bands would periodically come together as a tribal unit, which was led by a tribal leader. Ceremonial organization cut across band organization, and most religious ceremonies were held at the tribal level. Gros Ventre political and religious life were interwoven, and this entry considers the religious group to be coterminous with the society at large. Gros Ventre religious beliefs included a Supreme Being, who was considered to be the ultimate ruler and controller of all other supernatural beings, as well as the Earth and its inhabitants. The Supreme Being ranked highest in importance; he was always invoked first and received first offerings. Also present in the superntatural realm were ghosts and ancestral spirit helpers, as well as other non-human supernatural beings like Bha’a, the storm ruler or the thunderbird.",1835,1885,930,577,Emily Pitek,1,M. Willis Monroe,2019-10-21 18:13:25.094 +0200,2019-11-14 18:02:47.531 +0100,eHRAF,0.26603835432789613,3.971970148094179e-05,0.25714203712251393,0.23128899514910625,0.19443588474872925,0.051055008950273435
729,Kikuyu,43,Religious Group (v6),"The Gikuyu refer to themselves as the “Gikuyu” or “Agikuyu”; “Kikuyu” is their spoken language, and also the name used by British Colonial administration and anthropologists (Davison, 2010). The Gikuyu live in central Kenya in the administrative districts of Kiambu, Fort Hall (Murang’a), Nyeri, Embu, and Meru (as defined in the 1920’s). This entry focuses specifically on the Gikuyu living in the Fort Hall District of Kenya around the time of 1920. By this time, British colonialists held political control over the Gikuyu, and Christian missionaries had arrived in the area. Despite such contact, the Gikuyu culture and religious beliefs at the specific time and place this entry focuses on remains largely traditional. Gikuyu socio/political organization centers around three factors: the family group (mbari/nyomba), the clan (moherega), and an age-grading (riika) system that unites the whole society. The family, led by a patriarch, is the main social, economic, and religious unit. No full-time religious specialists (such as priests or shamans) are present. Rather, ""in religious ceremonies, and in political and social gatherings, the elders hold supreme authority"" (Kenyatta, 1953:263). Elders serve as intermediaries between Ngai (the high god) and ancestral spirits, and maintained communication with these beings (especially through the form of sacrificial ceremonies). The highest status for a Gikuyu man is the religious or sacrificial council (Kiama Kia Maturanguru), which is reached after passing through and being initiated into all age-grades. The religious and sacrificial council are considered “holy men” who are charged with leading all religious and ethical ceremonies. For the Gikuyu, religion is interwoven with all aspects of life; this entry considers the religious group to be coterminous with the society itself.",1895,1930,937,577,Emily Pitek,1,M. Willis Monroe,2019-11-14 18:39:21.940 +0100,2020-03-10 16:19:41.792 +0100,eHRAF,0.2690901912642282,2.068769563811912e-14,0.2391121989703382,0.17241747571457608,0.2868153343470915,0.03256479970374543
738,Ancient Egyptian,43,Religious Group (v6),"Religious and magico-religious beliefs and practices held by the cultural groups inhabiting the Nile Valley, especially in the area of Egypt but at times expanding to the south (Nubia) and to the larger Mediterranean.",-3000,300,944,665,Bethany Simpson,44,Caroline Arbuckle,2019-12-19 18:39:05.628 +0100,2019-12-19 18:39:35.394 +0100,Database of Religious History (DRH),5.2514385223959874e-20,7.691795391223118e-46,0.0007328684876149904,0.9601931798695692,0.02137289207407887,0.017701059568736913
739,Lakalai,43,Religious Group (v6),"The Lakalai are a subgroup of the Nakanai, who live on the north coast of New Britain. The name ""Lakalai"" is sometimes considered patronising, and for this reason, the Lakalai are sometimes known as the West Nakanai - however, ""Lakalai"" is dominant in the literature. Historically, the Lakalai participated in ritual interactions with ancestors and broad range of other spirit-beings. The most influential of these spirits was Sumua, who lived in the volcano that overlooked Lakalai territory and controlled its forces.",1885,1910,945,589,Thomas White,15,John Shaver,2019-12-29 06:02:15.154 +0100,2023-03-28 17:41:24.437 +0200,Pulotu — Database of Pacific Religions,3.737931273731093e-65,0.9732338814548614,1.4610176367792847e-17,1.505256299816847e-21,3.866197778421347e-42,0.02676611854513865
744,Rwala Bedouin,43,Religious Group (v6),"The Rwala Bedouin are nomadic pastoralists who move throughout southeastern Jordan and northern Saudi Arabia to sustain herds through the varying seasons. Traditionally, the Bedouin grazing territory extended north towards Damascus (as far as Homs), west bounded by Wādi Sirhān (an arid 200 mile-long depression along the border of Saudi Arabai and Jordan), east towards the Iraqi border (as far as Karbalā), and south towards Sakāka (bounded by the Nafūd desert).  More recently, “their relationship to land has been altered by the creation of nation-states in the 20th century and the establishment of national boundaries across their customary migration routes” (Young, 2009). This entry focuses on the Rwala Bedouin living in northern Saudi Arabia around the time of 1913. The Rwala Bedouin are Sunni Muslims, and believe in an omnipresent high god: In addition to Allâh are the inhabitants of the celestial world (malâjika) and the inhabitants of the spiritual earthly world (ˇginn), which were both created by Allâh. No full-time religious specialists are present. Individuals who are more knowledgeable or literate in Arabic might lead prayers, but each individual is ultimately responsible for their own religious practice. For the Rwala Bedouin, religion is bound up with all aspects of life. Consequently, this entry considers the religious group to be coterminous with society at large.",1887,1915,949,577,Emily Pitek,1,M. Willis Monroe,2020-01-09 23:02:23.556 +0100,2020-02-03 17:58:12.011 +0100,eHRAF,0.31083187082046076,9.985455617840125e-08,0.13156999122964672,0.23975313700058898,0.2932012728492105,0.024643628245536845
745,Buka,43,Religious Group (v6),"Buka is an island separated by a narrow strait from the larger island of Bougainville to the south. The people of Buka and of the northern coast of Bougainville speak related Austronesian languages, and form a cultural unit. The primary source of this culture, Beatrice Blackwood's ""Both sides of the Buka Passage, is based on fieldwork carried out in the Tinputz-speaking village of Kurtatchi on the north coast of Bougainville.",1860,1885,950,589,Thomas White,15,John Shaver,2020-01-10 04:54:47.792 +0100,2023-03-28 17:40:09.214 +0200,Pulotu — Database of Pacific Religions,1.7168310588903165e-125,0.9999364063933983,3.4733922729128075e-48,1.6549834099164656e-39,4.8330757243395305e-61,6.359360660172169e-05
