entry_id,year_from,year_to,poll,entry_name,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9
620,1900.0,1935.0,Religious Group (v6),Papago,1.2473006393396464e-12,0.034737493045024076,0.054022540036644924,0.1853314043912104,0.007367716471011874,7.45643152236861e-13,0.03538217417388161,7.028390565998094e-14,0.07023384386465344,0.6129248280155104
621,1910.0,1935.0,Religious Group (v6),Haitians,0.01947561912355733,0.001766579563409406,0.16203532950246247,0.27499153561861683,0.008140354448032973,0.027695904034040097,0.01591959854557952,0.017227089924956186,0.2190805103789115,0.25366747886043367
622,1896.0,1921.0,Religious Group (v6),Miskito,0.17101125848239185,3.78000156243176e-24,0.05045478924795042,1.8822463267829414e-22,2.1080688200832388e-15,0.013502022474852288,1.6010803136453204e-13,1.048826797063968e-13,0.7650319297944004,1.3792713962657282e-13
624,1550.0,1640.0,Religious Group (v6),The Roshaniyya,3.689400384398002e-05,0.9585665870633471,4.4423957690124836e-14,1.9267080383121038e-14,0.0007741538488554015,5.1381916896310685e-23,9.948364277005602e-10,0.040562925243384215,5.943884566920852e-05,2.5101876591855082e-36
626,1907.0,1935.0,Religious Group (v6),Barama River Carib,0.8028982711661734,1.2978406687348856e-22,5.234166573435887e-12,1.738140463411195e-21,5.009985219125763e-12,2.234678347357855e-13,4.295064871908008e-12,2.570599909502008e-12,0.19710172880974908,6.744313639878738e-12
632,-650.0,-409.0,Religious Group (v6),Local Religion at Selinous,1.1734913815189706e-25,3.7085542724875146e-16,1.3352765740352802e-24,2.709980031935511e-12,0.014607873658690249,1.0049552108808316e-47,0.0013544021258959159,9.12356372888793e-15,6.215792599665938e-27,0.9840377242126943
633,1238.0,2018.0,Religious Group (v6),Mādhva,1.953313775419828e-06,8.977457264787883e-05,1.607533333439102e-12,2.6774958207916494e-11,0.9917044807726032,3.141530843202279e-25,0.007708710528215626,0.000487509021568669,7.571762806774488e-06,1.404587285299676e-22
636,1500.0,2018.0,Religious Group (v6),Balinese Śaiva priests (pedanda siwa),5.279883059741297e-12,0.932993431324987,4.5299798576533255e-14,0.009608775029800483,0.0007874623893865137,1.9946179563147804e-23,0.05650308841612555,1.6476731674588725e-14,0.00010724283435869716,4.921609989284589e-23
637,1900.0,1924.0,Religious Group (v6),Yahgan,0.0873786506001628,0.06128589522626106,0.07686162996676994,0.10101656490581241,0.004942391751721654,0.03677724496417548,0.34608719090008333,0.09344317517057295,0.007383935678474061,0.18482332083596645
639,716.0,900.0,Religious Group (v6),Chinese Esoteric Buddhism (Tang Tantrism),4.810758077471288e-18,1.2805172228051642e-15,0.9873313539453521,1.0322809544120637e-22,3.2878580970242707e-13,4.56568095788306e-12,5.149574243838097e-25,0.00024276911262167072,0.012425876937130511,7.1665475848609855e-25
645,1100.0,2020.0,Religious Group (v6),"Meo Muslim, Mev, Mewati Muslim",0.039562448743603075,1.0920763610083522e-11,0.004210092854555078,6.512249019316777e-05,3.5138621733487804e-07,0.9189529173771229,3.50023793908512e-20,0.035856929520801224,0.0013521376165863909,1.2737951692314794e-27
649,700.0,2019.0,Religious Group (v6),"Worshippers at the Chidambaram Nataraja Temple, Modern Period",1.066253943667313e-13,4.87393013349206e-25,0.5214582508802292,0.4755260675682679,0.0018250721239883034,1.5080579833623733e-12,1.7753770299637783e-14,4.792112847590894e-05,0.001142688297204121,2.0217283979025108e-13
651,1930.0,1955.0,Religious Group (v6),Kapauku,0.23235544274303122,0.04807520176318052,0.14079947461719522,0.08556663798158408,0.0008022026361457584,0.14897588028434355,4.143253758234681e-09,0.22765311468547442,0.08820664355543671,0.02756539759035477
652,1904.0,1930.0,Religious Group (v6),Tiwi,0.12948263840163457,1.3878303994079394e-12,0.1114275366270067,1.86980950849891e-12,1.703857775432314e-13,0.10302910848567606,0.03557365996029452,0.038624618373427275,0.53474239407457,0.04712004407396288
655,1917.0,1943.0,Religious Group (v6),Siriono,0.15499070733572196,5.802007825304852e-25,0.040860383828261695,4.895780341271974e-23,1.6158936802284975e-16,0.006662096583971803,2.2520062843827955e-21,8.957816346262477e-14,0.7974868122519424,1.2347968576619725e-14
657,1912.0,1949.0,Religious Group (v6),Trukese,0.10732936700579622,0.13112377988554916,0.07278596833330371,0.14110213121558693,0.0043812976892261095,0.12640100810248117,0.12331949223034083,0.11158913023326462,0.0530641944277675,0.12890363087668388
658,1925.0,1951.0,Religious Group (v6),Mapuche,0.008908620790289713,4.920420405250913e-15,0.2152939020199581,1.4782815391669147e-12,2.8127744385381003e-13,0.007470101169466301,0.009935586032806717,0.012180176560490683,0.6536454081288491,0.09256620529637496
661,1113.0,1147.0,Religious Group (v6),Congregation of Savigny,0.06171881881586787,0.046594411293149514,1.2835293334378034e-12,0.833981057887715,0.00869848414615056,4.498957197444854e-13,0.04829210616337554,0.000337287375770762,0.00037783431508513595,1.1520501194464683e-12
662,1922.0,1947.0,Religious Group (v6),Goajiro,0.11384669903933795,0.11712124464491885,0.08172526754666917,0.12603402102075917,0.004013360891702155,0.11590248966249593,0.11015036655906452,0.0996726744239996,0.11639569379497011,0.11513818241608252
671,1820.0,1840.0,Religious Group (v6),Mbau Fijians,0.013596364329596957,3.225846126826488e-14,0.31694471255876333,2.649658975848301e-12,7.687451258582453e-12,0.02833010783106431,0.00816233386659774,0.01065627088682283,0.6223102105142675,2.517992199987253e-12
673,1842.0,1870.0,Religious Group (v6),Pawnee,0.05634803795667364,8.803481682976848e-24,0.0627898986705993,1.3548266273140458e-22,1.1691565878739776e-14,0.007347956802447324,2.691567040214273e-13,3.4786239043198e-13,0.8735141065691612,4.898366271703961e-13
674,1915.0,1940.0,Religious Group (v6),Aymara,0.20459333951143693,9.08203134231252e-13,0.5139291874627894,7.60063228549945e-11,0.002925027136528276,0.011410556855913159,1.0962396504538009e-11,2.1808522251955722e-13,0.26714188892757285,1.7664322703396253e-11
675,1885.0,1910.0,Religious Group (v6),Chukchee,0.11384669903933795,0.11712124464491885,0.08172526754666917,0.12603402102075917,0.004013360891702155,0.11590248966249593,0.11015036655906452,0.0996726744239996,0.11639569379497011,0.11513818241608252
676,1198.0,1500.0,Religious Group (v6),"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",1.0376411696907978e-05,0.03858700603052433,4.036492160200647e-12,4.6363778521323995e-11,0.9124478008374171,1.2822814635477292e-23,0.047890136052204796,0.0007201936270933008,0.000344486990663291,9.577333715124794e-23
677,1885.0,1910.0,Religious Group (v6),Yapese,0.12948263840163457,1.3878303994079394e-12,0.1114275366270067,1.86980950849891e-12,1.703857775432314e-13,0.10302910848567606,0.03557365996029452,0.038624618373427275,0.53474239407457,0.04712004407396288
679,1915.0,1940.0,Religious Group (v6),Santal,0.0026809356683222185,8.2546661421608e-26,0.07124941185031249,1.4635269232133525e-22,1.55207060204498e-14,0.0007655435092141701,2.333367912823994e-14,3.838945196492233e-14,0.925304108971382,6.919086555695168e-13
680,1850.0,2019.0,Religious Group (v6),Gujarati Mata Worshipers,0.003785873077739988,0.004448285453107091,3.2949330566171664e-13,0.8774692630945367,0.012668609882535153,2.5841262468705545e-24,0.0043581964149505105,0.00010268941549196476,2.387509108343648e-15,0.09716708266130696
682,1905.0,1935.0,Religious Group (v6),Lakher,0.000572031216280426,2.6375952818624023e-05,0.032725754336107686,0.16199101076333652,0.22485049739970372,1.4424761106594377e-14,0.0026277619543767275,0.00013147553519637952,1.1883499720108852e-14,0.5770750928421536
684,1615.0,1640.0,Religious Group (v6),Huron,0.09484584995915975,7.136241902061732e-13,0.3049113870276226,3.23396029950201e-11,0.0014478742034459934,0.011236807615178644,4.7696137707716014e-12,2.2010055149220874e-12,0.5875580811460597,8.509471528459765e-12
684,1615.0,1640.0,Religious Group (v6),Huron,0.057592608671714424,0.03530326122332317,0.13507819687923497,0.14005920483996753,0.0064565956419414886,0.048162787685700106,0.19781986100210927,0.0766904325020635,0.04596293043258548,0.25687412112136004
685,1940.0,1966.0,Religious Group (v6),Badjau,3.890273612465602e-14,6.5703586157542676e-37,0.25712530596776134,1.7796083455219594e-34,5.8243431346829825e-27,0.00421543855466956,9.481260781817061e-35,6.676783274440651e-15,0.7386592554775149,8.80916550193748e-15
686,1915.0,1945.0,Religious Group (v6),Popoluca,0.11384669903933795,0.11712124464491885,0.08172526754666917,0.12603402102075917,0.004013360891702155,0.11590248966249593,0.11015036655906452,0.0996726744239996,0.11639569379497011,0.11513818241608252
688,1866.0,2019.0,Religious Group (v6),Darul Uloom Deoband,1.0429706870902376e-13,1.887418951943611e-13,0.0035088168051733005,1.5599834313574978e-16,9.281823065043423e-19,0.9802048932787483,7.048549862408446e-32,0.009396809421149118,0.006889480494636093,1.0703579590698366e-28
689,1869.0,1895.0,Religious Group (v6),Lengua,0.003936844890544977,4.0914911324664967e-26,0.027031669884905574,3.3342429037891633e-23,7.01887941122305e-16,0.000861886413450095,1.778814553040141e-22,4.1478222197960645e-14,0.96816959881103,2.7025173018319064e-14
690,1880.0,2019.0,Religious Group (v6),Ahl-e-Sunnat wa Jamaat,0.15715687249253193,0.8289383077943007,1.011640271465343e-14,0.0002481992420767554,5.285304367962962e-06,1.2910586657711029e-12,7.184374004428137e-10,0.0136046463559845,4.668809099962097e-05,2.1624203543804634e-26
691,1870.0,1895.0,Religious Group (v6),Fur,0.05034076718279639,0.025258352132478748,0.17410419600213412,0.09312145012807913,0.13825233452799496,0.03574643416894402,0.15049075185011812,0.06447493929024688,0.08126018034034356,0.18695059437686412
710,1816.0,1840.0,Religious Group (v6),Hidatsa,0.005415327722940633,7.459798624782275e-26,0.06993881405867851,1.660696894079133e-22,1.3322413162903276e-14,0.0009864259554861479,2.1853775754281167e-14,3.377679222052327e-14,0.9236594322622195,6.062779804174286e-13
714,550.0,850.0,Religious Group (v6),Tamil Śaiva Bhakti,2.043343217077525e-18,1.7005251763337095e-08,1.5140496159266557e-13,1.161661046169951e-22,0.9999076218845714,1.803610838538172e-47,9.236109815534329e-05,1.2128927909006475e-16,7.92022679634479e-27,1.1870004919772033e-11
717,1910.0,1940.0,Religious Group (v6),Igbo,0.018005810581277253,1.0983766388074845e-14,0.5721942238463822,5.569415269825463e-11,0.0022876268808790768,0.002979814578841181,7.267210651677767e-13,4.221632791411251e-13,0.40453252405282625,2.9401152114452145e-12
719,1845.0,2018.0,Religious Group (v6),Hinduism in Trinidad,0.003785873077739988,0.004448285453107091,3.2949330566171664e-13,0.8774692630945367,0.012668609882535153,2.5841262468705545e-24,0.0043581964149505105,0.00010268941549196476,2.387509108343648e-15,0.09716708266130696
721,1910.0,1940.0,Religious Group (v6),Semang,0.014797533554624721,0.000549616019159209,0.22019891647389,0.24356062238217532,0.009294185752192699,0.008645291624956194,0.05275868910305166,0.0009348396308701158,0.027396118560595584,0.42186418689848454
722,1835.0,1885.0,Religious Group (v6),Gros Ventre,0.007073946951144228,0.00048340630249648844,0.18218649539032708,0.27077917070725616,0.011888817178356728,0.00874055382063169,0.02441366907596869,0.011175813790288721,0.008146607953796257,0.4751115188297339
727,1160.0,2017.0,Religious Group (v6),Raglai,2.9819764150095373e-05,0.08341114056072109,0.04522283516106647,2.619799342359402e-14,0.005029371611571649,4.7711075233884385e-12,7.517982078264364e-09,0.8604093710503148,0.005897454329396449,9.939172173184528e-25
729,1895.0,1930.0,Religious Group (v6),Kikuyu,0.006999050966006346,0.0004782881991944763,0.18025758114493085,0.2744861948378528,0.011762943365505556,0.008648012500589336,0.024155187381249502,0.011057488958432941,0.012074015425492825,0.47008123722074546
738,-3000.0,300.0,Religious Group (v6),Ancient Egyptian,1.6493288837128786e-29,1.2677335593170213e-18,1.5638899810052213e-24,2.0709337069704943e-34,0.9996459007849423,2.0884574314463092e-48,0.00035409921505581655,1.811487567811604e-15,2.069708551422289e-27,4.397495998578716e-23
744,1887.0,1915.0,Religious Group (v6),Rwala Bedouin,1.3663174972761548e-12,6.416855385780689e-13,2.3374093851001995e-12,2.6605242912504936e-12,0.009820839800724634,5.124478856621999e-13,0.25097252346065585,0.6088651163484791,7.159490030303614e-13,0.13034152038190605
751,2020.0,2025.0,Religious Group (v6),Buddhism in the Mekong Delta,0.07216934585968098,0.09517081843123093,0.11604077520465146,0.13997270084065982,0.15905437001804953,0.053258293076549786,0.16584294244701442,0.007610559399595966,0.030780932444407733,0.16009926227815935
752,1470.0,2019.0,Religious Group (v6),Haroi,2.9819764150095373e-05,0.08341114056072109,0.04522283516106647,2.619799342359402e-14,0.005029371611571649,4.7711075233884385e-12,7.517982078264364e-09,0.8604093710503148,0.005897454329396449,9.939172173184528e-25
755,1850.0,2020.0,Religious Group (v6),Uyghur Islam,1.1945468526219126e-13,1.7812844490971963e-24,0.00508491289971769,1.843290585952192e-27,3.1385038030106526e-29,0.8295521540006993,1.9274787093968613e-32,0.0031227020974203515,0.16224023100204324,3.77267839421166e-29
759,1855.0,1880.0,Religious Group (v6),Comanche,0.09972739561871437,4.931570021652928e-13,0.25314993531593816,1.9412343432698633e-12,3.694667759679992e-13,0.056347645717637784,0.1084575936595192,0.13201284565177665,0.3282580254531531,0.022046558580457055
771,1762.0,2020.0,Religious Group (v6),Muscular Christianity,0.08948233458077058,0.8249853258455974,1.7420348512813193e-14,0.0009924568902431367,9.151777334574024e-05,4.5135930136283803e-13,0.08395691182180427,0.00048358945839444874,7.8636293756112e-06,4.454587390139704e-25
788,-1500.0,-1200.0,Religious Group (v6),The Late Bronze Age City-State of Ugarit,1.408450641411122e-15,8.072184239654981e-07,2.4780976158340912e-14,0.133899141703251,0.005485681197113191,1.4754991023204702e-37,3.3766366242320015e-05,1.639188920963536e-16,2.7936713281923403e-16,0.8605806035149429
812,2007.0,2020.0,Religious Group (v6),Temple of the Jedi Order,9.759860378740397e-25,3.8279618214453673e-25,0.0020899351422792537,1.5750243508445806e-26,1.0131881752341332e-19,9.775542575511776e-13,1.0905084197072198e-43,7.9646666314309815e-25,0.9979100648567432,2.670750957667371e-38
839,1788.0,1914.0,Religious Group (v6),19th century German Protestantism,0.17815071855496878,0.8067173659849762,1.1487237382212465e-14,0.00048612935183739176,8.066333516684095e-06,1.377518423128037e-12,6.916447467850394e-10,0.014590945718848586,4.677336281853705e-05,2.961415035668069e-26
842,1730.0,2020.0,Religious Group (v6),American Evangelicalism,0.08948233458077058,0.8249853258455974,1.7420348512813193e-14,0.0009924568902431367,9.151777334574024e-05,4.5135930136283803e-13,0.08395691182180427,0.00048358945839444874,7.8636293756112e-06,4.454587390139704e-25
843,300.0,900.0,Religious Group (v6),Bnay Qyāmā and Bnāt Qyāmā,0.4794894658553469,0.037050698611020186,5.179641908516575e-14,0.0014728327988510644,5.7272835021653124e-05,2.838964256326429e-13,0.48060055541326274,0.0013251167703700307,4.057715791694146e-06,7.973192736307698e-25
846,645.0,696.0,Religious Group (v6),Xuanzang's Yogācāra Tradition,1.4959388556374432e-17,1.139535369283714e-28,0.999999999993531,6.437286552612888e-44,2.2172163409341543e-14,9.450778406625647e-13,6.300940031349179e-36,4.499023815343152e-16,5.50128385876842e-12,7.3714241568513e-37
848,-200.0,70.0,Religious Group (v6),Sadducees,2.6594030329258747e-21,1.6059676532744144e-33,4.965899443859058e-24,1.5546011549517117e-24,1.2340155232933539e-27,2.0683894471991655e-33,5.049777471831363e-32,2.911943213784287e-35,1.0,1.7406997875312586e-46
849,1750.0,1850.0,Religious Group (v6),"""Gaiwiio Religion,"" ""Longhouse Religion,"" or ""The Way of Handsome Lake"" of the Seneca Tribe",4.4493438434963735e-25,4.488005838355327e-37,0.308850505878492,7.099077399029636e-24,1.1633354571207266e-17,8.751279873529254e-13,2.5730635824594283e-44,7.943283509081637e-15,0.6911494941206249,6.909028892993084e-27
851,1899.0,2020.0,Religious Group (v6),Sikhism in the United States,0.06141931858977361,7.585148281507499e-12,0.0031762313810225896,5.679421929380363e-05,2.318139812673728e-07,0.910062776500524,2.5195576885891336e-20,0.024247282104388736,0.0010373653834308486,8.578396326366458e-28
854,-400.0,900.0,Religious Group (v6),pre-Christian Irish,5.597598405439103e-15,1.0075748456098272e-16,2.9886358362198e-13,0.4424496260372691,0.039846972189946886,7.968346796353631e-37,8.328641549736193e-05,1.409373983450571e-05,3.627130097224721e-17,0.5176060216171475
855,1900.0,2020.0,Religious Group (v6),Middle-Class Migrant Muslims in the UAE,8.515953737525652e-13,1.2916293819448449e-14,0.015897287112224875,3.5276152240751307e-16,8.851073524835311e-19,0.9394503249117234,6.1481862570850235e-31,0.03923531744181433,0.005417070533372561,2.9192631727263e-28
857,1738.0,2020.0,Religious Group (v6),Wesleyanism,0.15715687249253193,0.8289383077943007,1.011640271465343e-14,0.0002481992420767554,5.285304367962962e-06,1.2910586657711029e-12,7.184374004428137e-10,0.0136046463559845,4.668809099962097e-05,2.1624203543804634e-26
858,165.0,550.0,Religious Group (v6),"The New Prophecy or ""Montanism""",0.07501632877531332,0.09157823897446106,6.298122938438136e-14,0.000896049593198658,0.00035491646277738313,1.1499900214699892e-13,0.8273591671170563,0.004790847584989561,4.451492025804341e-06,3.0993580388803103e-24
859,135.0,400.0,Religious Group (v6),Valentinians,0.07527790622787288,2.791169148038994e-13,0.045168334383629695,2.454311132150214e-14,0.0003767337311968289,0.8768255301965904,6.3421626872747525e-12,0.002351495454030109,3.424971225493986e-14,7.752993692777971e-26
860,1704.0,1706.0,Religious Group (v6),Kimpa Vita,4.5728362679946404e-14,6.7762460331024025e-15,0.16433985624601583,8.332930707818587e-14,5.60795688343132e-17,0.6210686108223654,2.577227262437478e-32,0.004166169444441784,0.21042536348704077,1.75964954695399e-16
862,1907.0,2020.0,Religious Group (v6),Ilm-e-Khshnoom,5.198948134827715e-27,1.7396280555959187e-39,0.0014256680907057183,1.3014094839188123e-36,2.776219836147264e-30,5.881634004750513e-15,1.375598836884137e-46,1.4617713206803448e-27,0.9985743319092883,1.9194821793922892e-28
863,-550.0,450.0,Religious Group (v6),Orphism,2.769778667998126e-13,1.3509238935856384e-16,5.570547949590031e-23,3.2456457337206877e-22,0.8306059798855556,2.1983220050524335e-25,0.05601983728178483,0.003914650285772939,1.1848703841718747e-25,0.10945953254660962
867,1200.0,1500.0,Religious Group (v6),Nyingma Treasure,5.665620963594775e-18,3.6146851327930034e-06,1.807810138577536e-13,6.780446740923893e-23,0.9998334455717015,4.5498789961268165e-36,0.00016293974298269885,1.3250000612792854e-16,2.2137664141445134e-15,7.165965841091601e-23
869,855.0,1279.0,Religious Group (v6),Sichuan Esoteric Buddhist Cult,2.924260848040907e-07,5.388143862022506e-15,0.9275315445088785,1.0478374964396164e-12,0.06695470684989947,2.883745463238337e-13,2.447869837114504e-12,0.002045812513256738,0.003467643698091013,4.432728486282565e-24
871,1848.0,2020.0,Religious Group (v6),Spiritualism,2.349099400338773e-14,4.2727557083845675e-26,0.11571654323667746,6.0018475274494815e-24,3.922799106914626e-18,0.045199649760215656,1.9383410665919908e-43,3.7297612550525885e-14,0.8390838070030461,1.8183294734802926e-27
873,1962.0,1993.0,Religious Group (v6),The Branch Davidians,0.08948233458077058,0.8249853258455974,1.7420348512813193e-14,0.0009924568902431367,9.151777334574024e-05,4.5135930136283803e-13,0.08395691182180427,0.00048358945839444874,7.8636293756112e-06,4.454587390139704e-25
879,1860.0,2020.0,Religious Group (v6),Free Methodist Church,0.15715687249253193,0.8289383077943007,1.011640271465343e-14,0.0002481992420767554,5.285304367962962e-06,1.2910586657711029e-12,7.184374004428137e-10,0.0136046463559845,4.668809099962097e-05,2.1624203543804634e-26
880,1870.0,2015.0,Religious Group (v6),Egyptian Salafism (inluding North Africa and West Asia),0.7473509461805687,0.24951362782729458,6.189886118893573e-15,0.0003035217364478686,6.345421654297742e-07,2.3712632843000878e-12,3.1048960516852024e-10,0.002799606544402086,3.166285625427834e-05,4.1387441630284426e-27
882,-450.0,425.0,Religious Group (v6),Orphism,2.0330419059149992e-13,2.3513188980104174e-15,2.593732836534788e-12,0.9368739083037433,0.06095410767208105,3.0907181237085396e-25,0.002056063656107705,0.00010313205996107819,1.2788291635189746e-05,1.367239407017781e-11
883,1949.0,2020.0,Religious Group (v6),Catholics in the People's Republic of China (PRC),0.07501632877531332,0.09157823897446106,6.298122938438136e-14,0.000896049593198658,0.00035491646277738313,1.1499900214699892e-13,0.8273591671170563,0.004790847584989561,4.451492025804341e-06,3.0993580388803103e-24
884,1907.0,2022.0,Religious Group (v6),Sub Saharan Africa Pentecostalism,0.7473509461805687,0.24951362782729458,6.189886118893573e-15,0.0003035217364478686,6.345421654297742e-07,2.3712632843000878e-12,3.1048960516852024e-10,0.002799606544402086,3.166285625427834e-05,4.1387441630284426e-27
885,-1960.0,2022.0,Religious Group (v6),Contemporary West African Vodun,0.0007986975701469144,1.992213441166435e-07,5.641915396416381e-13,2.8512090500766472e-11,0.6728147968284292,9.083850813181954e-26,0.0007867212864558803,9.873780334501169e-05,5.355627394826783e-27,0.3255008472612026
886,1990.0,2020.0,Religious Group (v6),Pushtimarg (The Path of Grace) in the UK and Gujarat,0.003785873077739988,0.004448285453107091,3.2949330566171664e-13,0.8774692630945367,0.012668609882535153,2.5841262468705545e-24,0.0043581964149505105,0.00010268941549196476,2.387509108343648e-15,0.09716708266130696
887,1990.0,2020.0,Religious Group (v6),Postsocialist Mongolian Shamanism,4.1071936695857627e-23,2.010190255614981e-14,1.4913594131833245e-11,0.7066791794551608,0.015900756864264384,2.2641532210617963e-34,1.2371460073857214e-10,2.9903457868081923e-13,0.27742006348018416,6.144327269455339e-11
888,780.0,900.0,Religious Group (v6),Céli Dé monks,0.01278480877893549,0.0002666297868536521,1.1574836259292297e-12,0.9434234619952514,0.024481417583679926,1.901364480201941e-14,0.01844840042819385,0.0005767892311335236,1.8492190489698548e-05,4.2859057657278585e-12
891,1956.0,2020.0,Religious Group (v6),Peruvian Mormons,1.1617645607003488e-14,1.5793054707819677e-15,1.4383136183853923e-13,0.8526647787768157,0.017877612288328897,5.441660448532389e-36,1.4705216769936804e-05,2.475287269822502e-06,1.1148474811350555e-16,0.1294404284306585
892,1960.0,2020.0,Religious Group (v6),Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,0.08948233458077058,0.8249853258455974,1.7420348512813193e-14,0.0009924568902431367,9.151777334574024e-05,4.5135930136283803e-13,0.08395691182180427,0.00048358945839444874,7.8636293756112e-06,4.454587390139704e-25
893,100.0,400.0,Religious Group (v6),Sethian Gnostic,2.4484837488544665e-38,6.56271723239442e-51,1.9838561043625767e-14,6.422128063733952e-38,1.6410310777099718e-41,8.151623637750554e-26,6.307102593462324e-58,6.52040893785146e-39,0.9999999999999802,1.1136109183673242e-39
894,1968.0,2020.0,Religious Group (v6),Universal Fellowship of Metropolitan Community Churches,0.08948233458077058,0.8249853258455974,1.7420348512813193e-14,0.0009924568902431367,9.151777334574024e-05,4.5135930136283803e-13,0.08395691182180427,0.00048358945839444874,7.8636293756112e-06,4.454587390139704e-25
896,800.0,1571.0,Religious Group (v6),Sannō Shintō,0.06171881881586787,0.046594411293149514,1.2835293334378034e-12,0.833981057887715,0.00869848414615056,4.498957197444854e-13,0.04829210616337554,0.000337287375770762,0.00037783431508513595,1.1520501194464683e-12
897,1945.0,2020.0,Religious Group (v6),Gaengjeongyudo,0.004921206684239213,2.121437691186916e-25,0.9232155439666441,7.70079524520785e-13,2.5016295391867505e-14,0.022777826257616242,2.091543247099124e-12,0.0009654420675767545,0.04811998102098229,5.4899764853277434e-14
898,1930.0,2020.0,Religious Group (v6),Rastafari of Jamaica,0.0007815664594878626,4.890235609022557e-17,0.9041266381968758,5.734841413355538e-12,0.05920111174408488,3.743926644980859e-13,9.496782416332222e-13,0.0014480370294754608,1.723108519655778e-24,0.034442646563017106
899,1926.0,2020.0,Religious Group (v6),Nahdlatul Ulama (NU),4.086402874212585e-13,9.765374005510118e-15,0.0017856311095175348,7.970015380440691e-16,2.6965954165019755e-19,0.9957544188360277,3.937518319738479e-33,0.0011129904198004749,0.0013469596342351139,3.652449491977011e-29
900,-150.0,70.0,Religious Group (v6),Pharisees,0.15715687249253193,0.8289383077943007,1.011640271465343e-14,0.0002481992420767554,5.285304367962962e-06,1.2910586657711029e-12,7.184374004428137e-10,0.0136046463559845,4.668809099962097e-05,2.1624203543804634e-26
906,1963.0,2020.0,Religious Group (v6),The Church of England,0.08948233458077058,0.8249853258455974,1.7420348512813193e-14,0.0009924568902431367,9.151777334574024e-05,4.5135930136283803e-13,0.08395691182180427,0.00048358945839444874,7.8636293756112e-06,4.454587390139704e-25
908,1980.0,2020.0,Religious Group (v6),Sino-Christian Theology,0.1688544430979576,0.07981130888550589,8.449572165781749e-14,0.0017641220125200463,0.0006253476889557611,1.356292482907806e-13,0.7441938020072644,0.00473640198705112,1.4574320350405973e-05,1.7456881470018154e-13
910,1968.0,1998.0,Religious Group (v6),Christian Base Community movement,0.05060599810589046,0.09614990336959646,1.7780733598074288e-13,0.010368251355025799,0.005684722576596158,7.264298508463106e-24,0.8211499674094122,0.016041157180425987,3.0934776522867376e-16,2.874863862271005e-12
914,1258.0,2020.0,Religious Group (v6),Tariqa Shadhiliyya,0.2737453659703663,2.7537032476104256e-12,2.907996246310476e-13,3.373383763770018e-14,3.8236259670661346e-14,3.100850191427346e-13,0.7208481371483831,0.005072503723951077,0.00033399315387292713,3.480586048863563e-24
915,2000.0,2020.0,Religious Group (v6),Protestantism welcoming People with Disabilities,0.08948233458077058,0.8249853258455974,1.7420348512813193e-14,0.0009924568902431367,9.151777334574024e-05,4.5135930136283803e-13,0.08395691182180427,0.00048358945839444874,7.8636293756112e-06,4.454587390139704e-25
919,1995.0,2020.0,Religious Group (v6),Catholicism in contemporary Croatia,0.058925234976349855,0.8455136363335769,4.800795525235832e-14,0.011209931264215876,0.0014308905124679723,2.783170644479899e-23,0.08133972141356498,0.0015805854993722957,5.334359094716954e-16,4.03339584306465e-13
921,1900.0,2020.0,Religious Group (v6),Bhils,1.5249505261636776e-13,0.0005362199759357671,1.408502842696996e-13,0.9922896894095621,0.00683724726296745,5.937817030920551e-25,0.00025141425078482985,3.5532592411235324e-16,8.542909090906672e-05,9.54698254917921e-12
925,220.0,650.0,Religious Group (v6),Rabbinic Judaism (Babylonia),0.3221543565032173,0.0820485918531308,2.73033520305764e-13,0.019512468217144804,0.004476602183608285,3.315324044246783e-13,0.5574284071578957,0.01437288510176703,6.688982631584084e-06,2.880240810304886e-23
927,0.0,74.0,Religious Group (v6),Zealots,0.918316729131068,0.03722288468422295,1.1020884776508155e-13,4.090407251771243e-14,0.0005722199886154666,6.16124053462574e-12,1.947779995258823e-09,0.043888164241988895,1.22773294497431e-14,1.1171751626357313e-25
931,1580.0,2020.0,Religious Group (v6),The Society of Jesus (Jesuits) in Britain,0.07501632877531332,0.09157823897446106,6.298122938438136e-14,0.000896049593198658,0.00035491646277738313,1.1499900214699892e-13,0.8273591671170563,0.004790847584989561,4.451492025804341e-06,3.0993580388803103e-24
933,144.0,1000.0,Religious Group (v6),Marcionites,0.051938399049419444,1.8983923040515174e-12,0.0238359717931284,9.207427094653389e-05,2.133989687101065e-06,0.3666501189124263,5.401595880600101e-19,0.5562826576055019,0.0011986443769917547,1.387876291988843e-26
935,1910.0,2020.0,Religious Group (v6),Nigerian Pentecostalism,0.08948233458077058,0.8249853258455974,1.7420348512813193e-14,0.0009924568902431367,9.151777334574024e-05,4.5135930136283803e-13,0.08395691182180427,0.00048358945839444874,7.8636293756112e-06,4.454587390139704e-25
937,-800.0,394.0,Religious Group (v6),Vestal Virgins,1.9025928719017953e-09,2.337636788378912e-09,2.5139625150057436e-14,2.2458751517535866e-23,0.999985954409455,3.668389226681895e-38,1.1054134351471733e-05,2.9872155554127356e-06,6.918559739555306e-29,3.834063344769018e-13
