entry_id,entry_name,poll_id,poll_name,description,year_from,year_to,region_id,expert_id,expert_name,editor_id,editor_name,date_created,date_modified,data_source,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7
879,Free Methodist Church,43,Religious Group (v6),"A Christian denomination in the Wesleyan/Holiness tradition which broke away from the Methodist Episcopal Church in 1860. The major issue leading to the split concerned disagreements over slavery. The Methodist Episcopal Church (MEC) still had many slaveholders after the schism in 1844 saw the creation of the Methodist Episcopal Church, South (MEC, S). Official church policy recognized slaveholding as sin, but in practice had accepted the reality of the practice and attempted to justify it under several theories (e.g., paternalism toward slaves, keeping slaveholders in the church). Roberts and other abolitionists saw this compromise as a violation of the ethical precepts of Christianity and their Wesleyan heritage (John Wesley had was an abolitionist in Britain). However, the direct cause of the formation of the Free Methodist Church was a series of political maneuvers in Roberts’ home conference which saw Roberts and several other pastors expelled from the MEC. There is a split in the scholarship as to whether Robert’s abolitionist views lead to the political maneuvers or was merely one view amongst many that angered important parts of the church’s hierarchy (see Snyder, 406-7).
	Upon establishing the new denomination, Roberts ended the practice of ‘pew renting’ by which wealthy individuals could ‘rent’ a pew in church with better visibility, both for and of themselves. He also ended instrumental music in churches, not on grounds against such music, but against the practice of paying trained musicians out of the church’s funds which could have gone to other needs. Like much of the holiness tradition of the nineteenth century, simplicity was a virtue.
Currently, the church has less than 100,000 members in the United States but totals more the one million total members worldwide. It is episcopal in organization with three bishops, each based in the USA. The church is connected to five universities in the United States: Roberts Wesleyan in New York, Spring Arbor in Michigan, Greenville University in Illinois, Central Christian University in Kansas, and Seattle Pacific in Washington; and another four internationally. The church is also affiliated with several non-denominational schools, including Azusa Pacific in California, and Asbury University and Asbury Theological Seminary in Kentucky.
The Free Methodist Church fits nearly all definitions of ‘evangelical’ and members are generally theologically and politically conservative (in the USA) though the latter has more diversity among congregants. Among the other Wesleyan related churches, Free Methodists are most similar in theology to the Church of the Nazarene and the conservative (sometimes called ‘traditional’) wing of the United Methodist Church due to their teachings of both progressive and instantaneous sanctification at some point after justification. This experience has many names from different theologians but most use the terms ‘Entire Sanctification’ or ‘Second work of grace’ to describe it.",1860,2020,1103,773,Steven Lane,40,Stephen Christopher,2020-07-22 19:27:44.688 +0200,2020-08-11 17:21:08.721 +0200,Database of Religious History (DRH),1.5520985359148236e-05,2.7236151817020616e-71,7.380411890202121e-26,5.260881078026593e-08,2.1715398845021729e-16,4.453446186334881e-25,4.6980966189134955e-44,0.9999844264058299
880,Egyptian Salafism (inluding North Africa and West Asia),43,Religious Group (v6),"Salafis' main aim is to practice Islam as the ""pious predecessors"" (al-salaf al-salih) of Prophet Muhammad practiced it. This means overlooking or even shunning any practice or belief that is deemed an accretion to what the earliest Muslims did or believed. Salafi thought is often linked to the Saudi Arabian thinker Muhammad ibn 'Abd al-Wahhab, but scholarship suggests that the movement has roots in 19th century Islamic Egyptian thought. Traces of Salafi practice and belief can be found worldwide.
The main sources of Sunni practice and beliefs are the Qur'an, the normative example of the Prophet Muhammad (sunna) and the lifestyle of the early generation of Muslims. 
The intellectual roots of the movement lie in the thought of the eighteenth-century Arabian thinker Muhammad ibn ‘Abd al-Wahhab (d.1791). A man of little traditional religious training, Ibn ‘Abd al-Wahhab nonetheless sought to rectify what he perceived to be the unlawful accretions to Islam and Islamic practice that he observed in his people in what is today Saudi Arabia. He wanted to eliminate the practice of venerating saints and sought to place tawhid (the belief in Allah’s oneness) at the center of Islamic belief. Any actions that were deemed antithetical to this or were seen as an innovation (bid‘a) were to be condemned and eliminated.  
But the term Salafism is a tricky one. Scholars like Henri Lauzière explain that there are two usages for the term. Although modernists religious scholars like Jamal al-Din al-Afghani (d. 1897) and Muhammad ‘Abduh (d. 1905) did not actually call themselves Salafi, they are often credited with having spearheaded the movement in the nineteenth and twentieth centuries. These “Modernist Salafis,” as Lauzière calls them, strove to “rearticulate their religion in terms that were more relevant to contemporary realities and more intelligible and appealing to the rational minds of the educated elite.”  Like Ibn ‘Abd al-Wahhab, they viewed the immediate followers of Prophet Muhammad (al-salaf al-salih) as the exemplars of pious Islam. They were thus committed to the example of the salaf and to the text but did not believe that this should be a hindrance on their ability to adapt aspects of the law to help the Muslim world (umma) move forward in the ever-changing, modernizing world.  
“Purist Salafis,” on the other hand, are exclusionary in that they view that theirs is the only form of Islam that could lead to salvation. It is the pure Islam of the salaf, “unsullied by any innovation, deviation or accretion and uncontaminated by exogenous influences” that should be followed by all.  Lauzière argues, however, that, in the beginning, Purist Salafism did not completely reject religious compromise. Between the 1920s and the 1950s, leading Salafi activists “modified their understanding of Islamic reform…mainly to accommodate political considerations and to increase the likelihood of achieving political independence from colonial powers.”  They thus constructed a rigorist form of Salafism that emphasized purity but sought to unite and gain a following throughout the Muslim world.  Post-independence, however, Purist Salafis no longer had to downplay their exclusionary vision of Islam. This form of Salafism “responded to the challenge of modernity by escaping to the secure haven of the text, but it treated rational moral insight as fundamentally corrupting of the purity of the Islamic message,” stunting its growth and ability to respond to modern needs and inquiries.  Despite this, it was the purists who continued to thrive, while modernists, having played their part during the colonial period, fell by the wayside.
States like Saudi Arabia sought to spread this brand of Salafism globally since the 1970s through preachers, funding Salafi mosques and promoting and distributing Salafi texts worldwide.",1870,2015,1038,774,Nareman Amin,40,Stephen Christopher,2020-07-22 20:54:20.322 +0200,2020-08-03 07:44:07.459 +0200,Database of Religious History (DRH),0.004699762690182944,3.1241382417136023e-81,0.22910512613045064,8.855957478707661e-05,1.01923568415592e-12,0.2887571024549684,4.483692064430531e-31,0.4773494491485918
883,Catholics in the People's Republic of China (PRC),43,Religious Group (v6),"This group includes all Catholics in the People’s Republic of China (PRC) (i.e. mainland China, excluding Taiwan, Hong Kong and Macau) from its founding in 1949 to the present. It includes believers who participate in the registered (or ""above ground"") part of the church as well as the unregistered (or ""underground"") part of the church, and those in both urban and rural locations.
In 1949, when the Chinese Communist Party (CCP) led by Chairman Mao Zedong defeated the Nationalist Party (KMT), and established the PRC, there were an estimated four million Catholics in China. Whereas the KMT government supported them and had established diplomatic relations with the Vatican, the CCP (even before 1949) had begun to persecute Catholics as agents of foreign imperialism. Broader CCP efforts to eradicate all religion in favor of Marxist atheism began in the 1950s. Fr. Beda Chang (Zhang Boda 张伯达), the first Catholic martyr under CCP rule, was martyred in 1951. After resisting CCP pressure, a large group of Catholics in Shanghai, including its first Chinese bishop, Ignatius Kung Pin-mei (Gong Pinmei 龔品梅), was arrested in 1955. 
In 1957 the government established the Chinese Catholic Patriotic Association (CCPA), a government body responsible for ensuring compliance with the demand that the Church in China must be “independent” and self-sustaining, with no official ties to the Vatican or the Pope. A percentage of clergy accepted these demands, and formed the state-approved official, or “above-ground” church, while the majority of Catholics, who rejected these demands as incompatible with the Catholic faith, became known as the unofficial, or “underground” Church. The CCPA began orchestrating the appointment of bishops without papal approval, which continued until 2018, when a controversial agreement between the Holy See and the PRC government was signed. Since 2018, the government has continued to pressure underground clergy to agree to a separation, or “independence” from the Holy See.
During the Cultural Revolution (1966-76), all perceived political enemies of Mao were persecuted, and believers of all religions, including official and underground Christians were killed or suffered mental or physical mistreatment. After Mao’s death, official churches reopened, but still under the CCPA’s oversight. To the surprise of many, the number of Christians had grown during these silent years, and continued to expand from the 1980s to the present. Today China has an estimated 10-12 million Catholics, and many more Protestant Christians.",1949,2020,1132,777,John Lindblom,45,Matthew Hamm,2020-07-23 02:02:18.430 +0200,2021-09-29 20:35:45.217 +0200,Database of Religious History (DRH),0.00039552593563363516,6.63878190458951e-84,3.3762739613789474e-13,0.0036749247220708224,0.9959295493179128,3.9483462172178245e-13,1.5040899582960552e-30,2.3650315179207085e-11
884,Sub Saharan Africa Pentecostalism,43,Religious Group (v6),"European missionaries brought Christianity to Sub Saharan Africa with the goal of converting the population of the region. They were indeed successful in that the local population took Christianism and made it their own. Hence was born African Independent Churches in the early twentieth century leading later to the Pentecostal movement. After the wave of independences from colonial rule in the 1960s, the independent churches thrived until the 1970s when the Pentecostal movement which was at that point an underground movement became full blown. It is now becoming the dominant form of Christianity in Africa attracting converts from all religions, tribal and ethnic groups, and all walks of life. 

The movement is defined by the day of Pentecost and refers to the encounter with God in the Bible’s book of the Acts of the apostles. Pentecostals believe they receive an impartation of God’s spirit when they confess the name of Jesus. Its main pillars are the concept of being born again, the baptism of the Holy Spirit, speaking in tongue, the divine healing, the eschatological belief of the return of Jesus Christ, and all wrapped in the concept of the full gospel. First, the concept of ‘born again’ refers to a spiritual birth of an individual which in the African context connect the person to the invisible world. Second, the baptism of the Holy Spirit is a Christian concept of spiritual empowerment which is also found in African spiritual belief which gives the person a spiritual awareness and discernment. Third, the divine healing mimics African belief that a person can be supernaturally healed in opposition to modern medicine. Finally, the return of Jesus Christ is similar to African eschatological belief that there is an invisible world out there which controls the visible world.

 In fact, African cosmology assumes two worlds: one which is invisible and populated with spirits and the other which is the visible world. The interaction between the invisible and visible worlds determines human’s faith. Pentecostals practice exorcisms where evil spirits are cast out followed with weeping, laughing, and screaming. They engage in what is known as spiritual warfare, praying, and fasting. These beliefs are ingrained in Africans’ psyche and were comfortably found in Pentecostal belief generating what is known as African Pentecostalism. It gives people a sense of self, meaning, and reconcile years of exploitation with the newfound identity. It encourages free enterprise, hard work, and self-determination.",1907,2022,1041,744,Azizou Atte-oudeyi,40,Stephen Christopher,2020-07-23 02:16:24.816 +0200,2022-05-08 00:54:56.460 +0200,Database of Religious History (DRH),0.0002352177712707518,2.0868673106171252e-85,0.05505560433565332,1.549560622649748e-05,0.022340435073953453,0.0734341249870614,8.281817192432293e-33,0.8489191222258347
885,Contemporary West African Vodun,43,Religious Group (v6),"The word Vodun means spirit in Fon and Ewe, two languages spoken in coastal Benin, Togo, and South East of Ghana. The Vodun religion is an ancestral religion common to the population living in the west African coastal corridor covering the countries mentioned above. The deities comprise of the supreme god and intermediary gods who cover different domain of life. The supreme god is known as ‘Mawu’, a benevolent god who has the control of the whole universe. The Vodun religion in its encounter with imported religions was associated to a demonic religion and continues to lose membership due to the westernization of the region. The contemporary Vodun religion evolves in an environment where most members practice syncretism with Islam and Christianism and most members are secretive in their allegiance to the Vodun gods.
For contemporary Vodun worshippers, the supreme god Mawu is most of the time assimilated to a monotheist god. Depending on the tribe, Mawu is either a female or a male or both. Mawu plays a moderator role in that all the intermediary gods’ actions are controlled. Below Mawu, there are seven intermediary divinities. These intermediary gods are active in everyday life and play a role in their domain. Sakpata is the god of the Earth. Hêbioso is the thunder god. Agbe is known as the god of the sea. Gû represents the god of war. Agê is in the domain of agriculture. Finally, Lêgba is the unpredictable god and serves as the contact point with the other gods. The ambivalence of modern worshippers is mostly visible in the rituals and sacrifices made to these gods in order to change the course of life in the changed world. Though some of Vodun priests can be found in the inner cities, the majority are located in rural area reinforcing the mystery and secrecy that surround them and their practitioners. Blood sacrifices, incantations, rituals, and the confinement of children and women in Vodun convents are some of the practices of this religion. 
Contemporary Vodun practitioners have adapted their religion to their time. With the introduction of monotheist religions, Vodun was predicted to disappear. Instead, Vodun continues to survive and has expanded to the diaspora where the Vodun has become an identity issue for former African slaves’ descendants in the Caribbean islands and the Americas. Even in contemporary West Africa, Vodun is used to affirm the African identity of its members in comparison to African Muslims and Christians.",-1960,2022,1071,744,Azizou Atte-oudeyi,40,Stephen Christopher,2020-07-23 04:06:38.102 +0200,2022-05-08 00:53:49.335 +0200,Database of Religious History (DRH),4.540683345494532e-05,1.5415267831505985e-82,4.939629620925825e-24,0.9828805761784103,0.01707348790201558,5.290858451453972e-07,7.531912617773762e-28,2.740363557461426e-13
886,Pushtimarg (The Path of Grace) in the UK and Gujarat,43,Religious Group (v6),"Pushtimarg was developed by Vallabhacarya (1479–1531 CE), a Vedic philosopher who emphasised the Bhagavad Purana (a religious text of Hinduism). As a form of North Indian bhakti (devotion), the sampradaya follows Krishna as Shrinathji (as well as his other forms though focus is on his childhood). Vallabhacarya did not preach a life of asceticism or renunciation. His monistic philosophy was called Shuddhadvaita (pure non-dualism) where the focus is on the Supreme Being as personal, with the potential of developing a relationship. The Pushtimarg is a householder sampradaya (community) and therefore generating wealth and having a family are important parts of Krishna's world that he created for his lila (play). 

Historically, the popularity of the bhakti movement in India was twofold; “One the one hand, bhakti bypassed the hierarchy and ritualism of the Vedic sacrifices, monopolised by Brahmans and sponsored by their wealthy twice-born patrons, by teaching that salvation was open to all, regardless of caste, wealth, or sex, through the sincere and spontaneous expression of love for the divine. On the other hand, bhakti provided a more practicable alternative to the disciplined path followed by the renouncer” (Bennett 1993; 2). 

The community is dispersed globally, from Mozambique to Australia. In the 1990s, Pushtimarg gurus (who are called goswamis and are descendants of Vallabhacharya)  began to travel more frequently to the diasporas around the US and Europe though this trend came relatively late compared to other forms of North Indian Krishna worship (e.g. Hare Krishna or ISKCON and the Swaminarayan faith).",1990,2020,1042,779,Anishka Gheewala Lohiya,40,Stephen Christopher,2020-07-23 10:10:41.156 +0200,2023-04-08 21:03:34.159 +0200,Database of Religious History (DRH),0.00022439733818244246,3.369674753072792e-84,0.016903604244314436,0.402395152350352,0.24097776440857693,0.00022454080444043553,1.0893124932316973e-27,0.3392745408541337
887,Postsocialist Mongolian Shamanism,43,Religious Group (v6),"Shamanism has co-existed with Buddhism for many centuries in the Mongolian cultural region. Shamanic practices pre-date the arrival of Buddhism in the region which first became a state religion during the reign of Chinggis Khan’s grandson Khubilai Khan (r. 1260–1294). Shamanic practices and shamans have been the subject of religious oppression both by Buddhist institutions and more recently during the socialist period (1921-1990). Since the Democratic Revolution of 1989-1990, shamanism is once again allowed to be practiced in the public sphere. Since 1990 there has been a significant increase in the number of shamans and shamanic ceremonies in Mongolia. Shamanism in Mongolia differs from shamanism further north in Siberia due to the types of spirits that are channelled. Siberian shamans religious practices tend to be more animistic, channelling spirits as anthropologist Morten Pedersen puts it, ‘horizontally’. Mongolian shamans, on the other hand, channel ancestor spirits ‘vertically’. These are human spirits located within social hierarchies. Mongolian shamans typically communicate with an allied spirit or an ‘ongon’ who are the spirits of deceased human beings, generally within the shaman’s family. These spirits are historically located, reflecting specific genealogies. The presence of other spirits in the landscape is accepted by shamans, however it is not generally the focus of their ritual practice. Novice shamans are often found during shamanic ceremonies. Shamans can be recruited through extensive illnesses for which no cure can be found or other difficulties. Some men can become trapped in a semi-shamanic like state characterised by aggression and alcoholism which is known as ‘agsan’. Once a shaman establishes a relationship with an ongon they should carry out regular ceremonies and ritual offerings to maintain the relationship. Shamanic spirits don’t tend to provide eschatological or ontological answers, rather they provide advice for success in this life. Mongolian shamans enter a trance state without the use of drugs. They wear heavy clothing and a corded mask. Drumming and dancing is part of the trance state. Some shamans identify as yellow shamans as their practices include Buddhist elements.",1990,2020,1043,751,Saskia Abrahms-Kavunenko,40,Stephen Christopher,2020-07-23 12:49:33.516 +0200,2020-07-25 09:59:40.904 +0200,Database of Religious History (DRH),0.6638287075076688,4.606763786874188e-38,1.1553180024765028e-12,0.3016161844063873,1.8786395852577176e-13,1.4384653285036162e-33,0.03455510808460061,5.724995664664427e-34
888,Céli Dé monks,43,Religious Group (v6),"Christian monastic communities of strict observance, characterised by Sabbatarianism, concerns for ritual purity, constant spiritual surveillance, and a strong sense of in-group distinctiveness in the face of other laxer communities. In general, the term refers to communities influenced by the teachings of saint Máel Ruain, abbot of Tallaght, Co. Dublin (obit 792). From Tallaght, four written sources are extant: the Old Irish Penitential, the Martyrology of Tallaght, the Martyrology of Óengus, the Stowe Missal and possibly a hymn in honour of Saint Michael. Additionally, it is likely the Old Irish Table of Penitential Commutations emerged from Tallaght as well, as a complement to the Penitential. From Terryglass (Co. Tipperry), a community headed by Máel Ruain’s disciple Máel Díthruib, is extant the so-called “Tallaght Memoir” (in three recensions: the “Monastery of Tallaght,” the Rule of the Céli Dé, and the Teaching of Máel Ruain). An array of other sources may have been influenced by or relevant to the Céli Dé movement (especially, the poems of Blathmac Mac Con Brettan and the Rule of Fothad).   It is unclear whether the different settlements were united in a sort of monastic federation or were independent bodies sharing a common spirituality. The number of the communities is also unclear: the membership of Terryglass is quite certain, as are those of the monastic houses mentioned in the ""Lucht Óentad Maíle Ruain"" (in Leinster and East Munster). The term Céle Dé (while consolidated in academia) is somewhat misleading, as it was employed by religious individuals without Máel Ruain's tradition too. Apparently, they called themselves ""maic bethad"" (Sons of Life) more often than ""Céli Dé"" (Clients or Companions of God). The group was constituted by monks (both ordained and not), nuns, para-monastic married tenants and at least some high-ranking members of the warrior aristocracy (such as Fedelmid mac Crimthainn, who became king of Cashel and over-king of Munster in the ninth century). The Céli Dé were characterised by their high regard for the Old Testament, which was expressed in their strict Sabbatarianism and their concern for ritual purity (sexual, alimentary and death-related taboos). They also enforced a complex and all-encompassing system of spiritual surveillance through detailed and frequent confession, called “anmchairdes” (soul-friendship). The Céle Dé have been studied quite deeply in the past centuries (mostly by Reeves, Hughes, O’Dwyer and Etchingham in the past). The most recent and throrough monograph is Westley Follett’s “Céli Dé in Ireland” (2007).",780,900,1044,749,Exequiel Monge Allen,40,Stephen Christopher,2020-07-23 17:45:24.016 +0200,2020-07-25 20:29:57.291 +0200,Database of Religious History (DRH),0.09638812678894648,2.242477195873529e-81,3.37943730547781e-13,0.17758370026289308,0.7258865179513665,0.00014165499319435118,5.065769383837556e-27,3.2614766913931923e-12
891,Peruvian Mormons,43,Religious Group (v6),"Peruvian Mormons identify as members of the largest sect of Mormonism, The Church of Jesus Christ of Latter-Day Saints. They identify as Peruvian either because they were born in Peru or because one or more of their parents or grandparents were. Peru is a highly diasporic nation, and though most Peruvian Mormons live in Peru, many live in the U.S. state of Utah where their church is headquartered. There may be Peruvians who identify as members of sects of Mormonism other than The Church of Jesus Christ of Latter-Day Saints, however, none of the participants in the principal anthropological study from whence this data set emerges identify with these sects nor do they know of any Peruvians who do. Importantly, most Peruvian Mormons do not identify as “Peruvian Mormons.” This is partially because their church, on August 16, 2018, expressly directed its membership to eschew the “Mormon” moniker from self-identification, but mostly because the general membership of The Church of Jesus Christ of Latter-Day Saints desires to be seen as a global fellowship, not as a set of nationally situated religions with local, syncretic practices. Designating Mormons who happen to also be Peruvian, “Peruvian Mormons” is part of a theoretical intervention that separates the Mormonism happening among Peruvian Mormons in Peru and Utah from the sorts of Mormonism happening among the people Peruvians call ""Anglos"" in order to highlight the unique challenges Peruvians face in navigating a decidedly non-Peruvian organization that was founded upon early colonial U.S. (Anglo) conceptions of race and kinship.",1956,2020,1047,783,Jason Palmer,40,Stephen Christopher,2020-07-23 22:09:02.836 +0200,2022-11-08 23:40:09.536 +0100,Database of Religious History (DRH),4.8475143439476645e-05,2.9700995752667345e-84,0.007054372687123989,0.9867749438842354,0.00612220828482842,1.994474746638152e-16,9.959900162215424e-28,3.7255141739150783e-13
892,Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,43,Religious Group (v6),"For the first six decades of the 20th Century, Pentecostalism was viewed with skepticism and often outright dismissed by other denominations of Christianity. Many Christians believed Pentecostals to chaotic and disorderly. Pentecostal practices of speaking in tongues, their beliefs in divine healing and prophecy, and their unorganized and noisy prayer gatherings ostracized them from other established Protestant traditions believed to be more orderly and respectable. They were seen as a fringe group that stood outside of the traditions of mainline and evangelical branches of the larger Protestant community.  

However, Pentecostalism and a majority of the Christian communities in the United States would undergo a massive shift as Pentecostal theology and practices burst into the “orderly” worlds of mainline denominations and swept across denominational boundaries beginning in 1960.  In a small Episcopalian perish in Van Nuys, CA in April 1960, the charismatic renewal found its genesis when Reverend Dennis Bennett shared his experience of being baptized in the Spirit and speaking in tongues. His announcement angered his congregation and he was asked to resign shortly after sharing his experiences. 

Despite the parishioners of St. Mark’s Episcopal Church being told to not speak about what Reverend Bennett shared about, one parishioner was not going to be quiet. Jean Stone was a parishioner who began a media campaign to chronicle and share about Reverend Bennett’s experience.  Stone got Time Magazine and Newsweek to write articles about the renewal movement and Bennett became the defacto face of the Charismatic Renewal movement in the United States. As Bennett’s story spread throughout the country, other clergy from mainline Protestant denominations began to share about their experiences of being baptized in the Holy Spirit. Methodists, Lutherans, Baptists, Presbyterians, Anglicans, Mennonites, Roman Catholics, and others began to open up about their Pentecostal experience and many began to practice speaking in tongues, prophesying, healing, and deliverance.

Although there is an overlap between some of the beliefs between Pentecostals and Charismatics, there are some key differences. Both groups believe in the Baptism of the Holy Spirit, which is an experience that often takes place after conversion (although some adherents experience the Baptism of the Holy Spirit at their conversion). A key difference is the evidence of being baptized in the Holy Spirit. Pentecostals believe that a person must speak in tongues in order to demonstrate that they have been baptized in the Spirit. Charismatics claim that although many people do speak in tongues as their first sign, it is not the only sign that accompanies being baptized in the Holy Spirit. Any manifestations of the gifts of the Holy Spirit outlined in the New Testament are recognized by Charismatics as being baptized in the Spirit.  

The Charismatic Renewal Movement validated Historical Pentecostal churches and movements as part of the American Christian landscape. Prior to the movement, Mainline and Protestant denominations viewed Pentecostalism with disdain and were weary of their theology and practices. However, the media coverage of Reverend Dennis Bennett’s experiences in California in 1960, as well as the rise in denominational clergy sharing about their own experiences of being baptized in the Holy Spirit, led mainline denominational leaders were to address the Charismatic renewal movements taking place in their churches.  Most of these denominations ultimately accepted Charismatic adherents as part of their tradition. Other denominations left their position on the charismatic renewal movement open without rejecting the movement outright.",1960,2020,1018,762,Nathan Womack,5,Courtney Fitzsimmons,2020-07-24 00:12:00.075 +0200,2020-08-11 00:30:30.510 +0200,Database of Religious History (DRH),0.0002866250865756627,1.062241172437894e-71,2.040804513898913e-15,8.624285511637813e-05,0.0045956017447732755,0.00018173820151357154,1.2660312179888868e-30,0.9948497921120191
894,Universal Fellowship of Metropolitan Community Churches,43,Religious Group (v6),"The UFMCC (often shortened to “MCC”) is a Christian denomination that was founded first and foremost as a ministry for LGBTQ people. Reverend Troy Perry, who grew up in rural Florida and worked as a pastor in Baptist and Pentecostal churches before coming out as gay, launched the initial congregation in his Los Angeles living room in 1968. When the denomination was officially established in 1970, there were a handful of congregations, spanning several states. By 1972, there were 35 congregations in 19 states. Today, the MCC consists of over 200 congregations in over 30 countries around the world (although this entry focuses on the U.S. and Canada).

Perry served as Moderator (the denomination’s head) until 2005, and since then there have been three Moderators. Rev. Elder Cecilia Eggleston was elected Moderator in 2019. Every three years, all MCC ministers and selected members gather for General Conference, where the Moderator and the Governing Board (administrative leadership) are elected.

Individual congregations maintain a great deal of autonomy over their worship practices, and thus there is a wide variety of worship styles in the MCC. Many churches blend charismatic and more formal influences. One of the few denomination-wide requirements for worship is that every congregation offer Holy Communion at weekly services.

The theologically diverse denomination defies easy labels of ""conservative"" and “liberal.” For decades, the denomination’s doctrinal statements proudly proclaimed that the MCC “moved in the mainstream of Christianity,” which they defined by the Apostles’ and Nicene creeds. Additionally, these doctrinal statements made what most would deem to be orthodox Protestant affirmations, such as “All men are justified to God through Faith” and “the Bible is the divinely inspired Word of God.” 

In the twenty-first century, however, the denomination's official proclamations of doctrine have become less insistently “orthodox.” Even as the personal theologies of many MCC ministers and members continue to resemble “orthodox Protestant” beliefs, the denomination’s Statement of Faith now includes proclamations like “We don't all believe exactly the same things” and “We are part of an ongoing conversation on matters of belief and faith, shaped by scripture and the historic creeds” (with no attendant declaration of the scripture’s divine inspiration). 

If there is one unifying theological theme across the MCC, from its inception to the present, it is the belief that support for LGBTQ equality is an outgrowth of authentic Christian faith, which is “grounded in God's radically inclusive love for all people” (as the current Statement of Faith puts it). In recent years, what began as the church’s focus on equality for “homosexuals” has expanded, at least in many of the denomination’s circles, to include a focus on social justice issues more broadly.",1968,2020,1049,785,William Stell,40,Stephen Christopher,2020-07-24 00:32:51.624 +0200,2020-08-16 22:19:01.702 +0200,Database of Religious History (DRH),0.0492857333529762,3.2796877152850994e-66,2.6481355041063137e-35,1.3797063442238185e-14,0.005124277581684227,1.2103145509954383e-24,3.6422717986761805e-27,0.9455899890653257
896,Sannō Shintō,43,Religious Group (v6),"Sannō shintō refers to narratives, doctrinal analyses and artistic depictions related to the “mountain sovereigns” (jp. Sannō), the deities of the Hie shrine, now Hiyoshi taisha, in Sakamoto at the foothills of Mount Hiei. 
In Sannō shintō, the identity of the Hie deities is chiefly conceptualised with the vocabulary and semiotic framework of Tendai Buddhism, and in special (but not exclusive) relation to the lineages residing at the Enryakuji on Mount Hiei, to this day the main Tendai centre in Japan. While the first extant sources relating the Hie deities to the Enryakuji date back to the ninth century, Sannō shintō reached its apex as a discourse in the middle ages (12th-15th century), throughout which the majority of the material extensively treating the identities of the deities was collected.
More concretely, Sannō shintō can be defined in two ways. In a narrow sense, it only indicates discourses produced at the Enryakuji, mostly mythological and doctrinal, which establish correspondences between the deities of Hie and specific Buddhas and bodhisattvas. Although Sannō is a collective term for the whole host of deities enshrined in the twenty-one shrines of Hie, most often the “mountain sovereigns” are three of them: Ōmiya, presiding over the western compound of the shrines; Ninomiya, presiding over the eastern, and Shōshinji, also a deity of the western compound. In the “strict” definition of Sannō shintō, these are considered as emanations of, or identical to, three Buddhas: Śākyamuni, the main Buddha of the Western pagoda area of the Enryakuji (saitō), Yakushi (sskr. Bhaiṣajyaguru), presiding over the Konpon chudo in the Eastern pagoda area, and Amida (sskr. Amitabha), presiding over the Yokawa area. Such correspondences are sanctioned by monastic treatises such as the Keiranshūyōshū (14th century).
At a broader level, however, we can say that Sannō shintō is also made up of discourses on the deities of Hie that do not quite befit the narrow interpretation. For instance, these might be mythological accounts produced at the Hie shrine, touching upon subjects such as the origin and enshrinement of the deities; accounts of the festival held each year for the deities, as well as monastic discourses which do not quite conceptualise the deities within the same correspondences of the narrow definition. In this entry I shall adopt the broader definition for three reasons. Firstly, because the medieval Hie shrines and Enryakuji were closely intertwined from an institutional point of view. Secondly, because the correspondences of the narrow definition do not represent the full extent of the diachronic evolution of Sannō shintō. Thirdly, because the “narrow” definition of Sannō shintō presupposes the “broader” one, especially from a mythological perspective. Thirdly, because textual material that presents the correspondences of the “narrow” version of Sannō shintō often also includes accounts produced not by monastics, but by priestly lineages at the shrines. Such is the case for two of the the texts which are considered synonymous with Sannō shintō, Yōtenki (13-15th century) and Sange Yōryakki (13th century).
Taking account of this, in consulting this entry one should keep in mind at all times that Sannō shintō was not a conscious religious group, but a discursive field comprising various mythologies, ritual and devotional aspects, all joined together by being centred on the same deities and the same place. 
Please note that this article focuses on the medieval discourse on the Hie deities, but not on Sannō ichijutsu shintō, the pre-modern discourse issued from Sannō shintō but focused on the Tōshōgū, in Nikko.",800,1571,1050,787,Emanuela Sala,40,Stephen Christopher,2020-07-24 09:53:43.566 +0200,2022-11-08 23:40:20.497 +0100,Database of Religious History (DRH),0.5112169702263372,1.2104829509909695e-47,1.5875477853662976e-67,3.5172287263075874e-14,5.39872809770306e-59,3.859474859892228e-61,0.48878302977362775,7.063285898168945e-18
