entry_id,entry_name,poll_id,poll_name,description,year_from,year_to,region_id,expert_id,expert_name,editor_id,editor_name,date_created,date_modified,data_source,dim0,dim1,dim2,dim3,dim4,dim5,dim6
970,Cult of Isis (Mysteries of Isis),43,Religious Group (v6),"Unlike many other mystery cults in the Ancient World, the Cult of Isis capitalize on its exotic, Egyptian appeal. In this henotheistic cult, Isis, an attractive female figure, mother of Horus, and devoted wife to Osiris in the narratives, becomes the supreme deity alongside Osiris and Divine Providence that offers one solution to the theological crisis of the 2nd century AD (Gasparini). Her association to Greek and Roman goddesses ranged from Artemis to Aphrodite, as de Witt points out: in the Classical period Herodotus makes Isis equivalent to Demeter as a fertility goddess, but by the Empire Plutarch states that Isis was Mut and Atyhri as well as Athena. Elsewhere, Artemis and Isis were associated together. An aretalogy, moreover from Kyme, Asia Minor has Isis controlling even Fate whom even the normal Graeco-Roman gods obey. Finally, in Corinth, Isis becomes a goddess of the sea and trade, and the festival Isidis Navigium is celebrated for the beginning of the sailing season, and the celebration even entered the Roman Fasti (calendar) during the Empire. 
Turning to the myth of Isis in the Graeco-Roman world, no other literary texts gives a complete narrative than Plutarch’s de Iside et Osiride. Even Egyptologists, such as Gwyn Griffiths and Hani, refer to Plutarch’s text and consider him a good scholar on religious history. Furthermore, the cult of Isis appears in many Greek and Latin inscriptions and it also features prominently in book eleven of the novel Metamorphoses of Apuleius, where Lucius in the form of the ass enters the cult of Isis, is initiated, experiences a religious encounter with Osiris, and recovers his true human body. In the soteriological myth of the cult, Plutarch outlines how Isis resurrects Osiris who was dismembered under the moon and killed by Typhon (Sett). Isis manages to put the pieces of Osiris back together save his phallus – scholars have offered many attempts to solve this part of the myth, including that Isis knew of Osiris’ adultery with Nephthys. From the myth, comes the idea from Egyptian theology that Osiris is the judge of the dead, who, if the deceased’s heart is lighter than a feather, would allow the deceased into his blessed and eternal abode. Isis becomes the benefactor of mankind, and the clear implication of the general narrative is that devotees of the cult of Isis had hope in life after death and that Isis may raise them up like Osiris. Thus, it comes to pass that, as Witt notes, the cult of Isis develops a priesthood, festivals days, its own calendar, and a litany of sacred texts, such as the Andros Hymn and aretalogies that are found throughout the Mediterranean world. In the hymn, Isis gives the holy word (hieros logos) whose symbol is the linen garb to those who are initiated into her mysteries. 
The cult itself might have entered the Greek world during the Classical period, when the Athenian Assembly gave permission to some Egyptians to establish a temple to Isis in the Piraeus, as Simms has noted. From there on, in the Hellenistic Period, the Ptolemies – Greek rulers of Egypt – who used both Osiris and Isis to legitimize their pharaonic rule continue to spread cult activity primarily in Alexandria. Ptolemy I Soter was said to have invited a Timotheus to syncretize the Egyptian cult with Greek ideas, based on the Eleusian mysteries and Demeter worship (Witt). The Ptolemies and their wives, such as Arisinoe II, would continue to use the cult in order to establish their political authority by associating themselves with Osiris and Isis. From Alexandria, the cult spread to the rest of the Greek world and arrived to Delos. Scholars have traced that the cult’s arrival to South Italy originated from Delos when merchants were forced to flee due to conflict with the Seleuccids. In Italy, the cult can be found relatively early in the 3rd century BC in the Greek speaking portions – Sicily and Magna Graecia through numismatic and archaeological evidence, such as temples at Puteoli and Pompeii (Rüpke). From there, in the 1st century BC, the cult of Isis enters Rome under Sulla, and the Pontifex Maximus Metellus funded the construction of an Isis shrine (Iseum Metellinum). The cult, however, did not enjoy immediate success. Among the non-aristocratic classes, the cult offered an alternative and a challenge of the authority of the Senate in competing with the gods of Jupiter and Venus (Rüpke). The Roman Senate sought to ban the cult activities in the 50s and 40s BC and political violence involving factions of Pompey and Clodius involved members of the cult of Isis. During the Civil Wars, Antony and Cleopatra fashioned themselves as Osiris and Isis which led to Octavian, after his victory at Actium in 31 BC, to prohibit the cult from entering the pomerium of Rome. The hostility towards the cult reached its pinnacle in Tiberius when in AD 19, a Roman by the name of Mundus seduced a married Roman matron Paulina with the aid of the priests of the temple of Isis. Upon investigation, Tiberius banned the cult, destroyed the temple, crucified the priests, and banished Mundus into exile. From there, under Caligula and Nero, the cult of Isis enjoyed prestige and became one of the most popular mystery cults throughout the Mediterranean until the arrival of Mithraism and Christianity. With Theodosius edict to close all pagan temples in AD 394, the fate of the cult was pretty much sealed, although there is some evidence to suggest that in certain peripheral areas the cult lasted until the 6th century AD.",-323,500,132,733,Juan Dopico,18,Robyn Walsh,2020-08-11 23:06:52.508 +0200,2020-08-15 19:42:12.300 +0200,Database of Religious History (DRH),4.935915130948638e-24,0.9945523547439298,8.760068835845218e-25,2.532483343617631e-13,0.0026808365748590356,0.0026542579560539076,0.00011255072490410308
971,Gāṇapatya,43,Religious Group (v6),"The Gāṇapatya Sampradāya denotes a cluster of religious denominations whose worship and devotional systems are centered upon Gaṇeśa (Ganapati), the elephant-headed son of deities Śiva and Pārvatī. Members of the sampradāya are also referred to as Gāṇapatyas. Most modern Hindus regard Gaṇeśa as a god who helps petitioners overcome various kinds of obstacles. Reflecting this belief, he is usually invoked at the beginning of most formal pujas as a precautionary measure to ward off anticipated hindrances, hypothetical or otherwise. Gāṇapatyas expand this common Hindu position to interpret Gaṇeśa as the supreme manifestation of the supreme reality (brahman). 

Although archaeological and scriptural evidence point to Ganesha's emergence as a recognizable deity in the first years of the common era, it is currently impossible to indicate a precise founding date for the Gāṇapatyas. Paul Courtright, the renowned American scholar of Ganesha, identifies the duration from the 6th to the 10th centuries CE as the likely time span of their early development. Some texts report that at least 6 different Gāṇapatya maṭhas (institutions) existed contemporaneously with those established by the theologian Śankara in the 9th century CE. Between the 6th to the 16th centuries CE, historians have noted the construction of dozens of temples across North, West and Southern India with Ganesha enshrined as the principal deity. Additionally, scholars of Hinduism have called attention to the composition of different Puranas and Tantras during the same period that describe the elaborate rituals and mythologies of textually-grounded communities that self-identify with the Gāṇapatya label. 

While they appear to have died out as an independent sampradāya by the 17th century CE for reasons that will be illuminated in other sections of this entry, vestigial traces of Gāṇapatya-like practices continue to be observed in most forms of Indian religion. These practices are especially pronounced in Marathi-speaking areas. Courtright correlates the emergence of neo-Gāṇapatya movements in Maharashtra to political ascent of the Peshwas in the late 17th century. Appointed to serve as Prime Ministers at the court of the region's Maratha ruler, the Peshwas were largely derived from Chitpāvan Brahmin caste and worshipped   Ganesha as their clan deity (kuladevatā). They pioneered an elaborate display of the scripturally-prescribed, autumn Ganesh Chaturthi at their palace in Pune's Old City; these embellishments added amplified levels of grandeur to a festival that was hitherto observed as a domestic ritual at a simpler scale, subject to the discretion of individual families. These celebrations served to rekindle popular interest in temporarily-forgotten Gāṇapatya temples and the latter have since enjoyed a dramatic rise in patronage from Hindus of all sampradāyas. 

In the 1890s, the Pune palace's Ganesh Chaturthi ceremony was re-engineered by freedom fighter and religious reformer Bal Gangadhar Tilak into a festival celebrated almost entirely in the public domain. In the ensuing decade, the popularity of Tilak's remodeled ritual inspired the creation of countless ""Ganpati mandals"" (Ganesha committees) across Maharashtra, all dedicated to the organization of a 10-day long puja in honor of Ganesha that attracted participants from across the spectrum of Maharastrian castes. Scholars of Marathi religion like GS Ghurye and Anne Feldhaus have remarked that the universalization of Ganesh Chaturthi has enabled nationalists to itemize neo-Ganapatya beliefs as a distinctive marker of a Hindu-Marathi identity that continues to be mobilized in opposition to region's other religious influences. 

In more recent years, the Mumbai-based Bollywood film industry has frequently highlighted the worship of Ganesha, thereby motivating the reproduction of Ganesh Chaturthi festivals in other Indian states and in international cities that have large populations of Indian immigrants. All of these details notwithstanding, the residue of Ganapatya worship constitutes an essential aspect of modern Hinduism. A deeper investigation of this sampradaya reveals significant insights qua the nature of Indian religion at disparate historical moments.",500,2020,1135,795,Aditya Bhattacharjee,40,Stephen Christopher,2020-08-12 06:05:18.365 +0200,2020-08-21 08:43:10.091 +0200,Database of Religious History (DRH),0.9806702279022629,0.0005823875982908597,1.1283905239582265e-23,9.885086128071633e-43,0.01874738449861918,7.00747069412067e-15,8.201892064683123e-13
972,Nestorian Christianity,43,Religious Group (v6),"Nestorian Christianity as a distinguished Christian group came into existence after the Christological movement that held the theological position initially developed by Nestorius (4/5 CE). Nestorius considered Christ the Son of God and Christ the son of Mary as two separate persons with two natures rather than one person having human and divine nature. That Christological teaching was officially condemned by the Council of Ephesus in 431. The Council of Ephesus anathema led to the separation of the early Church, development of the Nestorian doctrine and ultimately initiated the process of creating the so-called Church of the East. The teaching of the Church of the East as it developed throughout history should be distinguished from the initial Nestorian teaching. Theological differences quickly had political and socio-cultural implications at the global level (relationship with the Western Church as well as other Christian communities in the East).

Historically speaking, Nestorian Christians played an important role in bringing Christianity to China as well as other regions like Mongolia and India. The historical timeline of Nestorian Christianity depends on the region, socio-cultural setting and date of missionary penetration. 
The bilingual (Chinese-Syriac) Nestorian stele (8th ct) from Xian witnesses to the early 7th century presence of Christians in the area. Nestorian Christians also reached India, and interacted with many other groups as Mongols, Turks, and Uigurs.  Members of the Nestorian community played an importan role during the Islamic period when they translated many works by Aristotle into Arabic (e.g. Timothy I). Modern Assyrian Church of the East is the successor of medieval Nestorian Christians, but its doctrine today should not be identified with Nestorius. After the disintegration of the Mongolian Empire during the 14th century, the Church of the East faced rapid decline. In the aftermath of these events, the presence of Nestorian Christianity was mainly reduced to India and Mesopotamia. During the 16h century, some members of the community united with the Roman Catholic Church and were named Chaldeans, whereas those who did not united with the RCC became known as Assyrians. Nestorian Christians faced persecutions in Persia during the 6th century, but flourished in China (7-10th ct), and was also well received during the medieval Mongolian period.",431,1500,1121,770,Srecko Koralija,18,Robyn Walsh,2020-08-12 15:59:03.660 +0200,2020-08-15 20:44:08.278 +0200,Database of Religious History (DRH),4.540266485292164e-14,0.07116942015731381,3.296958394146855e-13,0.9168403149167224,0.00967893314295855,0.0022312812230106615,8.005055961945204e-05
973,The Sarna religion of the Oraons of Jharkhand,43,Religious Group (v6),"The Indian state of Jharkhand is the homeland of 32 Scheduled Tribes (ST) and eight particularly vulnerable tribal groups.  According to the 2011 census, about four million Jharkhand residents are ST and the Oraon, who follow the Sarna religion, are about million. They are counted as ""other religions and persuasions"". The Sarna religion is based on animism and is sometimes called Addi Dharam.  They believe in a benevolent spirit and reply upon it for their overall wellbeing. The term 'Sarna' refers to a Sacred Grove or place of worship (which is usually a  Sal tree of the Shorea robusta species). The sacred grove is a small patch of forest that is protected because it is sacred and the site of deity worship. 'Spirits of the forest' are said to dwell in the roots of Sal trees, and 'spirits of the village' are said to reside in the most ancient of the Sal trees of the Sarna, or sacred grove of the village.  The tribal version of Sarna when we consider this linguistically offers a very pertinent explanation of the term Sarna. In Kurukh (Oraon language) there is a term called ''Saara Baana'' which means 'work to be accomplished'. In such a way, the place where all the wishes and works are accomplished is called Sarna. Controlling these events are different types of spirits: ancestral spirits, spirits of people who died unnaturally, or forest spirits. The sacred place is home to the deity Sarna Mai. Furthermore, people’s activities are based around propitiating, through blood sacrifice, spirits that happen to reside in nature. The Mundas and the Santals go to Sarna/Jaher for most of their religious rites, but Oraons go to Sarna only once a year. This yearly visit is for Khaddi, or the Sarhul feast, and the remaining have their own specific places of worship. The highest divinity or Supreme being, the creator of the Universe recognized by the Sarna Oraon is Dharmes. He fosters all living and non-living things. They believe that spirits control all the goods and the ills of life, like earthquakes, cyclones, and floods.  Second in the hierarchy are the spirits of naturally dead ancestors, called Pachbalar. Later sections belong to the village deities and spirits (Bansakti, Banjaribhut, Chatur-Siman-Garhadhora, Tusa-bhura). The fourth section are the spirits of hunting and war, called Chandi, worshipped by men; and spirits which protect pregnant women from the evil eye, called Joda and Achrael, worshipped only by women. The religion is organized around many tribal groups throughout Chattishgarh, Odisha, Madhya Pradesh, Assam, and West Bengal.",1845,2019,1136,616,Meenakshi Munda,40,Stephen Christopher,2020-08-12 17:16:33.308 +0200,2020-09-08 11:45:41.989 +0200,Database of Religious History (DRH),4.348345064917138e-40,0.9095352478098832,5.5692892184231487e-36,3.300283948336223e-11,0.09046475215709673,1.1208944313896616e-18,1.7287203575559757e-14
974,"Greek Chalcedonian Christians, Nicaea",43,Religious Group (v6),"The empire of Nicaea existed from 1204 to 1261. Following the capture of Constantinople (modern Istanbul), many elites and the patriarch of the capital city moved to nearby Nicaea (modern Iznik), and this arrangement continued until 1261 when Constantinople fell to Michael VIII. Though predominantly (even almost exclusively) a Greek speaking, Chalcedonian Christian polity, it sat at the crossroads of polities comprised largely of Slavic Chalcedonian Christians, Roman Chalcedonian Christians, and Sunni Muslims. The mass movement of ecclesiastical hierarchy ensured, on the one hand, a general continuation of religious practice as it stood prior to the move, but led, on the other, to the development of new saints’ cults and religious festivals. 
By the 1220s, the political capital had moved largely to Nymphaion, almost 400 km from Nicaea, where the patriarch and the religious authorities remained. There remained, nevertheless, close ties, even with somewhat increased independence. The Greek patriarch, in exile from the traditional see in Constantinople, found a home in various monasteries and churches in Nicaea, while still maintaining a strong claim to the Constantinopolitan throne. A kind of intellectual bifurcation arose: they were on the one hand banished from their home, while on the other, they had found a safe, and quasi-paradisiacal, refuge. 
The disruptive time from 1204 to 1261 does not seem to have produced any major discontinuities from a previous or later period, but perhaps new, and sometimes contradictory, emphases. Anti-Latin polemics, which had been present for centuries, heightened, but efforts towards union with the Roman church continued under the guidance of several emperors and patriarchs. There seemed to be a common vacillation between anti-papal and functionally pro-papal stances. The Roman state had long seen itself as a new Israel, and now the language of Israel in exile continued. Penalties against Jews, however, did not subside and indeed increased. Although occasional alliances with the Seljuks occurred and emperors sought the support of Seljuk leaders, a more favorable stance towards Islam does not seem to have arisen. 
New devotions appeared and certain old devotions increased. St Tryphon became a dynastic, and his feast became a major celebration during the time in Nicaea, which seems to cool after the return to Constantinople. Devotions to St John the Theologian and the Theotokos, long present in Roman society, increase and persist after the move from Nicaea. The devotion to the Theotokos may be seen even on seals and coins.",1204,1261,1124,817,Nikolas Churik,40,Stephen Christopher,2020-08-12 20:37:15.382 +0200,2021-05-18 06:01:02.590 +0200,Database of Religious History (DRH),4.9467485079429735e-05,8.392478983840433e-16,0.9788592173060261,2.268991899785187e-33,2.0748746806972954e-14,1.1664619699326172e-22,0.021091315208872908
975,Neo-Charismatic Movement - Third Wave Charismatic Movement,43,Religious Group (v6),"Pentecostal and Charismatic practices of speaking in tongues through the Baptism of the Holy Spirit had become accepted within many mainline Protestant denominations and the Roman Catholic Church by the 1960s and 1970s. However, many evangelical traditions and churches continued to resist charismatic renewal practices and theologies during the rise of the Second Wave Charismatic Renewal Movement. Charismatics were viewed with suspicion and their practices were critiqued and mocked within evangelical circles.  

Yet, evangelicalism was not immune to change during the 1960s and 1970s. The hippie-led Jesus People Movement took hold in the United States during this time. Young barefoot preachers would encourage their peers to turn away from drugs, accept Jesus Christ as their Lord and Savior, and join a new type of church that emphasized a come-as-you-are vibe with casual dress and provided rock and roll as part of their worship liturgy. In addition, many of the new hippie converts were interested in Charismatic practices of healing and witnessing through signs and wonders. The Jesus People Movement led to the formation of new independent evangelical churches that identified as non-denominational and some of these churches embraced Charismatic theology and practices.

One of the church movements that emerged in the late 1970s was the Vineyard Church in Southern California. The Vineyard was a collection of churches that broke away from Calvary Chapel due to the Vineyard’s desire to emphasize Charismatic practices and theology. On Mother’s Day in 1980, Pastor John Wimber of the Vineyard Christian Fellowship in Orange County, CA and invited a former Calvary Chapel pastor and the face of the Jesus People Movement, Lonnie Frisbee, to preach. Frisbee’s message on healing and the subsequent ministry of healing that took place that morning launched the start of the Vineyard Movement and subsequent Neo-Charismatic movement. This new Neo-Charismatic movement blended evangelical theology with charismatic practices of healing, supernatural prayer languages, and an emphasis on miraculous signs and wonders as a component of evangelism. 

John Wimber began to teach at Fuller Theological Seminary in Pasadena, CA and was influenced by C. Peter Wagner’s research on church growth as well as George Ladd’s Kingdom of God theology. Wimber was able to influence numerous people to start their own independent charismatic churches and ministries as a faculty member and through his conferences that he hosted where he taught on how to minister using supernatural signs and wonder. Wimber developed the concept of “power evangelism” where adherents evangelized using signs and wonders rather than Bible tracts that were popular in the 1960s and 1970s.  

By the 1990s, new independent churches and movements that were evangelical and charismatic were rapidly emerging throughout North America. These included the Toronto Blessing Movement began in 1994 at the Toronto Airport Vineyard Church. Bethel Church in Redding, CA installed Pastor Bill Johnson as their senior pastor in 1996. The International House of Prayer Kansas City was founded in 1999. These Neo-Charismatic churches and others have become popular and controversial for their encouragement of the miraculous, their non-formal style of liturgy, and theological stances on healing, anointing, and supernatural power.

C. Peter Wagner coined the term “Third Wave” charismatic movement to describe these new churches and ministries. Their emphasis on power evangelism, charismatic forms of worship, healing, prayer languages, operating in signs and wonders, and their emphasis on anointing leaders as apostles and prophets made them distinct from traditional Pentecostal churches and Charismatic Renewalists within mainline traditions.",1980,2020,1018,762,Nathan Womack,5,Courtney Fitzsimmons,2020-08-12 23:23:50.552 +0200,2020-08-20 07:03:33.628 +0200,Database of Religious History (DRH),0.00012803151681338554,5.461620910185298e-05,6.472257117097772e-13,3.254660064234328e-11,0.04366140027630315,0.9561150218101027,4.093015448516324e-05
976,Mising Community,43,Religious Group (v6),"The Mising community identifies as tribal and indigenous to Assam with migratory connections to the adjacent state of Arunachal Pradesh, in the northeastern region of India. They find definitive mentions in written sources, such as the Ahom Buranjis of the Ahom kingdom in Assam, from approximately 12th-15th centuries AD. They are listed as a Scheduled Tribe but are attempting to get 6th Schedule status. The 6th Schedule is a Government of India legislation that provides tribal autonomy in judicio-administrative proceedings of areas designated as Scheduled Areas. 

The community speaks Mising, a Tibeto-Burman language which is seen by several scholars to mark its migratory connection with the Sino-Tibetan and Tibeto-Burman region. They also speak Assamese. 

The Mising inhabit the Brahmaputra river valley along its northern bank covering several districts. This particular entry covers the Mising community living in small river islands known as the char region in Lakhimpur District, Assam. Surrounded by the Subansiri tributary of the River Brahmaputra, the chars are erosional spaces, some of which are submerged with the lashing of the floods each monsoon in the months of June and July. This char region is physically removed from areas across the river and require travel by ferries. 

The religion ascribed to by respondents from the river island area is understood as a mixture of Mising religious practices that focus on nature worship and Hinduism, specifically Vaishnavite Hindu practices. There is mention of the Vaishnava tradition being the first indicator of a conversion to Hinduism due to the popularity of the same in the region.  The Neo-Vaishnavite movement in Assam which is linked to spiritual leader Srimanta Sankardeva around15th century CE is often proclaimed as a socially 'integrative' and 'assimilative' force which saw tribal communities such as the Mising converting to Vaishnavism. 

The community continues to practice nature worship through several rituals honoring Donyi and Polo, referring to the sun and moon respectively.  Among other forces worshipped are asu(water), among(earth), asar(wind).
 
In 2019, there was seen to be a push amongst certain river island communities towards an increased emphasis on Donyi-Polo worship. That year, the BJP government won several tribal council elections and built alliances with Mising political parties.",1187,2019,1133,823,Nimisha Thakur,40,Stephen Christopher,2020-08-13 13:18:23.560 +0200,2020-08-20 10:27:15.312 +0200,Database of Religious History (DRH),1.7450626734298009e-09,6.644983772593826e-05,3.205698195819265e-12,3.1587137224664384e-12,0.6279444111061346,0.3685277004063453,0.0034614368983671966
977,Chishti Sufis,43,Religious Group (v6),"The Chishtis are a Sufi order of immense influence in South Asia, founded in Chisht, Afghanistan, in the tenth century and brought to South Asia in the late twelfth century AD. It is considered the oldest of the Sufi orders operating in the region, and has enjoyed patronage from rulers and politicians throughout its history. Divided into sub-branches, the Chishti order is still influential today. 

The order quickly spread across South Asia even before Delhi’s political ascendancy, with early lodges (khanqahs) acting as sites of influence in Bengal, Gujarat, Malwa and the Deccan. Scholars have noted that such expansion indicates how the order was able to assimilate to social life in these areas; it is likely that for early adherents, Islam was synonymous with the teachings of the local Chishti shaykhs. This focus on adapting to local conditions has also been cited as a reason for their historically close relationship to local rulers and nobility. 

In the eighteenth century, the majority-Muslim qasbah towns of the Upper Doab emerged as sites of Chishti influence.

In Chishti sacred geography, the city of Delhi is especially significant. The shrine of Shaykh Nizamuddin Auliya (d. 1325) is an important site of pilgrimage: each year, the six-day urs ceremony held on the anniversary of Nizamuddin Auliya’s death attracts 150,000 people from across the country. Rulers based in Delhi helped to consolidate the shrine’s importance. Another important pilgrimage site is in Ajmer, Rajasthan, the burial place of Moinuddin Chishti (d. 1236). Emperor Akbar relocated the Mughal capital to the village of Fatehpur Sikri to be next to the site of shaykh Salim Chishti’s (d. 1572) khanqah. 

Though the shrines were always popular, membership in the Chishti order was associated with elites in Mughal times. From the late seventeenth century on, initiation into multiple Sufi orders became more common among prominent Muslim intellectuals, and many Muslim reformers of the nineteenth and twentieth centuries belonged to several orders. While pilgrimage and participation in festivals at shrines is widespread among South Asian Muslims (and some Hindus), formal membership in the order is now largely hereditary, as each Chishti shrine is maintained by a familial lineage of ‘sajjada nasheen’ or spiritual heads of the shrine, who wield power and influence as beneficiaries of donations made to the shrine and managers of its calendar of festivals.

Within the landscape of South Asian Sufi groups, the Chishtis are predominant. They are known for the importance of music in their religious gatherings: Chishtis are credited with the invention of qawwali music, a South Asian devotional genre which is sung on Thursday nights at many shrines and during the annual ‘urs’ festivals which commemorate the saint’s union with God upon their death. The Chishti order has historically been associated with what has been called a ‘syncretic’ culture in South Asia, merging elements from Hindu society in their devotional practices, for example in the rituals surrounding the tomb of the shaykh. 

The order defines itself based on a chain of authority (Silsila, meaning dynasty or literally ‘chain’) that links its spiritual leaders (shaykhs) to each other all the way back to the Prophet. Consequently, there are several sub-sects established at breaking points in this list of shaykhs, called a ‘shajra’, though these are not theologically distinct. In South Asia, the two main branches are the Chishti-Sabri (after ‘Alā-ud-dīn ‘Alī Sābir, d. c. 1291) and the Chishti-Nizami (named for Nizamuddin Auliya, d. 1325).",1200,2020,1127,815,Hallie Swanson,40,Stephen Christopher,2020-08-13 17:11:40.867 +0200,2022-11-08 23:40:33.341 +0100,Database of Religious History (DRH),3.399727033727213e-13,2.815814390956772e-18,0.9972655298491597,2.4729213926614164e-42,2.0406959823300275e-13,6.463396765578481e-24,0.002734470150296047
978,Indonesian Catholicism,43,Religious Group (v6),"As a part of the universal Catholic Church, Indonesian Catholicism features all of the rites, scripture, hierarchy present in Roman Catholicism. As anywhere, however, this world religion is expressed, understood, and practiced in accordance with the unique cultural history of Indonesia. Initially arriving with Portuguese traders in the early sixteenth century, Indonesian Catholicism has grown and flourished, becoming a powerful religious and political contender in the country and beyond. Demonstrating significant diversity across the archipelago, Indonesian Catholicism often integrates itself with local traditions and accommodates itself to the needs of different peoples.

Catholics have played important roles in Indonesian history, contributing greatly to the national character and vision. In the nation’s early days, Catholic politicians and religious figures opposed the movement to require adherence to Islam, advocating instead for religious freedom. The effects of these debates can be seen in Indonesia’s current policy of monotheism that recognizes six ‘official’ religions. One of Indonesia’s principle newspapers, Kompas, was begun by Catholics in the1960s to offer an alternative to the media and perspectives of the Communist Party at the time. Today Kompas is a secular newspaper.  As in many parts of the world, Catholic schools and hospitals have often provided excellent education and healthcare, especially in remote regions that the state initially had trouble reaching, in this country of over 17,000 islands. 

Demographically, Catholics make up only a small minority of Indonesia’s population: 2.91% according to the 2010 census, or about 7 million individuals. Of the 33 provinces existing during this census (room was made for a 34th in 2012), the provinces with the greatest number of Catholics were East Nusa Tenggara (54.14%), West Kalimantan (22.94%), and Papua (17.67%). East Nusa Tenggara is the only region where Catholics comprise a greater percentage of the population than any other religious group. Across Indonesia, 65% of Catholics live in the countryside, while the remaining 35% live in cities. Papua, West Papua, and East Nusa Tenggara are the poorest provinces in Indonesia (According to 2019-2020 data). 

The demographic distribution of religion in Indonesia, together with a lively culture of internal mobility and migration, means that certain ethnic groups have become associated in-country with Catholicism. Prominent among these are the Batak of Sumatra, some Dayak groups from Kalimantan, and some Chinese-Indonesians. Perhaps most well-known for their Catholic history and culture are the Florenese, whose yearly processions draw thousands of pilgrims from around the country. While members of these groups have gained recognition as propagating Catholicism in Indonesia, Catholics can be found across the country, of many different ethnicities and cultural backgrounds. Throughout it’s rich history, Indonesian Catholicism has contributed important ideas, values, and expressions both to the country of Indonesia and the global Catholic Church, strengthening the diversity of each.",1500,2020,1053,825,Meghan Rose Donnelly,40,Stephen Christopher,2020-08-13 17:55:54.231 +0200,2020-08-25 23:11:57.122 +0200,Database of Religious History (DRH),0.01915225346694099,0.004826432515152916,1.657174375418398e-24,0.8586631251862937,0.11703603089398788,0.0003221579376188499,5.536740046202642e-15
980,Pure Land Buddhist Schools in Early Medieval Japan,43,Religious Group (v6),"The rise of the exclusive practice of the chanted nenbutsu (Jpn. senju nenbutsu) was integral to the development of Buddhism in medieval Japan. It involves exclusively practicing single-minded invocation of the Buddha Amitābha (Amida)’s name with six characters, “Na-mu A-mi-da butsu”—literally meaning “Homage to Amida Buddha”—, by which to achieve salvation, birth in his Pure Land after one’s death. The teaching of the exclusive nenbutsu represents a major intellectual trend in medieval Japanese Buddhism, where liberation from saṃsāric rebirth was often thought to depend on a single practice or condition. The doctrinal root of the teaching lies in the thought of a Japanese Buddhist thinker Hōnen-bō Genkū (1133-1212). In the late twelfth century, Hōnen developed the radical claim that in the time when the Buddhist path is leading to its extinction, the entirety of this path should be encapsulated in a single practice of the chanted nenbutsu, through which he thought all sentient being will achieve birth in Amida’s Pure Land after death. While the chanted nenbutsu had been traditionally construed as one of least essential practices suitable only to those of lesser religious capacity, Hōnen claimed its centrality in the Buddhist path, because he conceived it as a sole practice that Amida found corresponding to his original vow to save all sentient beings. According to him, Amida’s selection of the chanted nenbutsu from multiple practices rendered all sentient beings equally benighted and thus urged them to rely completely on the other power of Amida’s original vow that already guaranteed salvation. This claim led Hōnen to even insist that all other practices that require self-reliant efforts are to be totally abandoned. Hōnen’s teaching was further developed by one of his disciples Shinran (1173-1262), who gave a clearer expression to the absolute other power of Amida Buddha. These two thinkers, Hōnen and Shinran, were later regarded as the founders of two prominent Pure Land Buddhist schools, Pure Land school (Jōdo shū) and True Pure Land school (Jōdo Shinshū) respectively. They promoted the exclusive nenbutsu to address primarily the soteriological equality. However, as their followers proselytized the teaching from the late twelfth century, it did entail social implications for considering whether even those persons who violate religious and social norms could attain salvation. The teaching was thus of great appeal to those deemed as the hard-to-save in medieval society. Among them were included warriors, whose profession was taking lives, and women, who was regarded as with heavy karmic hindrances. The exclusive nenbutsu, however, also entailed an openness to the antinomian impulse, serving to legitimize zealous followers’ excessive acts, such as licensed evil and intentional violation the precepts. This invited severe criticism of Hōnen, Shinran, and their followers from the religious authority of the time and urged the authority to engage in suppressions of the followers’ groups.",1175,1333,1141,826,Kentaro Ide,40,Stephen Christopher,2020-08-16 21:21:12.313 +0200,2020-08-25 07:47:18.463 +0200,Database of Religious History (DRH),6.330914932480632e-05,1.0516289867298932e-05,0.9302115696176148,8.223067913082246e-12,3.9928500182259095e-13,1.1622842454931445e-23,0.06971460493457078
