entry_id,year_from,year_to,poll,entry_name,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13
885,-1960.0,2022.0,Religious Group (v6),Contemporary West African Vodun,7.809091405974454e-14,7.932735310500248e-14,3.626882057403504e-05,0.7105187897199373,3.0672032463982284e-23,7.565751805487461e-12,1.9048214407733336e-13,6.284347751637649e-41,0.289444941451573,1.3942942721639437e-30,5.516593345549358e-28,1.80475885148232e-15,3.3494161898925964e-18,3.1832469000204946e-27
886,1990.0,2020.0,Religious Group (v6),Pushtimarg (The Path of Grace) in the UK and Gujarat,1.4389021328840518e-12,0.9388477902850416,6.702894052070615e-05,0.05799473080489928,1.8836857550194862e-23,8.596320352096932e-12,1.1843945049183542e-13,3.5916100270530697e-22,0.003090047831417523,9.013282782892763e-13,5.57375465580245e-16,7.608275229235319e-15,4.021270577593294e-07,5.411786367308615e-27
887,1990.0,2020.0,Religious Group (v6),Postsocialist Mongolian Shamanism,1.871072332909975e-14,2.5747604674824e-22,7.244665210066626e-15,0.9731681324648077,7.755705061677238e-13,3.9118959384538594e-09,5.83867249498569e-12,4.3717144033677693e-29,0.0015282649223741541,7.473814668616058e-24,0.02530359867908112,2.8609067588452598e-34,1.520076906501324e-11,1.6542825489587911e-34
888,780.0,900.0,Religious Group (v6),Céli Dé monks,0.016389120613347085,0.0045824991329668635,8.088261768089153e-05,0.6732093578128898,0.06852831951808212,0.22752670314997928,7.899348472335636e-13,1.0420583450926033e-28,0.009676574515271789,4.527746049833159e-13,6.542638471663956e-06,6.589589085434336e-14,1.8161973606938603e-18,2.0160864509943397e-15
891,1956.0,2020.0,Religious Group (v6),Peruvian Mormons,1.940142631662577e-15,9.840114450290164e-12,1.1189368528066602e-05,0.9916916108954068,5.009549649427515e-25,6.342044797913837e-20,6.912986447110973e-14,2.5015544245217544e-44,0.008297199726154164,1.7251185733712886e-34,3.0130634584640586e-17,4.764494060937917e-26,6.624789873164768e-18,1.061438108696959e-38
892,1960.0,2020.0,Religious Group (v6),Charismatic Renewal Movement in Christianity - Second Wave Pentecostalism,0.11768762419491297,0.10609604513032402,0.0025044169706823854,1.3156199223605997e-14,2.2352980699442976e-12,1.0194401388882082e-12,4.5571664197985814e-15,0.6771410875917382,4.4004236702006846e-05,0.09179388816038084,3.1094636789836316e-06,0.004729824248305614,2.938527144144756e-20,2.551282573644208e-15
893,100.0,400.0,Religious Group (v6),Sethian Gnostic,8.800730908168771e-61,4.9599259534574e-46,1.3311756003365443e-71,2.2032781402052504e-49,2.920442696612146e-70,5.50600976947453e-49,2.185129615414664e-14,5.8809582819382884e-49,2.513480651660989e-42,1.160151023163009e-46,0.9999999999999781,1.547945513077553e-35,1.2412270206810586e-17,1.0173882357678296e-37
894,1968.0,2020.0,Religious Group (v6),Universal Fellowship of Metropolitan Community Churches,0.11768762419491297,0.10609604513032402,0.0025044169706823854,1.3156199223605997e-14,2.2352980699442976e-12,1.0194401388882082e-12,4.5571664197985814e-15,0.6771410875917382,4.4004236702006846e-05,0.09179388816038084,3.1094636789836316e-06,0.004729824248305614,2.938527144144756e-20,2.551282573644208e-15
896,800.0,1571.0,Religious Group (v6),Sannō Shintō,0.11952658390300645,0.7199503266911694,2.6012065333405218e-05,0.014429442669472627,1.476908186001261e-12,3.3856382324354767e-12,3.7406747166999804e-13,4.234372039608196e-11,0.001663486583393774,0.1443249533445515,7.916155795634562e-05,1.726518949964226e-13,3.313736267314187e-08,8.556540622872908e-16
897,1945.0,2020.0,Religious Group (v6),Gaengjeongyudo,1.813241507807659e-12,8.927713161602168e-25,7.069358015708644e-26,1.565276558016452e-13,1.1930757743329814e-12,1.0981461822144491e-12,0.9579974947912182,1.8610377010874434e-39,6.044170472591814e-15,0.01636523932629752,0.024913626367826593,1.4567785734047474e-12,3.657208640017029e-09,0.0007236358517250504
898,1930.0,2020.0,Religious Group (v6),Rastafari of Jamaica,2.074862032059567e-12,3.912998884721672e-24,2.9343355194891825e-15,0.08057748134610133,7.241576451030694e-33,9.780498862795817e-22,0.8372726335288896,3.769628009376328e-40,0.08214984846102155,8.036744501163426e-19,7.327431988089983e-25,9.927200551589542e-14,3.666177926183657e-08,3.1133559162492137e-14
899,1926.0,2020.0,Religious Group (v6),Nahdlatul Ulama (NU),2.623522871772334e-18,1.263168029904371e-23,6.855321952300403e-24,1.0619929766852972e-25,5.369887913727118e-46,1.0975027910800835e-45,0.0006993244634389939,7.84913368416087e-29,1.8769480696382003e-19,1.5833134999619007e-21,0.0033121380571917835,0.9959885374782916,3.323067365755884e-54,1.0775576581677285e-12
900,-150.0,70.0,Religious Group (v6),Pharisees,3.636063235761802e-05,0.04384801809353812,0.03756534418304824,3.0319116504865032e-15,1.0253853397590974e-12,4.197221138994814e-13,2.300236453951071e-15,0.7482631575608678,1.410658005678595e-06,0.15746666682985855,2.430244897155355e-05,0.012794739591821395,1.7507121443063978e-31,8.069585421133776e-14
906,1963.0,2020.0,Religious Group (v6),The Church of England,0.11768762419491297,0.10609604513032402,0.0025044169706823854,1.3156199223605997e-14,2.2352980699442976e-12,1.0194401388882082e-12,4.5571664197985814e-15,0.6771410875917382,4.4004236702006846e-05,0.09179388816038084,3.1094636789836316e-06,0.004729824248305614,2.938527144144756e-20,2.551282573644208e-15
908,1980.0,2020.0,Religious Group (v6),Sino-Christian Theology,0.5404780553559504,0.0010198132850348202,0.018002778977201872,1.5179397032057162e-13,0.24611482011040228,0.17606568935569847,1.8872891660853815e-14,7.722494871930383e-08,0.0002171868113441185,0.01334091953588939,3.365881998994488e-06,0.004757293461345698,3.6423812163844878e-19,1.4546618538896398e-14
910,1968.0,1998.0,Religious Group (v6),Christian Base Community movement,2.230926101204693e-11,0.0023931237563181596,0.07116670771412176,7.441735211201775e-13,1.6995804280040356e-11,0.9250542762545524,2.0040269868685713e-14,3.510069708396381e-18,0.0010104684766436302,2.241644078512459e-13,2.9571262870986406e-17,0.00037542375807038034,2.718662711431957e-18,4.981423638950449e-25
914,1258.0,2020.0,Religious Group (v6),Tariqa Shadhiliyya,6.564406379662968e-11,6.165798370792428e-14,2.538069652947947e-12,3.2292657684637934e-24,0.8359107021926865,0.11571236733141169,1.4855365472531546e-13,1.0481083184195058e-17,1.018396425936383e-14,0.019147205937675056,0.0001024248402779594,0.029127299629521815,3.5060490590684565e-19,2.4588343223614435e-14
915,2000.0,2020.0,Religious Group (v6),Protestantism welcoming People with Disabilities,0.11768762419491297,0.10609604513032402,0.0025044169706823854,1.3156199223605997e-14,2.2352980699442976e-12,1.0194401388882082e-12,4.5571664197985814e-15,0.6771410875917382,4.4004236702006846e-05,0.09179388816038084,3.1094636789836316e-06,0.004729824248305614,2.938527144144756e-20,2.551282573644208e-15
919,1995.0,2020.0,Religious Group (v6),Catholicism in contemporary Croatia,9.764208171169771e-12,0.9535233574907308,0.04447681114970021,3.644256244463427e-13,1.964852185986186e-22,1.78391129759372e-11,9.944451028788109e-15,3.958392127155758e-11,0.000563352047365331,3.950888944748897e-12,1.508893156802259e-16,0.0014364792406910529,2.45761895219919e-18,1.1120913832662575e-25
921,1900.0,2020.0,Religious Group (v6),Bhils,6.458752444946384e-12,8.885199431762919e-09,4.462122172727159e-16,0.9942261239485906,1.567050504482501e-23,2.8485847250455166e-12,2.8189487835359085e-13,4.450973469722967e-22,0.00568899890939911,1.0290986683622198e-22,8.486822680125837e-05,2.829641805246124e-24,2.0419982772973876e-11,4.4449767758633286e-27
925,220.0,650.0,Religious Group (v6),Rabbinic Judaism (Babylonia),0.08113576688203901,0.0033953883910698437,0.039154114452978554,3.0861812922473168e-12,0.521485735322846,0.3444640938178373,4.838676894793202e-14,8.378621950291014e-18,0.0012870257637505086,1.4479207975731163e-12,1.292154618678972e-06,0.009076583210247333,8.097765794756784e-30,3.0224554128381215e-14
927,0.0,74.0,Religious Group (v6),Zealots,0.00021249288820930843,8.594344356921179e-12,0.09651903122676427,1.175541190034096e-14,5.312995978210603e-22,8.116043990276431e-23,2.5865680357464925e-14,0.7855199862596339,0.0003353937944654597,1.1464478717931892e-06,4.297040418414922e-15,0.1174119493741216,3.9283514041506344e-31,2.9744374137390565e-13
931,1580.0,2020.0,Religious Group (v6),The Society of Jesus (Jesuits) in Britain,0.5112951353273619,0.0005063207519174458,0.007619782612201971,5.108441896948204e-14,0.3676545882738373,0.1005190553962964,1.746265809761356e-14,1.1417441742573472e-07,0.00015008251366625214,0.009903262975541345,1.1587495582273498e-06,0.002350499225111336,6.1810634276791e-20,2.1730227571499133e-14
933,144.0,1000.0,Religious Group (v6),Marcionites,5.4354462693621e-05,5.648856020062299e-15,3.877644497200992e-12,6.582322674459373e-15,4.609121655550647e-12,1.4961891813062564e-12,0.00876093290005592,4.532309818813815e-18,9.556278580767107e-07,0.11683659882832925,0.0010946956017678614,0.11021735099834738,4.3095128981632926e-32,0.7630351115709526
935,1910.0,2020.0,Religious Group (v6),Nigerian Pentecostalism,0.11768762419491297,0.10609604513032402,0.0025044169706823854,1.3156199223605997e-14,2.2352980699442976e-12,1.0194401388882082e-12,4.5571664197985814e-15,0.6771410875917382,4.4004236702006846e-05,0.09179388816038084,3.1094636789836316e-06,0.004729824248305614,2.938527144144756e-20,2.551282573644208e-15
937,-800.0,394.0,Religious Group (v6),Vestal Virgins,1.046782208477272e-15,2.3880269449087328e-15,2.889436824028181e-06,1.268944696789311e-12,2.857651197249563e-25,1.3967872362152215e-12,2.0540849430676704e-14,5.168244183519867e-43,0.9999971105604862,1.2424055489715748e-42,1.0870950680589616e-29,1.5190321723977822e-27,1.9142120331001848e-29,6.597123259177938e-29
938,-1600.0,-1185.0,Religious Group (v6),Ugarit,7.922573485745181e-13,1.0444685978181336e-13,9.881869940031067e-05,0.9506794736319489,8.664294917884856e-13,2.7217789571218457e-08,1.425927133768771e-12,8.572909513205717e-40,0.049220093962466197,1.8986697854727494e-24,1.501826994449946e-16,9.145386302953028e-26,1.5864852058002295e-06,9.6947629993033e-37
941,1600.0,1700.0,Religious Group (v6),Chan Buddhists in early Qing period,0.06090230880460799,0.6393661736600574,2.7867850719900628e-05,0.021432473058922135,5.016854279035302e-13,2.8511284023747964e-12,0.048218059375522586,1.2987019978177585e-11,0.0011312711781754782,0.21933104890112065,0.009534769526133467,1.0904067141801508e-12,1.0921807976612602e-07,5.591840923056571e-05
942,1816.0,2020.0,Religious Group (v6),African Methodist Episcopal Church,0.2959267898883133,0.2689975524548231,0.0048740553782616845,2.1102072740933505e-14,6.36126062613352e-23,3.479772210947486e-23,2.6334233146881478e-15,5.8561347657034e-06,6.5270042390828264e-06,0.4035146981015012,2.854804114447425e-06,0.02667166623395785,1.6413827224519762e-30,6.068841660968814e-26
943,1752.0,2020.0,Religious Group (v6),Moravian Missionaries in Nunatsiavut,0.5112951353273619,0.0005063207519174458,0.007619782612201971,5.108441896948204e-14,0.3676545882738373,0.1005190553962964,1.746265809761356e-14,1.1417441742573472e-07,0.00015008251366625214,0.009903262975541345,1.1587495582273498e-06,0.002350499225111336,6.1810634276791e-20,2.1730227571499133e-14
944,1620.0,1700.0,Religious Group (v6),Mohyla's Ukrainian Church,0.3776805563129867,0.004329374445571802,0.0001286532014390754,0.11454772974547488,0.11188417674647325,0.3714788300448959,8.801537051360059e-13,3.2884416614646455e-18,0.005501978236633586,0.014431991842955735,1.6460049549045437e-05,9.307216461960272e-14,2.493730435706648e-07,3.356715656933212e-15
948,120.0,300.0,Religious Group (v6),Christianity in Ephesus,0.5112951353273619,0.0005063207519174458,0.007619782612201971,5.108441896948204e-14,0.3676545882738373,0.1005190553962964,1.746265809761356e-14,1.1417441742573472e-07,0.00015008251366625214,0.009903262975541345,1.1587495582273498e-06,0.002350499225111336,6.1810634276791e-20,2.1730227571499133e-14
950,1652.0,2020.0,Religious Group (v6),The Religious Society of Friends,6.330813862460134e-17,7.212947450857778e-24,5.108676538964733e-24,6.731378992454276e-27,1.449700044928992e-45,1.2263810977148905e-45,0.0009664465133902774,4.095748771878889e-18,8.381282626254714e-20,4.146825827717021e-11,0.011373624941894448,0.9876599285002804,9.712980311783337e-44,2.9666086866296437e-12
953,1975.0,2020.0,Religious Group (v6),Sachchai,6.362516981275401e-06,4.021964302437068e-12,6.628284574889821e-15,0.0009309817503641457,9.271128047580554e-24,2.523362021894928e-23,0.0939703507830845,8.416677743531356e-22,5.303699503998031e-06,0.8525952736061919,0.03744717197318359,4.053798023822637e-12,1.1568680481772505e-20,0.01504455566260838
957,-800.0,-300.0,Religious Group (v6),Spartan Religion,2.2826959019292833e-12,3.9438413768513646e-23,4.4367347924034175e-17,0.5159399671553605,5.694809440379556e-14,8.16062246019724e-10,1.7728773618086086e-13,1.4560596117082057e-30,0.0036584333854825677,1.4912341490394982e-25,2.2476997051822885e-06,1.1899789166046401e-36,0.48039935094087255,6.402942914057916e-38
958,1540.0,1773.0,Religious Group (v6),Society of Jesus,0.11768762419491297,0.10609604513032402,0.0025044169706823854,1.3156199223605997e-14,2.2352980699442976e-12,1.0194401388882082e-12,4.5571664197985814e-15,0.6771410875917382,4.4004236702006846e-05,0.09179388816038084,3.1094636789836316e-06,0.004729824248305614,2.938527144144756e-20,2.551282573644208e-15
961,1885.0,2020.0,Religious Group (v6),Romanian Orthodox Church,0.9463229605761864,0.0009449070518968311,0.010915424547969262,6.031111560177299e-14,7.70126319429291e-12,2.5255252472177418e-12,7.427631819591504e-15,7.268000180314075e-13,1.638565199556968e-05,0.03204336625187646,7.830592727005191e-07,0.009756172849781428,2.5413096195868312e-30,3.8047466905040377e-25
963,1119.0,1312.0,Religious Group (v6),The Knights Templar,0.2959267898883133,0.2689975524548231,0.0048740553782616845,2.1102072740933505e-14,6.36126062613352e-23,3.479772210947486e-23,2.6334233146881478e-15,5.8561347657034e-06,6.5270042390828264e-06,0.4035146981015012,2.854804114447425e-06,0.02667166623395785,1.6413827224519762e-30,6.068841660968814e-26
964,1800.0,2020.0,Religious Group (v6),Baul Fakirs of Bengal,2.3518143224888723e-10,7.655940066375045e-09,5.017665536287681e-16,0.09509272016395545,6.383746418505568e-23,4.8031777397962785e-12,5.878492794684382e-13,3.5046632245413623e-11,0.0038333085810013066,4.067107000105581e-12,0.0004397595730013794,4.2341306893824824e-24,0.9006342037464151,1.8465834738484305e-26
965,323.0,548.0,Religious Group (v6),Pachomian Monasticism,3.636063235761802e-05,0.04384801809353812,0.03756534418304824,3.0319116504865032e-15,1.0253853397590974e-12,4.197221138994814e-13,2.300236453951071e-15,0.7482631575608678,1.410658005678595e-06,0.15746666682985855,2.430244897155355e-05,0.012794739591821395,1.7507121443063978e-31,8.069585421133776e-14
966,1318.0,2020.0,Religious Group (v6),"Naqshbandī Order, Naqshbandī Tarīqa, Naqshbandīyyah, Khwājagān,",4.741592965494889e-17,1.0437136854591196e-22,1.69665579967729e-11,1.4595396166141687e-14,1.824237659713527e-22,2.119765761205068e-33,9.234864882047068e-14,3.290592400023202e-32,7.2265307758228e-06,1.9486872930512217e-21,4.694444366060376e-14,1.1622761652674746e-11,2.8294684705237907e-42,0.9999927734404809
968,1683.0,2021.0,Religious Group (v6),"Anabaptist Mennonites in North America, 1683-2021",3.636063235761802e-05,0.04384801809353812,0.03756534418304824,3.0319116504865032e-15,1.0253853397590974e-12,4.197221138994814e-13,2.300236453951071e-15,0.7482631575608678,1.410658005678595e-06,0.15746666682985855,2.430244897155355e-05,0.012794739591821395,1.7507121443063978e-31,8.069585421133776e-14
970,-323.0,500.0,Religious Group (v6),Cult of Isis (Mysteries of Isis),0.00680581925160574,3.087654373912997e-12,3.87014550679168e-06,7.262482504453268e-14,5.1822653785729026e-24,8.785133471913876e-23,3.296951832754603e-13,2.6571851153426714e-13,0.9931903105991317,6.80554872913825e-19,2.004829255557427e-16,9.692751839167456e-25,3.088741466516692e-19,4.750980057095079e-17
971,500.0,2020.0,Religious Group (v6),Gāṇapatya,1.8505569031419658e-23,2.181542246191573e-19,2.088469445850802e-26,0.9858119726868751,4.276050937815365e-56,2.4552680473984958e-33,0.014102382065795711,3.226512169008386e-49,8.56452473108712e-05,5.3449120051210774e-33,1.8242290335158512e-14,3.352938099207106e-24,4.455859401351378e-22,2.0422899952020263e-37
972,431.0,1500.0,Religious Group (v6),Nestorian Christianity,0.9749316681358642,3.238009027359786e-14,0.006387894106790549,6.462481490585198e-14,6.215583690376777e-11,6.34191598672846e-12,6.406949788827326e-14,3.9107605571599775e-08,0.011642679030886102,2.3525211378015106e-08,6.68495557211545e-17,0.007037696024957267,4.525309951841767e-20,2.6134092951966455e-14
973,1845.0,2019.0,Religious Group (v6),The Sarna religion of the Oraons of Jharkhand,1.432943656510386e-38,3.494781617187741e-25,1.2659839274320582e-13,5.457017442314863e-23,7.729246897922617e-34,7.553724436515172e-22,1.237908670620494e-23,3.8432176514044607e-53,0.9999999999998734,5.886385046908572e-62,7.165047729422467e-37,6.141945596803816e-36,2.573499874306956e-39,2.1613562038907976e-35
974,1204.0,1261.0,Religious Group (v6),"Greek Chalcedonian Christians, Nicaea",1.1073870157140003e-12,9.354204577240205e-23,2.378142377505316e-24,2.4746698651895856e-25,1.5090816805838788e-33,1.1858513197332624e-33,0.04502652640203094,5.823984629160597e-12,2.3952885532829657e-16,7.472902826168681e-11,0.021539594699108437,0.8798524412791449,3.966261293202676e-21,0.053581437538055186
975,1980.0,2020.0,Religious Group (v6),Neo-Charismatic Movement - Third Wave Charismatic Movement,0.2959267898883133,0.2689975524548231,0.0048740553782616845,2.1102072740933505e-14,6.36126062613352e-23,3.479772210947486e-23,2.6334233146881478e-15,5.8561347657034e-06,6.5270042390828264e-06,0.4035146981015012,2.854804114447425e-06,0.02667166623395785,1.6413827224519762e-30,6.068841660968814e-26
976,1187.0,2019.0,Religious Group (v6),Mising Community,5.0207099781862815e-05,0.40789553140970547,0.00041056875898064205,0.002883877709221491,1.0424600316603258e-23,2.5726237055391583e-23,5.899291189343011e-14,2.187976296918435e-16,4.276736165452524e-06,0.5884484125428177,0.00030712574184412145,1.4239982313418005e-12,5.962517101240634e-30,3.480844556036275e-25
977,1200.0,2020.0,Religious Group (v6),Chishti Sufis,2.623522871772334e-18,1.263168029904371e-23,6.855321952300403e-24,1.0619929766852972e-25,5.369887913727118e-46,1.0975027910800835e-45,0.0006993244634389939,7.84913368416087e-29,1.8769480696382003e-19,1.5833134999619007e-21,0.0033121380571917835,0.9959885374782916,3.323067365755884e-54,1.0775576581677285e-12
978,1500.0,2020.0,Religious Group (v6),Indonesian Catholicism,2.230926101204693e-11,0.0023931237563181596,0.07116670771412176,7.441735211201775e-13,1.6995804280040356e-11,0.9250542762545524,2.0040269868685713e-14,3.510069708396381e-18,0.0010104684766436302,2.241644078512459e-13,2.9571262870986406e-17,0.00037542375807038034,2.718662711431957e-18,4.981423638950449e-25
980,1175.0,1333.0,Religious Group (v6),Pure Land Buddhist Schools in Early Medieval Japan,1.612266575955648e-11,1.1979741492314282e-24,4.757261474929588e-23,8.221064637767823e-25,1.8455216399153223e-22,4.0535155573922876e-23,0.024221248658950763,9.243546776782689e-34,8.517119095293705e-17,0.16432427186490647,0.003226713091060309,0.8082277663687752,6.505835480804788e-31,1.8432705669063657e-13
981,1930.0,2020.0,Religious Group (v6),Nation of Islam,9.764208171169771e-12,0.9535233574907308,0.04447681114970021,3.644256244463427e-13,1.964852185986186e-22,1.78391129759372e-11,9.944451028788109e-15,3.958392127155758e-11,0.000563352047365331,3.950888944748897e-12,1.508893156802259e-16,0.0014364792406910529,2.45761895219919e-18,1.1120913832662575e-25
982,-500.0,100.0,Religious Group (v6),The Samaritans (Persian to early Roman periods),0.11768762419491297,0.10609604513032402,0.0025044169706823854,1.3156199223605997e-14,2.2352980699442976e-12,1.0194401388882082e-12,4.5571664197985814e-15,0.6771410875917382,4.4004236702006846e-05,0.09179388816038084,3.1094636789836316e-06,0.004729824248305614,2.938527144144756e-20,2.551282573644208e-15
984,1530.0,2020.0,Religious Group (v6),Calvinism (Early/Reformation),3.636063235761802e-05,0.04384801809353812,0.03756534418304824,3.0319116504865032e-15,1.0253853397590974e-12,4.197221138994814e-13,2.300236453951071e-15,0.7482631575608678,1.410658005678595e-06,0.15746666682985855,2.430244897155355e-05,0.012794739591821395,1.7507121443063978e-31,8.069585421133776e-14
985,1108.0,1299.0,Religious Group (v6),The Victorines,0.11768762419491297,0.10609604513032402,0.0025044169706823854,1.3156199223605997e-14,2.2352980699442976e-12,1.0194401388882082e-12,4.5571664197985814e-15,0.6771410875917382,4.4004236702006846e-05,0.09179388816038084,3.1094636789836316e-06,0.004729824248305614,2.938527144144756e-20,2.551282573644208e-15
986,150.0,529.0,Religious Group (v6),Theurgy,1.6902091958423848e-51,3.958219514243363e-37,1.549860683140535e-59,1.683228805730047e-59,1.774588397143791e-59,2.0199073662439446e-47,4.226975208097788e-13,1.6473203026788082e-48,1.0623271086183181e-39,1.0341504118622725e-45,0.9999999999995773,1.497665988576469e-34,7.357767628251762e-34,2.7542583348620493e-26
987,1600.0,2020.0,Religious Group (v6),"Parsis, Zoroastrians of India",4.5973812196093055e-28,1.2429317691943644e-26,1.2399581486695569e-36,6.955199084240866e-36,1.1027111672622586e-35,1.1646876101279354e-23,0.7731986076508668,2.7568381931453187e-32,4.344401202895131e-16,5.324901946749595e-34,0.22680139234754687,4.9014326693083735e-23,8.397443269948794e-32,1.585807529863285e-12
988,1832.0,2020.0,Religious Group (v6),Churches of Christ- United States,3.636063235761802e-05,0.04384801809353812,0.03756534418304824,3.0319116504865032e-15,1.0253853397590974e-12,4.197221138994814e-13,2.300236453951071e-15,0.7482631575608678,1.410658005678595e-06,0.15746666682985855,2.430244897155355e-05,0.012794739591821395,1.7507121443063978e-31,8.069585421133776e-14
989,1928.0,2020.0,Religious Group (v6),Opus Dei,8.939198739133166e-06,8.457426338289248e-13,9.106181409028754e-13,1.2112266064847048e-15,2.0022480294104737e-23,1.0841867399929558e-23,0.0016335752407189818,1.920587963813591e-11,2.0019694673363765e-07,0.7737819789465135,0.0020989086176618934,0.15846710015990587,1.4638579722890628e-32,0.06400929761855041
993,-712.0,380.0,Religious Group (v6),Pontifex Maximus and Pontifices (Pontifical College),6.244918347407956e-14,1.848912286495192e-14,4.6293878321249524e-05,9.98403067372576e-12,4.746839539361352e-14,2.9548516490090385e-08,9.042033741797678e-13,4.1458703528445773e-41,0.9999536765621455,9.94862452548517e-36,1.74028798708797e-17,4.5264164493159235e-37,5.331649792613568e-17,1.181479341134619e-37
994,330.0,470.0,Religious Group (v6),"Monastic Communities of Lower Egypt: Nitria, Kellia, Scetis",0.11768762419491297,0.10609604513032402,0.0025044169706823854,1.3156199223605997e-14,2.2352980699442976e-12,1.0194401388882082e-12,4.5571664197985814e-15,0.6771410875917382,4.4004236702006846e-05,0.09179388816038084,3.1094636789836316e-06,0.004729824248305614,2.938527144144756e-20,2.551282573644208e-15
995,1841.0,2020.0,Religious Group (v6),Tamil Neo-Saivism,2.249148082878396e-12,1.5088543977879092e-22,1.2243703661519589e-23,2.0116430612998652e-25,6.00872599970438e-23,1.8354038580772178e-23,0.016669816914880037,9.66034556112502e-22,2.56574367227241e-16,0.5280403739533269,0.014372786813896952,0.4395305484608985,8.438494745987792e-21,0.001386473854748132
1004,-200.0,300.0,Religious Group (v6),Religion in Roman Ostia,7.39950416534355e-22,2.8749597204743785e-12,2.17040079593385e-16,0.07742061559706902,5.101741805943515e-24,0.04581109936522254,3.07874007716599e-14,1.9095028084143338e-30,0.0009568113706138202,2.100800140590377e-25,5.325229662632785e-17,8.120004723610697e-27,0.8758114736641885,3.7896615859496303e-38
1011,-800.0,-550.0,Religious Group (v6),Kingdom of Edom,5.3911670927950465e-22,3.185428732069448e-12,2.2076352381891483e-16,0.3267336218151541,4.089473862483995e-24,0.042053197579174195,2.709157434886833e-14,1.3736758595742767e-30,0.0011637909839641793,1.5112931105519397e-25,4.175028416194438e-17,7.658462465185829e-27,0.6300493896184947,3.0316895555580113e-38
1012,550.0,1500.0,Religious Group (v6),Inhabitants of Medieval Kurgus,0.11952658390300645,0.7199503266911694,2.6012065333405218e-05,0.014429442669472627,1.476908186001261e-12,3.3856382324354767e-12,3.7406747166999804e-13,4.234372039608196e-11,0.001663486583393774,0.1443249533445515,7.916155795634562e-05,1.726518949964226e-13,3.313736267314187e-08,8.556540622872908e-16
1013,1510.0,1640.0,Religious Group (v6),Estado da Índia Renegades in Deccan,7.910862922258048e-05,0.001572382226914022,0.003478830849349303,8.482479730376491e-13,0.038189009734797955,0.9333994449396437,2.8699158106416297e-12,2.386704710601412e-18,0.023114098561305977,8.754912462590273e-13,0.00016712505399710874,7.185925764677349e-24,8.730104197826407e-29,1.7572877888120656e-13
1024,1200.0,1368.0,Religious Group (v6),Universal Salvation Ritual,5.991590474886163e-24,2.484611448845399e-34,2.6610189296792155e-36,3.999368010936117e-37,5.67384094216101e-66,5.005338832928368e-56,0.004756113561207877,4.233355445181199e-20,1.7388349176950515e-17,1.0652291730906725e-27,4.0837399349800924e-13,0.9952438864383837,2.1119873034397746e-33,1.2034421313283853e-24
1028,1100.0,1250.0,Religious Group (v6),German Pietists (Hasidei Ashkenaz),2.9249905928213083e-27,1.8596278211118468e-45,2.619493309894219e-34,1.453234974433153e-37,2.8989032324257752e-34,2.3159193899070773e-35,0.022363362393764415,1.2435104890704559e-24,1.1615125782602743e-27,4.038757972590795e-18,7.394359234099615e-12,0.8333504315782523,1.970251808867614e-33,0.14428620602058898
1029,-325.0,-278.0,Religious Text (v1.0),Zigao 子羔,0.02136196179050541,1.823578095483467e-14,0.0033229409746420844,0.4377374643623308,0.037219202025966014,5.223315045633499e-09,0.20162141972838885,4.841832559882519e-19,0.006545154622343924,1.5930408649469177e-13,0.002921364520637111,2.852239340352749e-13,0.2892704867513201,8.770133969083772e-14
1030,-325.0,-278.0,Religious Text (v1.0),The Way of Tang and Yu (Tang yu zhi dao 唐虞之道),8.313998835017353e-06,2.426166851842998e-14,0.0004945401303531747,0.12805067835554315,0.008494708311257345,3.60593317348115e-09,0.5796984084989938,3.158509391394011e-29,0.0006209238041143285,6.360364094515508e-13,0.2826324232836821,5.922864002816524e-23,9.88846598914229e-12,7.390654243065928e-13
1031,300.0,600.0,Religious Group (v6),Eastern Roman Manichaeism,4.1995492353223475e-16,3.041929175592726e-25,7.948901288715515e-25,2.7041051478350628e-14,4.10266523567809e-13,3.670616436723682e-13,0.43897136473136505,1.5576394698721272e-39,1.4912916471400762e-16,0.021044742825508386,0.5228261901002829,3.7923264057713775e-12,1.8510499745230995e-20,0.017157702338246435
1034,-325.0,-278.0,Religious Text (v1.0),Rongchengshi 容成氏,0.25340931758228735,0.0007519532823326737,0.007384994694635372,0.026911922382431317,0.18186689175166867,0.19409756824455132,0.07988141272009158,5.207774236195414e-08,0.0012620756574608244,0.012422723782420165,0.0039651406101315215,0.013694800247021998,0.21864179439868892,0.005709352568535906
1037,-1100.0,-650.0,Religious Group (v6),Third Intermediate Period in Ancient Egypt,7.375288667725291e-23,2.1583328077984212e-23,5.652660444862206e-17,6.821072460750724e-13,3.1336113219617037e-35,2.080841632668555e-12,4.75002815522519e-14,2.097556171769997e-32,0.9999999999828993,1.7340713409932044e-42,2.3608147041392754e-28,7.979809559233217e-38,1.4290082915898466e-11,3.683374872651821e-39
1038,1644.0,1911.0,Religious Group (v6),Sino-Muslims in Qing China,6.330813862460134e-17,7.212947450857778e-24,5.108676538964733e-24,6.731378992454276e-27,1.449700044928992e-45,1.2263810977148905e-45,0.0009664465133902774,4.095748771878889e-18,8.381282626254714e-20,4.146825827717021e-11,0.011373624941894448,0.9876599285002804,9.712980311783337e-44,2.9666086866296437e-12
