entry_id,entry_name,poll_id,poll_name,description,year_from,year_to,region_id,expert_id,expert_name,editor_id,editor_name,date_created,date_modified,data_source,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8
1311,Jehovah's Witnesses,43,Religious Group (v6),"The religious movement that would grow into the Jehovah’s Witnesses first coalesced in Pittsburgh in the 1870s around a young founder named Charles Taze Russell. Though previously disillusioned with religion, Russell was strongly influenced by Adventist ideas of Jesus’ imminent return. He began gathering friends and followers at a Bible Study and publishing a periodical called “Zion’s Watch Tower and Herald of Christ’s Presence.” By the 1880s, Russell’s congregations had proliferated, and he had formally founded the organization that would become the Watch Tower Bible and Tract Society, the guiding institution behind the Jehovah’s Witnesses. 

But the Jehovah’s Witnesses faced a prophetic challenge as a mounting number of revised dates that Russell continued to set for the apocalypse came and went without Christ’s tangible return. After another apparently failed prophecy in 1914, Witnesses began to argue that Jesus had indeed returned, but had done so invisibly, beginning a heavenly rule and ushering in the “last days” that will lead up to an imminent Battle of Armageddon. Soon, they believe, Jesus will purge the earth of sin and wickedness, creating a paradise. A small group of elite believers will rule over it with him, while the rest of the righteous will be reawakened to live eternally on the new earth. Nonbelievers will be punished with eternal death.

Because of their belief that the Apocalypse is imminent, Witnesses are hyper focused on proselytizing in their home communities and around the world. They do this through door-to-door outreach and by distributing literature in public places like train and subway stations. Through a tight organizational structure led by the Governing Body at a global level and elders at a congregational level, Jehovah’s Witness’ variations in practice, belief, and biblical interpretation are kept in check. Beyond their outreach efforts, Jehovah’s Witnesses are fairly insular, maintaining strong boundaries between insiders and outsiders. They are a relatively “high cost” religious group in terms of the demands they place on members’ time, energy, and autonomy. They also stand out from other Christian groups for their rejection of the trinity, as well as for their refusal to celebrate holidays, participate in politics or shows of patriotism, or receive blood transfusions. Over the last century, Jehovah’s Witnesses have often faced intense persecution around the globe.",1870,2022,1460,738,Joanna Smith,5,Courtney Fitzsimmons,2022-02-24 16:29:06.053 +0100,2022-05-02 16:47:28.348 +0200,Database of Religious History (DRH),0.00040761062357431776,0.10223792521578688,2.286853904036602e-15,0.49973705245230277,0.0007353651688266295,0.26158548394358927,0.0001482574452254223,0.13514814216367627,1.6298701611805988e-07
1312,Bishnoi,43,Religious Group (v6),Bishnoi,1400,2022,1461,703,Pankaj Jain,24,Travis Chilcott,2022-02-25 03:48:05.871 +0100,2022-03-08 04:47:09.557 +0100,Database of Religious History (DRH),0.011793605886796218,0.19244176095608284,0.028503559230856162,0.17769800683521056,0.0016539705232814306,5.556740535950104e-13,0.24384867341534458,0.19144523154032378,0.15261519161154877
1321,Mourides (Muridiyya),43,Religious Group (v6),"The Mouride tariqa (brotherhood) is headquartered in Ṭūbā, in north-central Senegal, the site of Amadu Bamba Mbaké's 1890s vision of the angel Gabriel and the location for the brotherhood’s Grand Magal, an annual pilgrimage that attracts as many as two million devotees. The brotherhood grew out of the Qādiriyya (Xaadir) tariqa, a Ṣūfī movement to which Bamba was himself an adherent. Three distinctive features mark the Mourides. First, their devotion to their order's founder, Amadu Bamba, mirrors the level of veneration often reserved by Muslims for the Prophet Muhammad. Second, their adherence to the principle of hard works makes them ideally suited for agrarian life in the Senegalese countryside. Third, their commitment to principled Islamic nonviolence, even during decades of resistance to French colonial overlords, has much to do with the emergence of Senegal as a nascent West African democracy in a region often beset by civil wars. Bamba's influence cannot be overstated. Mouride Wolof believe that by serving Bamba's vicegerents they participate in the blessing (baraka) of their founder and find a path to eternal life. A suborder of the Mourides, the Baye Fall, was initiated by a close disciple of Bamba’s, Ibrahima Fall, who continued his predecessor’s emphasis on the virtue of hard work. Other principles that are important to Mourides include mild asceticism, charity toward the order, filial devotion, Arabic and Islamic education, faith in the Hereafter, communal solidarity, the repetition of  God’s names (dhikr), and the Grand Magal, an annual pilgrimage to the holy city of Touba.",1853,2022,382,750,Tasi Perkins,43,Quinn Clark,2022-03-05 21:02:33.910 +0100,2022-05-19 18:56:40.556 +0200,Database of Religious History (DRH),1.0456614960982481e-05,0.36344882599711914,3.1892654065128458e-15,0.21664042906660708,9.345450361723504e-05,1.4490969794497038e-13,1.4073103741210572e-05,0.17414913408056606,0.24564362663324024
1322,Pagans under the Emperor Julian,43,Religious Group (v6),"Practitioners of traditional, indigenous, and non-Abrahamic religions and mystery cults under the Roman Empire, even during the brief reign of Julian (r. 361-363), were hardly a unified group, except in the mind of the emperor himself and his circle of intellectual elites. Although the term ""pagan"" originated as a Christian pejorative for non-Christian gentiles, it is more adequate than either ""polytheist,"" which excludes non-Abrahamic monotheists, or ""traditionalist,"" which erases groups that are relatively more recent than the familial and state cults of, for instance, Athens or Rome, i.e. Mithraists and Manichaeans. Individuals’ participation in religious practices, moreover, is not always consistent with inner convictions that are usually impossible to discern. 

Julian's religious beliefs and policies, nevertheless, attempted to integrate the rich diversity of Roman pagans into a single, artificial category in contradistinction to Christianity, which he regarded as an anti-religion, tantamount to atheism, that worshiped corpses rather than gods. Julian saw legitimate religions, Judaism included, as necessarily tied to ethnicity and geography. The ""ethnic god"" of each polis or ethnos accounted for their essential characteristics, e.g. the Romans were descended from Mars and so were warlike, while the Athenians inherited their philosophical tendencies from Athena. Julian called the Christians by the demonym ""Galileans"" in order to deny the religion's universality and restrict it to the ethnos of Jesus. As pontifex maximus and Hellenic Neoplatonist, the emperor not only treated Roman culture and religion as “from beginning to end, Greek;” he also placed all cults throughout the empire under his purview in a syncretic and henotheistic manner: every ethnic god was an emanation of the supreme god, which the emperor identified with the sun-god Helios. Basing his theology on the Neoplatonism of the Syrian Iamblichus of Chalcis, Julian’s Helios manifested itself in a triune hierarchy: at the top was Helios the King of All (pambasileus), which is “beyond being,” source of all being, and equal to the Plato’s Form of the Good and the One of Plotinus; King Helios (basileus) occupies the middle rank, the father of the gods and creator of the cosmos identified with Zeus and Plato’s Demiurge; lowest is the visible Sun, the conduit of Helios’ blessings upon the sensible cosmos. Julian and his inner circle also drew from Iamblichus the conviction that contact and spiritual union with Helios and the other gods cannot be achieved through intellectual contemplation (theoria) alone; divine blessings must be secured suprarationally through ritual practices such as prayer and blood sacrifice, while mystical ascent can be achieved only through the “hieratic art” of theurgy, in which the celebrant made suitable through purification participates in the “god-work” (theourgia) that sustains and renews the cosmos. In Julian’s quasi-ecclesiastical vision of ecumenical paganism, theurgists functioned as high priests over provincial congregations of local cults, and organized philanthropic relief of the poor and sick in competition with Christian charity. 

Although generally supportive of the emperor’s program of temple reconstruction, religious toleration, and redirection of imperial subsidies back to traditional cults, very few of the empire’s pagans shared their emperor’s radical vision. While the Iamblichean school of theurgic Neoplatonism persisted into the sixth century among pagan elites such as Proclus and Damascius at the Athenian Academy, in Julian’s day it was represented by a minority of philosophers. Even the majority of Neoplatonists were heirs more to Plotinus and Porphyry, who valued rational contemplation above ritual practice, and especially rejected blood offerings. Likewise, animal sacrifice had already been falling out of fashion by the fourth century, such that toothless prohibitions by Christian emperors such as Constantius II caused little trouble and did not extend to offerings of incense or cakes.

On a political level, Julian’s ideological polarization of Christianity versus a united front of paganism rarely corresponded to reality. While the Altar of Victory that Constantius had removed from the Curia was restored under Julian, the largely traditionalist Roman Senate had not supported Julian’s revolt against Constantius, while the army’s initial choice of Julian’s coreligionist Salutius to succeed the dead emperor in 363, which Salutius refused such that the Christian Jovian was elevated instead, suggests that an emperor’s personal religious affiliation was not so high a priority. It is telling of general attitudes at the time that the pagan soldier turned historian who served in that fateful Persian campaign, Ammianus Marcellinus, praised Julian highly for his military and political virtues, but largely criticized his zealous religious policies, such as his extravagant slaughter of sacrificial animals and edict forbidding Christians from serving as public school teachers. Although Julian did not violently persecute Christians, he nevertheless resembled the likes of Decius and Diocletian in that his divisive rhetoric of militant paganism largely clashed with the tolerant attitudes of the vast majority of the empire’s citizens, to a similar degree as the fulminations of Christian bishops such as Ambrose and John Chrysostom did not reflect the feelings of most Christians toward their pagan compatriots. The lynching of one such bishop in Alexandria, George of Cappadocia, by a pagan mob inspired by Julian’s accession in 361, should therefore not testify to pagans’ general attitudes towards Christians during his reign. 

In sum, the brevity of Julian’s 18-month career as sole Augustus precluded any potential success, and thus had little effect on the continuity or discontinuity of traditional practices in communities and households, which were largely maintained as a matter of civic pride and duty to ancestors. The pace of conversion to Christianity accelerated as much for its social and political opportunities as the religion of the new establishment as for its promises of spiritual reward on earth and in heaven.",361,363,132,1055,Jeremy Swist,49,Ian Randall,2022-03-07 19:33:08.468 +0100,2022-03-07 19:35:44.812 +0100,Database of Religious History (DRH),0.0073223216129651965,6.108378719817925e-10,1.6312785858482477e-15,0.0010263970367093013,1.3252953863727772e-25,6.752295199093373e-14,0.9916512803914659,3.479526255224057e-10,2.4514169698202902e-21
1323,Luguru,43,Religious Group (v6),"The Luguru (preferred name “Waluguru”) reside in the Uluguru Mountains in what is now the United Republic of Tanzania. This entry focuses on the Luguru around the time of 1925, during which time control of the region was transitioning from the recently dissolved German Empire to the United Kingdom. One of the main sources of information for this entry (Scheerder and Tastevin, 1950) is written in French, and while English translations are provided for some specific quotes, the work in its entirety remains untranslated. French to English translations were obtained through Google Translate and reviewed by a native French speaker. At the time focus of this entry, the Luguru were organized into 50 exogamous and matrilineal clans that lived in densely populated villages. These matrilineages played an important part in the traditional Luguru religion: lineage leaders could also perform the tasks of religious leaders, and lineage ancestors were considered sacred and propitiated. In addition to lineage leaders, the Luguru recognized other religious leaders including rainmakers and diviners, who were in charge of ceremonies and the propitiation of supernatural beings. The Luguru believed in both a supreme high god (mulungu) and ancestral spirits although most religious practices were devoted to the latter. For example, during naming ceremonies, one could take the name of a lineage ancestor, thereby inviting the spirit into their body. The more names one had, the more prestige they held, and could take on special tasks such as communicating with ancestral spirits. For the Luguru, religious beliefs were inseparable from almost all aspects of social and political life. Therefore, this entry considers the religious group to be coterminous with the society at large.",1910,1935,1470,1090,Anj Droe,1,M. Willis Monroe,2022-03-08 17:44:20.621 +0100,2022-06-01 16:38:14.491 +0200,eHRAF,0.2349260212823791,6.915098235392515e-10,0.08294257174876102,0.014233839085785079,7.429978356825585e-13,1.7513392769108046e-13,0.6676194531658648,0.00027810668928017143,7.3355019147580316e-09
1324,Taiping jing,52,Religious Text (v1.0),"The Taiping jing was compiled in the late 6th century by Daoist practitioners who were close to the Upper Clarity (shangqing 上清) group whose basis was at Mount Mao (Maoshan 茅山), in Jurong County 句容市 of Jiangsu Province. Due to linguistic and doctrinal reasons, most scholars agree it originated in the late second century CE. It consists of roughly three textual layers. The bulk, layer A, is an account of meetings between a heaven-sent Celestial Master (tianshi 天師) and a group of at least six students who have travelled from elsewhere to be instructed. They discuss the urgent need to actively promote universal great peace so as to prevent the approaching cataclysm that threatens the end of humankind and, in consequence, heaven and earth. The main topic is the need for widespread moral reforms. Regarding philosophical intention and terminology, layer A has parallels in Han dynasty (206 BCE- 220 CE) socio-political thought. Layer B contains conversations between a disciple and members of the celestial bureaucracy who discuss the chances for a career in the celestial bureaucracy. The disciple aims to turn immortal, which became the primary content of Daoist religious instruction. Layer C contains religious materials, in the form of talismans (fu 符) or reiterated characters (fuwen 複文), images and short Upper Clarity passages; it also includes a brief summary of layer A; several sections, composed in layer A style, propose positions divergent from those expressed in layer A.   
The 6th-century text was organised in ten divisions (bu 部), 170 chapters (juan 卷) and 366 sections. Simultaneous to the compilation, it was accepted into the Daoist Canon (Daozang 道藏). Due to the Canon's spurious transmission, parts of the Taiping jing were lost so that the text we have today has 57 chapters. It relies on the Canon that was printed in 1445. A manuscript preserved in Dunhuang (S 4226) contains the full table of contents of the 6th-century text. The 9th-century Taiping jing chao (Digest of the Taiping jing 太平經鈔), in ten divisions, consists of excerpts from the full 6th-century text. We can draw conclusions from these two sources regarding parts of the 6th-century text that have not been transmitted.
For the four hundred years between the supposed origin of much of the Taiping jing and the creation of the transmitted text, there is hardly any evidence for the text's existence. Throughout the Han dynasty, the term great peace was widely used. Historical sources mention that in the outgoing first century BCE and again in the mid-second century CE, texts with great peace in their title were presented to emperors but did not find acceptance. These texts may have had some impact. Whether the second one, titled Taiping qingling shu (Book on great peace with the title written in blue 太平清領書), played a role in the Yellow Turban rebellion of 184 CE is under debate. The Yellow Turbans were originally the Great Peace Movement (Taiping dao 太平道) that had started well over a decade earlier. Daoist hagiographic sources, followed by a number of scholars, depict the second of these texts on great peace as the original version of the Taiping jing that entered the Daoist Canon. It was written by Gan Ji 干吉, an expert in vitality techniques (fangshi 方士) in the region of Langya 琅琊 in the southeast of today’s Shandong province and presented to Emperors Shun 顺 (r. 125-144) and Huan 桓 (r.147-168). In 166 BCE, the scholar-official Xiang Kai 襄楷 travelled from Langya to the court to present the text and two memorials in its praise that official historical accounts have preserved. While there is no way to prove any material link between the Taiping qingling shu and the received Taiping jing, it is not impossible that layer A and layer B materials of the received text originated in the environment and at the time when Gan Ji and Xiang Kai were active.",150,2022,1132,1102,Barbara Hendrischke,45,Matthew Hamm,2022-03-08 23:08:08.365 +0100,2022-03-31 20:06:19.037 +0200,Database of Religious History (DRH),0.05706096462229355,0.21917846826891912,3.0051757112322397e-14,0.2951474364687512,0.0018605533426891295,0.024134728589559305,0.39751776386212795,0.005100059153050163,2.569257962476058e-08
1326,Meher Kapısı inscription (Urartian text),52,Religious Text (v1.0),"The Meher Kapısı is a monumental rock carved niche located four kilometres north east of Van Kalesi, the site of the Urartian capital of Tušpa. Inside the niche a cuneiform text was carved, which defines the Urartian pantheon and sets ritual instructions. The text contains a long list of deities, starting with Ḫaldi. The head of the Urartian pantheon is followed by Teišeba, the weather god, and Šiuini, a solar deity. After the triad of the most important gods worshipped across the Urartian state, the text contains a long list of names, many of which are otherwise unknown deities. For each listed god there are instructions regarding the type and number of animals to be sacrificed during a yearly ritual. The text also mentions the gods of certain cities, without giving their names, and the gods of the lake and of the valley. 

Urartu developed from a series of small chiefdoms spread out on the Armenian Plateau, and had its capital established by Sarduri I on the eastern shores of Lake Van during the mid 9th century BCE. From what today is the modern city of Van, the royal dynasty created by Sarduri ruled until the first half of the 6th century BCE. At one point the main antagonist of the Neo-Assyrian Empire, Urartian territories stretched from Lake Sevan to the southern shore of Lake Urmia, and as far West as the sources of the Euphrates. Mostly known for their metalwork and their fortifications, Urartians had a well established religion with Ḫaldi at the head of the pantheon. Although most Urartian temples and inscriptions are dedicated to him,  the Meher Kapısı inscription shows a more complex picture, with dozens of gods being worshipped across the territories of the ancient state.",-820,-580,1473,1011,Dan Socaciu,50,Andrew Danielson,2022-03-09 15:36:27.926 +0100,2022-04-21 14:31:12.468 +0200,Database of Religious History (DRH),4.93995393326253e-17,7.661800268954035e-23,0.958562980854085,4.2947770955800994e-14,1.597881515100229e-13,1.5069373478290376e-47,0.00030745612358461656,6.240873659938154e-25,0.04112956302212771
1333,Cult of Thecla,43,Religious Group (v6),"The cult of Thecla was a widespread and popular devotion to Saint Thecla, reportedly a follower of Paul the Apostle. The foundational text of this report is the Acts of (Paul and) Thecla, a second century Greek story about the young virgin Thecla who renounces her betrothed in order to live a life of sexual abstinence. As the story goes, Thecla survived multiple attempts by the local authorities of public execution, making her a model of eventual martyrdom ideologies. Though some Christians thought the tale a forgery (notably Tertullian), in the third to seventh centuries devotion of Thecla spread across the Mediterranean, rivaling devotion to Mary the mother of Jesus. From Syria to Africa, Greece, and Spain, reverence to Thecla consisted of shrines, catacombs, churches and pilgrimages dedicated to her. While reverence to Thecla as a saint continues today, late antiquity was the high point of such adherence.

The types of people who participated in the cult of Thecla varied dramatically. Evagrius Scholasticus of the sixth century, for instance, records in his Ecclesiastical History that the fifth century emperor Zeno had a vision of Thecla, who encouraged him to march on Byzantium to reclaim his throne, which he did. Afterwards, Zeno had a church built to Thecla in Seleucia, home of a center of Theclan cultic activity. One of the functions of shrines, however, was to provide shelter to pilgrims, who both gave offerings and received sustenance. This cultic economy necessitates involvement from both those wealthy and powerful enough to act as benefactors to the cult (such as in the construction of the shrines themselves) and those of the (majority) poor who sought out the shrines to pay homage to the saint, hoping to receive blessings in return. As described by the fourth century pilgrim Egeria, the cult complex in Seleucia had “innumerable monastic cells of men and of women,” with a head deaconess overseeing the virgins housed there.

Personal piety was also a major factor of the cult, which can be difficult to track for the majority of people. Items such as flasks or combs with engravings of Thecla are abundant, along with paintings and reliefs of scenes from the Acts of (Paul and) Thecla, as most notably evident in the Catacomb of Thecla (Rome) and the chapel at El Bagawat (Egypt). Famous Christians such as Gregory of Nyssa and Gregory of Nazianzus extolled Thecla as a moral exemplar, the latter even temporarily relocating to the shrine in Seleucia. This reverence reflected the concern for the body in some Christian circles, emphasizing the imperative of sexual purity, if not outright abstinence. It is implausible to imagine these kinds of moral ideologies belonged to the elite (for which have the most evidence) alone. Given Tertullian’s early negative disposition against the Acts of Thecla for the baptismal authority it seemed to grant women, it is no surprise that women in particular found power in the character of Thecla who defied the men of her life (even Paul!) to live an exemplary (chaste) Christian life.",150,600,1487,722,Ryan Fitzgerald,18,Robyn Walsh,2022-03-12 18:30:02.857 +0100,2022-05-11 18:30:25.993 +0200,Database of Religious History (DRH),0.0024734825976928925,0.21586822526819688,3.921284144475635e-15,0.15157507056774105,0.00014943407984563368,1.5398740739810069e-12,0.0007089906503233821,0.5625188433699894,0.06670595346466687
1334,No-debt Movement in US Evangelicalism,43,Religious Group (v6),"Financial crises and economic recessions over the past few decades have given rise to the no-debt movement in both religious and non-religious spaces. Many evangelicals in the United States, in particular, have embraced the no-debt movement that emphasizes debt elimination, financial stewardship, and generosity. Financial ministries such as Crown Financial Ministries and Dave Ramsey Solutions have become an integral part of the religious landscape as they provide resources, seminars, and curriculum to churches to help congregants get out of debt and generate wealth. The leaders of these ministries, in addition to pastors and church leaders, work to weave theology into financial practices to help adherents view debt through a theological lens. 

The no-debt movement is not only evangelical in its theology but also reflects American values and culture of freedom and agency. Although there has also been an increase of non-religious no-debt organizations and leaders who promote similar practices as evangelical no-debt leaders, the evangelical no-debt movement adds a theological lens into the American financial experience that provides adherents with new language and new practices. Debt is viewed as a form of slavery and adherents of the no-debt movement use various biblical texts to support their position. The only appropriate response to debt is to attack it until it is gone. This means that many people in the no-debt movement adjust their financial lifestyles in order to aggressively pay off debt. 

In addition to the aversion of debt, the evangelical no-debt movement promotes the concept of stewardship and generosity. Stewardship is the belief that God created everything and things like money, assets, and wealth belong to God, not the person. God entrusts people to manage assets like money and they are responsible for stewarding God’s money well. Excessive consumer debt is a sign that a person has not been a good steward of what God has given them and thus they need to make changes in their thinking and actions in order to get in line with God’s way of handling finances. Once a person is out of debt they are able to become more effective stewards of God’s provision because they can now be generous with what God has given them. Many adherents of the no-debt movement promote generosity as one of the ultimate goals of financial freedom. God give people money and wealth so they can steward it well and give it away to people in need.",1980,2022,1608,762,Nathan Womack,5,Courtney Fitzsimmons,2022-03-13 17:48:58.865 +0100,2022-07-14 01:06:05.092 +0200,Database of Religious History (DRH),7.829830825526338e-05,0.05625981671840208,1.5269832741509745e-15,0.15261722731893193,1.81663742168168e-05,7.564080753386075e-13,3.9065951003283914e-05,0.715340567523567,0.07564685780486556
1335,Congregation of the Oratory,43,Religious Group (v6),"In 1575 a group of priests and men interested in religious life became the Congregation of the Oratory with the papal approval of Gregory XIII. In so doing they became one of many such groups of religious life founded in the Roman Catholic Church of the sixteenth century. Unlike many of these other orders, the Oratorians were not founded with a hierarchical structure enabled to organize a global order, but as a society of apostolic life. As such they were not bound to a central authority, but committed to a self-governing community. This presents a challenge for speaking about Oratorians as a group even in small chronological and geographic confines. Nevertheless, given that Oratorians drew inspiration from the original Roman Oratory inspired by Philip Neri, it is both critical and fundamental to understand Neri’s life and the Oratory he founded in sixteenth-century Rome in order to make any generalizations about the Congregation of the Oratory. Neri, born a Florentine in 1515 Neri spent most of his adult life in Rome after a conversion experience that drew him into the practice of religion. He spent many of his early years in Rome as a committed layperson until he was ordained in 1551. In those years he began a ministry that included engaging with people on the streets of Rome about religion. Rigorous asceticism, a commitment to learning about ancient Christianity, and a profound commitment to Catholic aesthetics through the visual and musical arts characterized his devotional life. Over time he developed a following from laypeople as well as ordained religious that became the Oratory, distinct from the congregation. Here, the Oratory refers to program of spiritual exercises that Neri orchestrated and led in Rome. At first spontaneity was the defining feature of these spiritual meetings, but over time these meetings became arranged in a more consistent format and included brief sermons, historical lessons, and hymns. Philip focused most of his attention on developing and sustaining these spiritual conferences rather than on the government of the group in Rome and the other Oratories it inspired. In this respect, it is fruitful to compare him with Saint Ignatius, the founder of the Society of Jesus. While both oriented their life’s work to the revitalization of Roman Catholicism, Ignatius exerted much of his emphasis in the governance of the Society he founded through his literary correspondence and perhaps more importantly by bequeathing his order with the Constitutions, which became the foundation for the Jesuit way of life. In contrast, the first Oratorian rule was only confirmed in 1612 by Paul V, seventeen years after Philip’s death. In some ways this reflects Neri’s reluctance to found a religious group at all. He preferred to encourage men to join other religious orders. Philip expected Oratorians to spend two hours at the oratory, preach or attend four sermons a day,   preach peripatetically throughout the city, attend matins, and visit hospitals. Oratorian work was not limited to these activities. He also encouraged members of the Oratory to take part in catechizing children, and give individual spiritual direction. He was personally famous for seeing people in direction throughout the day. In addition, he commissioned some of his followers to take on specific tasks that he deemed critical. Perhaps the most significant of these assignments for the greater intellectual world of Early Modern Catholicism, if not Early Modern Europe, was the project he envisioned for Cesar Baronius: a complete history of the Church that became the Annales ecclesiastici. This multi volume work prioritized Neri’s longstanding interest in Church History, which featured in both his personal devotional life and in the works of the Oratory. These efforts earned Neri and his Oratory a reputation for holiness and virtue, so much so that when Gregory XV raised Neri to sainthood alongside Teresa of Ávila, Ignatius Loyola, Francis Xavier, and Isidore the Farm Laborer, an aphorism echoed through the alleys of Rome saying: “we have canonized four Spaniards and one saint.” Neri’s reputation for holiness was enhanced by his supposed thaumaturgic powers and his status as a holy mystic taken to frequent ecstatic or rapturous experiences, many of which happened while Neri meditated before a work of sacred art or heard sacred music. Neri and the Oratorians were committed to the revitalization of Catholicism in its very heart, Rome. Their approach emphasized outreach to laypeople and pilgrims and highlighted many of the features that made Catholicism distinct, both a sensuous approach through preaching, music, arts, and architecture, and an emphasis on personal piety that emphasized intellectual stimulation and asceticism.",1575,1700,991,799,Thomas Santa Maria,40,Stephen Christopher,2022-03-14 23:43:30.467 +0100,2022-04-20 03:48:42.881 +0200,Database of Religious History (DRH),1.55628615619442e-14,4.480710126074313e-25,0.0586002264332268,4.3150899958286073e-13,0.01380353698352394,1.1359433452558253e-34,4.4873833014124744e-06,1.5398906170483664e-22,0.9275917491995008
1338,The Sayings of the Desert Fathers,52,Religious Text (v1.0),"The Sayings of the Desert Fathers is attributed to specific monks in the Egyptian and Palestinian deserts. It is an example of ancient literature called apophthegmata, consisting of sayings by and stories about well-regarded figures of wisdom. While the original material was likely passed down orally in Coptic for some time, the oldest written version is in Greek.
There are two principal versions of this material organized in different ways. One collection is organized alphabetically according to the names of the monks cited and written about. The other collection is thematic, with sayings and stories organized according to themes such as ""Self-Control,"" ""Non-judgment,"" and ""Humility."" While the collections abound in overlapping material, the sayings and stories are not entirely identical between the two. 
While the majority of the monks represented in the text are from the Egyptian regions of Scetis and Nitria in the 4th century C.E., the collection was compiled and redacted in the early 5th century in Palestine. 
The overwhelming theme of The Sayings of the Desert Fathers is asceticism. The compiler/redactor shaped the material to focus on commonalities in ascetic practice which belie what is now known to be a vast variety of beliefs and practices in Egypt and Palestine.",390,500,1489,1128,Joshua Schachterle,49,Ian Randall,2022-03-16 18:09:32.518 +0100,2022-11-08 23:46:13.583 +0100,Database of Religious History (DRH),0.006821051973990176,0.1458258771953293,0.157262451059556,0.08800590349841463,0.22703925436106726,0.08062147180923494,0.013475309257536964,0.10181100389012387,0.17913767695474686
